episode,AUC_B1_percent,AUC_B5_percent,Delta_B5_minus_B1_percentage_points,Paired_95CI_low,Paired_95CI_high
cracker_box_reorient_black10,53.438905572238916,94.75995995995996,41.32105438772104,,
cracker_box_reorient_black10_2,53.825158491825164,94.25438772105439,40.42922922922922,,
cracker_box_reorient_black10_3,53.438905572238916,94.24184184184185,40.80293626960293,,
cracker_box_reorient_black10_4,46.85845845845845,93.815015015015,46.956556556556556,,
cracker_box_reorient_black10_5,53.8296963630297,94.60647313980648,40.776776776776785,,
PAIRED_MEAN,,,42.05731064397731,40.64298965632299,44.525728395061705
