episode,frame_id,relocalization_attempted,relocalization_generated,relocalization_used,relocalization_raw_error_cm,relocalization_failure_reason,relocalization_cache_hit,relocalization_wall_ms,observer_restart,motion_history_reset,error_b5_ours_cm,output_uncertain,output_quality_unverified
cracker_box_reorient_occ60,1579908951442253069,1,1,1,0.5907693429750762,,1,29254.862861707807,1,0,0.5907693429750762,False,1
cracker_box_reorient_occ60,1579908951507161706,1,1,1,0.5622621685779258,,1,2483.8457545265555,1,0,0.5622621685779258,False,1
cracker_box_reorient_occ60,1579908951563255287,1,1,1,0.47388920558053715,,1,2456.352222710848,1,0,0.47388920558053715,False,1
cracker_box_reorient_occ60,1579908951619188002,1,1,1,0.45674737120682274,,1,2451.3941006734967,1,0,0.45674737120682274,False,1
cracker_box_reorient_occ60,1579908951681969212,1,1,1,0.456960195418794,,1,2447.9987053200603,1,0,0.456960195418794,False,1
cracker_box_reorient_occ60,1579908951747916107,1,1,1,0.6538615524521751,,1,2455.554408952594,1,0,0.6538615524521751,False,1
cracker_box_reorient_occ60,1579908952206375716,1,1,1,0.5080208473171153,,1,2451.229829341173,1,0,0.5080208473171153,False,1
cracker_box_reorient_occ60,1579908952262300457,1,1,1,0.5450045804089133,,1,2455.025492236018,1,0,0.5450045804089133,False,1
cracker_box_reorient_occ60,1579908952321839197,1,1,1,0.5150890787420654,,1,2457.5046002864838,1,0,0.5150890787420654,False,1
cracker_box_reorient_occ60,1579908952376196899,1,1,1,0.542915135167195,,1,2453.3166820183396,1,0,0.542915135167195,False,1
cracker_box_reorient_occ60,1579908952435509207,1,1,1,0.4367603086261861,,1,2474.2642613127828,1,0,0.4367603086261861,False,1
cracker_box_reorient_occ60,1579908952494547647,1,1,1,0.5345909433661763,,1,2456.9977056235075,1,0,0.5345909433661763,False,1
cracker_box_reorient_occ60,1579908952550928820,1,1,1,0.4976449968935224,,1,2455.0050357356668,1,0,0.4976449968935224,False,1
cracker_box_reorient_occ60,1579908952613547052,1,1,1,0.5451427468706029,,1,2455.3551748394966,1,0,0.5451427468706029,False,1
cracker_box_reorient_occ60,1579908952671358685,1,1,1,0.4507411360281681,,1,2455.8040862903,1,0,0.4507411360281681,False,1
cracker_box_reorient_occ60,1579908952727577548,1,1,1,0.5187827665295325,,1,2479.572302661836,1,0,0.5187827665295325,False,1
cracker_box_reorient_occ60,1579908952792415545,1,1,1,0.6266549531020152,,1,2459.732573479414,1,0,0.6266549531020152,False,1
cracker_box_reorient_occ60,1579908952855945196,1,1,1,0.5535112734573431,,1,2455.3363509476185,1,0,0.5535112734573431,False,1
cracker_box_reorient_occ60,1579908952913970444,1,1,1,0.4809340589335063,,1,2454.424176365137,1,0,0.4809340589335063,False,1
cracker_box_reorient_occ60,1579908952988391548,1,1,1,0.5687390091505725,,1,2457.4755216017365,1,0,0.5687390091505725,False,1
cracker_box_reorient_occ60,1579908953054620474,1,1,1,0.4845647229739663,,1,2452.853761613369,1,0,0.4845647229739663,False,1
cracker_box_reorient_occ60,1579908953131367779,1,1,1,0.4976206970004896,,1,2459.4880333170295,1,0,0.4976206970004896,False,1
cracker_box_reorient_occ60,1579908953196393671,1,1,1,0.49399296965372047,,1,2459.157783538103,1,0,0.49399296965372047,False,1
cracker_box_reorient_occ60,1579908953269128653,1,1,1,0.5334396912171454,,1,2451.8196592107415,1,0,0.5334396912171454,False,1
cracker_box_reorient_occ60,1579908953329843711,1,1,1,0.4847614908876319,,1,2459.8739305511117,1,0,0.4847614908876319,False,1
cracker_box_reorient_occ60,1579908953398870876,1,1,1,0.4608491572470668,,1,2454.924952238798,1,0,0.4608491572470668,False,1
cracker_box_reorient_occ60,1579908953452809771,1,1,1,0.6540519190531394,,1,2475.1523723825812,1,0,0.6540519190531394,False,1
cracker_box_reorient_occ60,1579908953511193226,1,1,1,0.6891453972022709,,1,2454.1385425254703,1,0,0.6891453972022709,False,1
cracker_box_reorient_occ60,1579908953568225385,1,1,1,0.5468405598857643,,1,2461.4889854565263,1,0,0.5468405598857643,False,1
cracker_box_reorient_occ60,1579908953624029299,1,1,1,0.44702596375012377,,1,2459.204806946218,1,0,0.44702596375012377,False,1
cracker_box_reorient_occ60,1579908953678385841,1,1,1,0.43919271562922885,,1,2457.8344747424126,1,0,0.43919271562922885,False,1
cracker_box_reorient_occ60,1579908953734082308,1,1,1,0.46476584711597124,,1,2451.6905015334487,1,0,0.46476584711597124,False,1
cracker_box_reorient_occ60,1579908953787494089,1,1,1,0.6762069629852824,,1,2462.3500211164355,1,0,0.6762069629852824,False,1
cracker_box_reorient_occ60,1579908953841231374,1,1,1,0.6597276776946209,,1,2452.202958986163,1,0,0.6597276776946209,False,1
cracker_box_reorient_occ60,1579908953900093452,1,1,1,0.6479389926810144,,1,2445.1258052140474,1,0,0.6479389926810144,False,1
cracker_box_reorient_occ60,1579908953948811807,1,1,1,0.5428982465667683,,1,2458.985804580152,1,0,0.5428982465667683,False,1
cracker_box_reorient_occ60,1579908954005701274,1,1,1,0.46935798191660316,,1,2468.2434052228928,1,0,0.46935798191660316,False,1
cracker_box_reorient_occ60,1579908954060255816,1,1,1,0.42686662277632664,,1,2465.3564002364874,1,0,0.42686662277632664,False,1
cracker_box_reorient_occ60,1579908954134528259,1,1,1,0.6423290994871121,,1,2464.068504050374,1,0,0.6423290994871121,False,1
cracker_box_reorient_occ60,1579908954204603061,1,1,1,0.4651827967081719,,1,2451.3818696141243,1,0,0.4651827967081719,False,1
cracker_box_reorient_occ60,1579908954260042162,1,1,1,0.6664732332722454,,1,2460.413851775229,1,0,0.6664732332722454,False,1
cracker_box_reorient_occ60,1579908954315879094,1,1,1,0.6318355118784038,,1,2459.330692887306,1,0,0.6318355118784038,False,1
cracker_box_reorient_occ60,1579908954370732055,1,1,1,0.4770017544713981,,1,2465.2548655867577,1,0,0.4770017544713981,False,1
cracker_box_reorient_occ60,1579908954427849074,1,1,1,0.4884198739365253,,1,2452.911497093737,1,0,0.4884198739365253,False,1
cracker_box_reorient_occ60,1579908954485103161,1,1,1,0.45715188644363236,,1,2455.855695530772,1,0,0.45715188644363236,False,1
cracker_box_reorient_occ60,1579908954542073826,1,1,1,0.5302513345251504,,1,2453.955472446978,1,0,0.5302513345251504,False,1
cracker_box_reorient_occ60,1579908954598621894,1,1,1,0.5144592878606741,,1,2458.0602245405316,1,0,0.5144592878606741,False,1
cracker_box_reorient_occ60,1579908954655415171,1,1,1,0.6120766608750845,,1,2459.1258028522134,1,0,0.6120766608750845,False,1
cracker_box_reorient_occ60,1579908954708250770,1,1,1,0.45679769611513055,,1,2455.4011961445212,1,0,0.45679769611513055,False,1
cracker_box_reorient_occ60,1579908954765630420,1,1,1,0.44357967188885317,,1,2451.050062663853,1,0,0.44357967188885317,False,1
cracker_box_reorient_occ60,1579908954822591732,1,1,1,0.4887518443746749,,1,2456.447886303067,1,0,0.4887518443746749,False,1
cracker_box_reorient_occ60,1579908954881583145,1,1,1,0.4385057897604624,,1,2454.366915859282,1,0,0.4385057897604624,False,1
cracker_box_reorient_occ60,1579908954944449527,1,1,1,0.6632708856319802,,1,2469.863067381084,1,0,0.6632708856319802,False,1
cracker_box_reorient_occ60,1579908954997836462,1,1,1,0.6503340112361528,,1,2456.206110306084,1,0,0.6503340112361528,False,1
cracker_box_reorient_occ60,1579908955061541775,1,1,1,0.5109440447600013,,1,2455.2359310910106,1,0,0.5109440447600013,False,1
cracker_box_reorient_occ60,1579908955121430483,1,1,1,0.483540789072846,,1,2459.639430977404,1,0,0.483540789072846,False,1
cracker_box_reorient_occ60,1579908955181354154,1,1,1,0.47565323375179924,,1,2456.884680315852,1,0,0.47565323375179924,False,1
cracker_box_reorient_occ60,1579908955237554010,1,1,1,0.5544288931777752,,1,2458.943107165396,1,0,0.5544288931777752,False,1
cracker_box_reorient_occ60,1579908955303050854,1,1,1,0.6330889678408397,,1,2455.3127866238356,1,0,0.6330889678408397,False,1
cracker_box_reorient_occ60,1579908955361594558,1,1,1,0.41885912791412544,,1,2455.1600413396955,1,0,0.41885912791412544,False,1
cracker_box_reorient_occ60,1579908955420513383,1,1,1,0.4653896523334879,,1,2466.2166656926274,1,0,0.4653896523334879,False,1
cracker_box_reorient_occ60,1579908955480678629,1,1,1,0.551767692069193,,1,2473.3446165919304,1,0,0.551767692069193,False,1
cracker_box_reorient_occ60,1579908955544931862,1,1,1,0.4732215333766867,,1,2456.2265165150166,1,0,0.4732215333766867,False,1
cracker_box_reorient_occ60,1579908955606134962,1,1,1,0.563910950884739,,1,2468.203766271472,1,0,0.563910950884739,False,1
cracker_box_reorient_occ60,1579908955671821502,1,1,1,0.460246070269389,,1,2460.803300142288,1,0,0.460246070269389,False,1
cracker_box_reorient_occ60,1579908955735371811,1,1,1,0.4622573468276523,,1,2454.660087823868,1,0,0.4622573468276523,False,1
cracker_box_reorient_occ60,1579908955797891982,1,1,1,0.5281108146659144,,1,2460.0299121811986,1,0,0.5281108146659144,False,1
cracker_box_reorient_occ60,1579908955860668264,1,1,1,0.5156693226962119,,1,2454.752088524401,1,0,0.5156693226962119,False,1
cracker_box_reorient_occ60,1579908955918699153,1,1,1,0.4791258709317833,,1,2458.296471275389,1,0,0.4791258709317833,False,1
cracker_box_reorient_occ60,1579908955980123644,1,1,1,0.5030780429868595,,1,2472.2949182614684,1,0,0.5030780429868595,False,1
cracker_box_reorient_occ60,1579908956035285607,1,1,1,0.46571982760062514,,1,2453.39089166373,1,0,0.46571982760062514,False,1
cracker_box_reorient_occ60,1579908956104385902,1,1,1,0.4712079733559813,,1,2458.503202535212,1,0,0.4712079733559813,False,1
cracker_box_reorient_occ60,1579908956170495108,1,1,1,0.4051180541746832,,1,2460.143274627626,1,0,0.4051180541746832,False,1
cracker_box_reorient_occ60,1579908956231639950,1,1,1,0.7800109146611974,,1,2455.0430541858077,1,0,0.7800109146611974,False,1
cracker_box_reorient_occ60,1579908956293170522,1,1,1,0.5136915065569738,,1,2457.8151367604733,1,0,0.5136915065569738,False,1
cracker_box_reorient_occ60,1579908956343005426,1,1,1,0.5045444905339425,,1,2456.1812300235033,1,0,0.5045444905339425,False,1
cracker_box_reorient_occ60,1579908956403211147,1,1,1,0.466923606751687,,1,2466.0136308521032,1,0,0.466923606751687,False,1
cracker_box_reorient_occ60,1579908956455937057,1,1,1,0.6215018856146387,,1,2458.0535320565104,1,0,0.6215018856146387,False,1
cracker_box_reorient_occ60,1579908956518874198,1,1,1,0.3893154205513997,,1,2477.600971236825,1,0,0.3893154205513997,False,1
cracker_box_reorient_occ60,1579908956578476446,1,1,1,0.7479917738932013,,1,2463.8704350218177,1,0,0.7479917738932013,False,1
cracker_box_reorient_occ60,1579908956638901151,1,1,1,0.4898171288739855,,1,2463.822471909225,1,0,0.4898171288739855,False,1
cracker_box_reorient_occ60,1579908956701412264,1,1,1,0.5192349105759373,,1,2460.0127236917615,1,0,0.5192349105759373,False,1
cracker_box_reorient_occ60,1579908956754743472,1,1,1,0.5995284554591135,,1,2457.4871165677905,1,0,0.5995284554591135,False,1
cracker_box_reorient_occ60,1579908956805739104,1,1,1,0.5973928361270425,,1,2462.36674208194,1,0,0.5973928361270425,False,1
cracker_box_reorient_occ60,1579908956858690945,1,1,1,0.544569428823876,,1,2465.659669600427,1,0,0.544569428823876,False,1
cracker_box_reorient_occ60,1579908956916864330,1,1,1,0.5805762786477575,,1,2463.5399971157312,1,0,0.5805762786477575,False,1
cracker_box_reorient_occ60,1579908956981824989,1,1,1,0.6174502161793,,1,2462.8609912469983,1,0,0.6174502161793,False,1
cracker_box_reorient_occ60,1579908957046198138,1,1,1,0.6390806627097849,,1,2456.5314957872033,1,0,0.6390806627097849,False,1
cracker_box_reorient_occ60,1579908957104674636,1,1,1,0.7180660842485481,,1,2466.713889501989,1,0,0.7180660842485481,False,1
cracker_box_reorient_occ60,1579908957163497857,1,1,1,0.5939272040788959,,1,2466.3960291072726,1,0,0.5939272040788959,False,1
cracker_box_reorient_occ60,1579908957221971420,1,1,1,0.6374806491481203,,1,2465.318881906569,1,0,0.6374806491481203,False,1
cracker_box_reorient_occ60,1579908957276026106,1,1,1,0.5624917252262085,,1,2470.320669002831,1,0,0.5624917252262085,False,1
