variant,base_sequence,object_id,episode,frames,auc_percent,b1_auc_percent,failure_1cm_percent,failure_2cm_percent,both_candidates_bad_percent,ordinary_policy_ms,measured_cached_path_ms,runtime_scope,observer_ms,observer_restarts,relocalization_calls,relocalization_generated,relocalization_used,relocalization_total_ms,uncertain_percent,quality_diagnostic_ms,recovery_transition_ms,sam2_cache_hits
full,sugar_box1,004_sugar_box,sugar_box1_clean,907,94.02329562197258,90.99049435322863,14.553472987872107,0.6615214994487321,12.348401323042998,31.10004247076792,206.38718926517217,cached_masks_excludes_sam2_preprocessing_not_online_fps,18.993271256015607,53,53,53,53,156859.79957412928,0.0,11.571226795558236,,0
full,sugar_box1,004_sugar_box,sugar_box1_black10,907,94.10662040210002,10.059342694403334,14.332965821389196,0.4410143329658214,11.686879823594266,77.71236977084111,251.22128685786416,cached_masks_excludes_sam2_preprocessing_not_online_fps,53.378071264253954,53,52,52,52,128822.69026245922,1.1025358324145533,19.799991711037688,28905.588977970183,1
full,sugar_box1,004_sugar_box,sugar_box1_black10_2,907,93.89152106902934,86.28843838325648,16.09702315325248,0.7717750826901874,13.671444321940463,68.75345916110598,244.89700581258228,cached_masks_excludes_sam2_preprocessing_not_online_fps,47.301016507676444,53,53,53,53,131250.01399684697,1.2127894156560088,18.158883144904458,28402.32501085848,1
full,sugar_box1,004_sugar_box,sugar_box1_black10_3,907,94.02682726828262,35.8187294240216,14.553472987872107,0.6615214994487321,12.679162072767364,68.56082916447559,246.7642385202492,cached_masks_excludes_sam2_preprocessing_not_online_fps,46.750291059658245,54,53,53,53,131592.8413728252,1.1025358324145533,17.49631060983538,29898.53756967932,1
full,sugar_box1,004_sugar_box,sugar_box1_black10_4,907,78.07620189097587,52.695197954293874,40.242557883131205,30.209481808158767,40.132304299889746,15.382169580552727,20.535919179702475,cached_masks_excludes_sam2_preprocessing_not_online_fps,0.0,0,106,0,0,4850.324626080692,12.899669239250274,12.113002367120528,27.74332370609045,1
full,sugar_box1,004_sugar_box,sugar_box1_black10_5,907,65.36862110180743,64.49486973191495,33.73759647188533,33.18632855567806,33.62734288864388,14.166532777528907,28.263542861723913,cached_masks_excludes_sam2_preprocessing_not_online_fps,0.0,0,292,0,0,13072.3168682307,33.40683572216097,11.089687175071226,38.04507665336132,1
full,sugar_box1,004_sugar_box,sugar_box1_occ40,907,93.2592460155856,90.21778117698733,15.87651598676957,0.4410143329658214,13.891951488423373,14.452317800394624,201.6604876724845,cached_masks_excludes_sam2_preprocessing_not_online_fps,16.369706944920853,52,52,52,52,155071.06622681022,0.0,11.503734765522996,,0
full,sugar_box1,004_sugar_box,sugar_box1_occ60,907,19.23715336063738,13.158362331460456,81.91841234840133,80.92613009922822,82.2491730981257,81.62656675692408,164.48398209212897,cached_masks_excludes_sam2_preprocessing_not_online_fps,56.48803085811608,20,20,20,20,75416.50675050914,0.0,19.552567030088575,,0
full,sugar_box1,004_sugar_box,sugar_box1_drop60,907,92.80002163133366,20.515333415002655,17.5303197353914,0.7717750826901874,24.476295479603085,91.33001946951674,766.9113214520991,cached_masks_excludes_sam2_preprocessing_not_online_fps,61.21287874203861,240,240,240,240,617561.7972752079,0.0,20.85236236740565,,0
full,tomato_soup_can_yalehand0,005_tomato_soup_can,tomato_soup_can_yalehand0_clean,1308,96.86483119204831,96.87937172646653,0.0,0.0,0.0,13.88749523965545,13.88749523965545,cached_masks_excludes_sam2_preprocessing_not_online_fps,0.0,0,0,0,0,0.0,0.0,10.93509988090314,,0
full,tomato_soup_can_yalehand0,005_tomato_soup_can,tomato_soup_can_yalehand0_black10,1308,90.76515353273763,7.082273404903374,6.498470948012232,6.422018348623854,6.269113149847094,72.9679894465297,95.89622328015164,cached_masks_excludes_sam2_preprocessing_not_online_fps,49.190615139337716,1,1,1,1,2345.409318804741,0.8409785932721712,19.282370760883076,27754.87596075982,1
full,tomato_soup_can_yalehand0,005_tomato_soup_can,tomato_soup_can_yalehand0_black10_2,1308,86.60219852880402,18.9933434964016,10.703363914373089,10.703363914373089,10.703363914373089,63.16888710886103,85.95170704961187,cached_masks_excludes_sam2_preprocessing_not_online_fps,40.842603175083475,1,1,1,1,2374.419935978949,0.8409785932721712,17.873409695479026,27511.49439252913,1
full,tomato_soup_can_yalehand0,005_tomato_soup_can,tomato_soup_can_yalehand0_black10_3,1308,77.98708494427149,24.75372926443263,19.571865443425075,19.26605504587156,19.495412844036696,56.40474714447172,80.15312951639157,cached_masks_excludes_sam2_preprocessing_not_online_fps,35.19878197897123,1,1,1,1,2390.589889138937,0.8409785932721712,17.506413692209744,28741.54449161142,1
full,tomato_soup_can_yalehand0,005_tomato_soup_can,tomato_soup_can_yalehand0_black10_4,1308,96.85733133745366,36.84919629109232,0.0,0.0,0.0,58.93359407241005,80.08979696820316,cached_masks_excludes_sam2_preprocessing_not_online_fps,38.83577306649508,1,0,0,0,0.0,0.764525993883792,16.02560603301915,27715.26708547026,1
full,tomato_soup_can_yalehand0,005_tomato_soup_can,tomato_soup_can_yalehand0_black10_5,1308,96.57425009106966,45.079636211134684,2.522935779816514,0.0,2.599388379204893,51.58262032727393,74.7334382771614,cached_masks_excludes_sam2_preprocessing_not_online_fps,31.72863494114956,1,1,1,1,2373.334421776235,0.8409785932721712,15.900530873738024,27977.92972717434,1
