episode,frame_id,E_obs_cm,E_prior_cm,E_obs_hat_cm,E_prior_hat_cm,e_obs_hat_norm,e_prior_hat_norm,p_obs_risk,p_prior_risk,delta_E_gt_cm,delta_E_hat_cm,selected_mode,policy_variant,policy_version,fusion_alpha,forced_streak_reset,motion_history_reset,restart_zero_velocity_prior,output_uncertain,output_quality_unverified,both_candidates_bad,local_candidate_oracle_cm,is_blackout,recovery_attempted,observer_source,observer_restart,observer_wall_ms,sam2_frame_wall_ms,sam2_propagated_frames_total,sam2_cached_frames_consumed,sam2_timing_scope,sam2_cache_receipt_sha256,perception_runtime_version,relocalization_attempted,relocalization_generated,relocalization_used,relocalization_raw_error_cm,relocalization_failure_reason,relocalization_cache_hit,relocalization_wall_ms,sam2_cache_hit,quality_wall_ms,transition_wall_ms,policy_wall_ms,error_b1_obs_cm,error_b2_cm,error_b3_cm,error_b4_cm,error_b5_ours_cm,error_b6_oracle_cm
sugar_box_yalehand0_drop60,0,0.9948403937746332,0.9948403937746332,1.2754129572785087,1.2754129572785087,0.0620846155491685,0.0620846155491685,0.7946843853820601,0.7946843853820601,0.0,0.0,MODE_3_RELOCALIZE,full,four_mode_relocalization_v2,,0,0,0,False,1,0,0.9948403937746332,0,0,precomputed,1,0.0,2.277243882417679,0,1,cache_read_only_not_online_fps,75af0ef3fc918763f0b62d63899bd6f7a427eaf26ec2562352624519f5cf2837,cached_perception_v2,1,1,1,1.2069374502617125,,1,25892.883678898215,0,9.998119436204433,25892.883678898215,25905.159042216837,0.9948403937746332,0.9948403937746341,0.9948403937746332,0.9948403937746347,1.2069374502617125,0.9948403937746332
sugar_box_yalehand0_drop60,1,1.457782856139536,1.457782856139536,1.2078387626751936,1.2078387626751936,0.05879523553381761,0.05879523553381761,0.7946843853820601,0.7946843853820601,0.0,0.0,MODE_3_RELOCALIZE,full,four_mode_relocalization_v2,,0,0,0,False,1,1,1.457782856139536,0,0,restarted_se3,1,11013.428498059511,2.2308481857180595,0,2,cache_read_only_not_online_fps,75af0ef3fc918763f0b62d63899bd6f7a427eaf26ec2562352624519f5cf2837,cached_perception_v2,1,1,1,3.5761654924710387,,1,2410.9868640080094,0,26.00171323865652,2410.9868640080094,13452.647923491895,1.3183479620917666,1.318347962091766,1.3183479620917666,1.3183479620917655,3.5761654924710387,1.3183479620917666
sugar_box_yalehand0_drop60,2,3.799452733397662,2.7903239644859066,1.2930669462008326,1.2129120409195184,0.06294397730247114,0.0590421928252387,0.7946843853820601,0.7946843853820601,-1.0091287689117556,-0.08015490528131419,MODE_3_RELOCALIZE,full,four_mode_relocalization_v2,,0,0,0,False,1,1,2.7903239644859066,0,0,restarted_se3,1,48.76273591071367,2.7021700516343117,0,3,cache_read_only_not_online_fps,75af0ef3fc918763f0b62d63899bd6f7a427eaf26ec2562352624519f5cf2837,cached_perception_v2,1,1,1,3.613961045511988,,1,2428.812596015632,0,21.839954890310764,2428.812596015632,2502.117456868291,1.6982990056379548,1.64871641540772,1.614216463432805,1.6896972671988582,3.613961045511988,1.614216463432805
sugar_box_yalehand0_drop60,3,3.858480158189718,3.7240239874630556,1.3584779604105188,1.3727611467391827,0.06612805791472634,0.06682333557124664,0.7946843853820601,0.7946843853820601,-0.13445617072666227,0.014283186328663877,MODE_3_RELOCALIZE,full,four_mode_relocalization_v2,,0,0,0,False,1,1,3.7240239874630556,0,0,restarted_se3,1,48.04427269846201,2.9923422262072563,0,4,cache_read_only_not_online_fps,75af0ef3fc918763f0b62d63899bd6f7a427eaf26ec2562352624519f5cf2837,cached_perception_v2,1,1,1,0.963529838550419,,1,2444.043966010213,0,20.782489329576492,2444.043966010213,2515.8630702644587,2.1116197060481983,1.9816213839604024,2.1116197060481983,2.1113130441224053,0.963529838550419,1.8765949516672475
sugar_box_yalehand0_drop60,4,1.305054829432837,4.150799431474301,1.3317379345670144,1.5805488574779805,0.06482640560298314,0.0769380361185793,0.7946843853820601,0.7946843853820601,2.8457446020414636,0.24881092291096607,MODE_3_RELOCALIZE,full,four_mode_relocalization_v2,,0,0,0,False,1,1,1.305054829432837,0,0,restarted_se3,1,45.92923168092966,2.558773383498192,0,5,cache_read_only_not_online_fps,75af0ef3fc918763f0b62d63899bd6f7a427eaf26ec2562352624519f5cf2837,cached_perception_v2,1,1,1,3.298097857802347,,1,2431.522563099861,0,20.919167436659336,2431.522563099861,2500.9297356009483,2.5969750929303603,2.59101690831861,2.5969750929303603,2.5963856548568405,3.298097857802347,2.2194835165134656
sugar_box_yalehand0_drop60,5,3.7902102666788187,5.87871809190985,1.405822729897399,1.654829375231021,0.06843270896526063,0.08055386686670904,0.7946843853820601,0.7946843853820601,2.088507825231031,0.24900664533362193,MODE_3_RELOCALIZE,full,four_mode_relocalization_v2,,0,0,0,False,1,1,3.7902102666788187,0,0,restarted_se3,1,50.03328900784254,2.942400984466076,0,6,cache_read_only_not_online_fps,75af0ef3fc918763f0b62d63899bd6f7a427eaf26ec2562352624519f5cf2837,cached_perception_v2,1,1,1,2.8302333943101012,,1,2442.499741911888,0,22.720125503838062,2442.499741911888,2518.195557408035,2.779150598776044,3.016464656192187,3.0811592519816235,2.7784864527417454,2.8302333943101012,2.5939172408335898
sugar_box_yalehand0_drop60,6,2.6870398065675505,2.289443594974701,1.518960263464964,1.3204412820154308,0.07394002346731142,0.06427650658662522,0.7946843853820601,0.7946843853820601,-0.3975962115928495,-0.19851898144953317,MODE_3_RELOCALIZE,full,four_mode_relocalization_v2,,0,0,0,False,1,1,2.289443594974701,0,0,restarted_se3,1,48.409695737063885,2.406529150903225,0,7,cache_read_only_not_online_fps,75af0ef3fc918763f0b62d63899bd6f7a427eaf26ec2562352624519f5cf2837,cached_perception_v2,1,1,1,3.5485534147593487,,1,2432.0082431659102,0,22.297078743577003,2432.0082431659102,2505.1215467974544,2.6702604859158394,3.098612950442471,3.6442568856316595,2.6694551285149424,3.5485534147593487,2.6702604859158394
sugar_box_yalehand0_drop60,7,3.8299212567212653,2.3946969484910694,1.4042027237678474,1.3323030946171182,0.068353850226084,0.06485391649209102,0.7946843853820601,0.7946843853820601,-1.4352243082301959,-0.07189962915072923,MODE_3_RELOCALIZE,full,four_mode_relocalization_v2,,0,0,0,False,1,1,2.3946969484910694,0,0,restarted_se3,1,50.40881410241127,2.607574686408043,0,8,cache_read_only_not_online_fps,75af0ef3fc918763f0b62d63899bd6f7a427eaf26ec2562352624519f5cf2837,cached_perception_v2,1,1,1,3.5553844597712168,,1,2436.380499973893,0,22.788519971072674,2436.380499973893,2512.185408733785,2.6991525411218213,2.91312837348761,4.267074981000383,2.698426279268887,3.5553844597712168,2.6991525411218213
sugar_box_yalehand0_drop60,8,3.8127382122081652,3.5715830701117808,1.3544122914433296,1.3592316928074837,0.06593014907795497,0.0661647481379403,0.7946843853820601,0.7946843853820601,-0.24115514209638444,0.004819401364154041,MODE_3_RELOCALIZE,full,four_mode_relocalization_v2,,0,0,0,False,1,1,3.5715830701117808,0,0,restarted_se3,1,49.6409647166729,1.8818844109773636,0,9,cache_read_only_not_online_fps,75af0ef3fc918763f0b62d63899bd6f7a427eaf26ec2562352624519f5cf2837,cached_perception_v2,1,1,1,3.5345630821498184,,1,2429.388294927776,0,23.368570022284985,2429.388294927776,2504.279714077711,2.828370273410532,2.7888304968862996,4.990688299721644,2.8275448013174995,3.5345630821498184,2.747877337888746
sugar_box_yalehand0_drop60,9,3.7154552632281437,3.4923355397238223,1.335297253918794,1.2825374976052806,0.06499966632792001,0.062431424278551355,0.7946843853820601,0.7946843853820601,-0.2231197235043214,-0.05275975631351337,MODE_3_RELOCALIZE,full,four_mode_relocalization_v2,,0,0,0,False,1,1,3.4923355397238223,0,0,restarted_se3,1,47.0037879422307,2.0339302718639374,0,10,cache_read_only_not_online_fps,75af0ef3fc918763f0b62d63899bd6f7a427eaf26ec2562352624519f5cf2837,cached_perception_v2,1,1,1,0.9443175456272861,,1,2423.178111203015,0,21.246526390314102,2423.178111203015,2493.4623558074236,2.7379717770235072,2.7069453057079573,5.816004520399875,2.7372819321107054,0.9443175456272861,2.7379717770235072
sugar_box_yalehand0_drop60,10,1.4181643626563538,3.828650769098063,1.399992362874981,1.5476231025483118,0.0681488980685376,0.07533527457784937,0.7946843853820601,0.7946843853820601,2.4104864064417093,0.14763073967333074,MODE_3_RELOCALIZE,full,four_mode_relocalization_v2,,0,0,0,False,1,1,1.4181643626563538,0,0,restarted_se3,1,49.58365112543106,3.080536611378193,0,11,cache_read_only_not_online_fps,75af0ef3fc918763f0b62d63899bd6f7a427eaf26ec2562352624519f5cf2837,cached_perception_v2,1,1,1,3.5764400685498363,,1,2444.2086396738887,0,24.318428710103035,2444.2086396738887,2521.191256120801,2.6991817340616624,2.6903142144358445,6.835206732700448,2.6981238198439157,3.5764400685498363,2.6991817340616624
sugar_box_yalehand0_drop60,11,3.6780563455169903,6.705866977152489,1.340929935697219,1.617600699444594,0.06527385429247584,0.07874164752989368,0.7946843853820601,0.7946843853820601,3.0278106316354987,0.27667076374737487,MODE_3_RELOCALIZE,full,four_mode_relocalization_v2,,0,0,0,False,1,1,3.6780563455169903,0,0,restarted_se3,1,47.96892497688532,2.4168649688363075,0,12,cache_read_only_not_online_fps,75af0ef3fc918763f0b62d63899bd6f7a427eaf26ec2562352624519f5cf2837,cached_perception_v2,1,1,1,1.0444337153856014,,1,2433.8044188916683,0,22.108137607574463,2433.8044188916683,2506.2983464449644,2.7663077613704483,2.727252267611021,8.073137800486172,2.765539283696655,1.0444337153856014,2.6851607289174493
sugar_box_yalehand0_drop60,12,1.3842850736695234,4.1308757031757795,1.3888174525168568,1.539802235986799,0.06760492522474514,0.0749545700452806,0.7946843853820601,0.7946843853820601,2.7465906295062563,0.15098478346994226,MODE_3_RELOCALIZE,full,four_mode_relocalization_v2,,0,0,0,False,1,1,1.3842850736695234,0,0,restarted_se3,1,49.009728245437145,2.88278516381979,0,13,cache_read_only_not_online_fps,75af0ef3fc918763f0b62d63899bd6f7a427eaf26ec2562352624519f5cf2837,cached_perception_v2,1,1,1,1.0003459859726975,,1,2435.912985354662,0,21.92249521613121,2435.912985354662,2509.72799398005,2.7157462017716174,2.7179300445484933,9.283493749448594,2.715001802786503,1.0003459859726975,2.6453213949968286
sugar_box_yalehand0_drop60,13,1.2947015936891937,0.9204933280810531,1.3720694809467067,1.2798273501188573,0.06678966662930175,0.062299499584031096,0.7946843853820601,0.7946843853820601,-0.3742082656081406,-0.09224213082784938,MODE_3_RELOCALIZE,full,four_mode_relocalization_v2,,0,0,0,False,1,0,0.9204933280810531,0,0,restarted_se3,1,48.80891926586628,2.5673136115074158,0,14,cache_read_only_not_online_fps,75af0ef3fc918763f0b62d63899bd6f7a427eaf26ec2562352624519f5cf2837,cached_perception_v2,1,1,1,3.2110777410132867,,1,2438.9771912246943,0,22.06434402614832,2438.9771912246943,2512.4177681282163,2.7467952117295398,2.722195811864194,10.406685848675897,2.745994001607971,3.2110777410132867,2.5917069533835924
sugar_box_yalehand0_drop60,14,2.9377795312240442,5.207592028977114,1.4297972617549262,2.062173020486101,0.06959974242281773,0.100382561147832,0.7946843853820601,0.9274193548387096,2.26981249775307,0.6323757587311747,MODE_3_RELOCALIZE,full,four_mode_relocalization_v2,,0,0,0,False,1,1,2.9377795312240442,0,0,restarted_se3,1,49.64943788945675,2.6515843346714973,0,15,cache_read_only_not_online_fps,75af0ef3fc918763f0b62d63899bd6f7a427eaf26ec2562352624519f5cf2837,cached_perception_v2,1,1,1,0.9734009501655501,,1,2444.5777256041765,0,22.394451312720776,2444.5777256041765,2519.2731991410255,2.7074383347628364,2.7324184229721316,11.556657449222369,2.7066248115706477,0.9734009501655501,2.5596568556545014
sugar_box_yalehand0_drop60,15,1.3185153441892552,3.5936231541277937,1.3449802542854004,1.3131811340036812,0.06547101590273222,0.06392309673958921,0.7946843853820601,0.7946843853820601,2.2751078099385387,-0.03179912028171916,MODE_3_RELOCALIZE,full,four_mode_relocalization_v2,,0,0,0,False,1,1,1.3185153441892552,0,0,restarted_se3,1,49.800099804997444,3.200855106115341,0,16,cache_read_only_not_online_fps,75af0ef3fc918763f0b62d63899bd6f7a427eaf26ec2562352624519f5cf2837,cached_perception_v2,1,1,1,1.1594310517282467,,1,2459.5722686499357,0,21.624681539833546,2459.5722686499357,2534.197905100882,2.603585242634793,2.6652583909959855,12.600253128028365,2.6181975273775295,1.1594310517282467,2.5523463863914233
sugar_box_yalehand0_drop60,16,1.579191921682359,1.3781719809640163,1.3033494044201732,1.3975905193999414,0.06344450731653838,0.06803198101206101,0.7946843853820601,0.7946843853820601,-0.20101994071834262,0.09424111497976817,MODE_3_RELOCALIZE,full,four_mode_relocalization_v2,,0,0,0,False,1,1,1.3781719809640163,0,0,restarted_se3,1,48.871131613850594,1.8971329554915428,0,17,cache_read_only_not_online_fps,75af0ef3fc918763f0b62d63899bd6f7a427eaf26ec2562352624519f5cf2837,cached_perception_v2,1,1,1,0.8879777732618684,,1,2435.5849204584956,0,22.418213076889515,2435.5849204584956,2508.7713981047273,2.5241145124338886,2.5565359368981406,2.5241145124338886,2.5238815214931782,0.8879777732618684,2.5241145124338886
sugar_box_yalehand0_drop60,17,1.2340348069811222,0.7530262503764351,1.3201814621993577,1.3346943521339725,0.06426385906465917,0.06497031824476707,0.7946843853820601,0.7946843853820601,-0.4810085566046871,0.014512889934614748,MODE_3_RELOCALIZE,full,four_mode_relocalization_v2,,0,0,0,False,1,0,0.7530262503764351,0,0,restarted_se3,1,44.8672054335475,2.458675764501095,0,18,cache_read_only_not_online_fps,75af0ef3fc918763f0b62d63899bd6f7a427eaf26ec2562352624519f5cf2837,cached_perception_v2,1,1,1,0.9687958773034075,,1,2435.621179640293,0,21.893969736993313,2435.621179640293,2504.841030575335,2.7811392847161946,2.614567000724032,3.937883789287503,2.7803928595952283,0.9687958773034075,2.7811392847161946
sugar_box_yalehand0_drop60,18,1.1870153914514645,1.0706593170492944,1.286505504688184,1.2892493362601358,0.0626245791252483,0.062758143495364,0.7946843853820601,0.7946843853820601,-0.1163560744021701,0.0027438315719519046,MODE_3_RELOCALIZE,full,four_mode_relocalization_v2,,0,0,0,False,1,1,1.0706593170492944,0,0,restarted_se3,1,48.991660587489605,2.003142610192299,0,19,cache_read_only_not_online_fps,75af0ef3fc918763f0b62d63899bd6f7a427eaf26ec2562352624519f5cf2837,cached_perception_v2,1,1,1,0.8088897494812132,,1,2451.0139422491193,0,22.213241085410118,2451.0139422491193,2524.2219865322113,2.529720447567564,2.597421304910306,17.71513627894302,2.5295455694041813,0.8088897494812132,2.529720447567564
sugar_box_yalehand0_drop60,19,1.198955307077641,0.7444453569431937,1.2873665720043956,1.2676515755721225,0.06266649420301498,0.06170680662334455,0.7946843853820601,0.7946843853820601,-0.4545099501344474,-0.019714996432273146,MODE_3_RELOCALIZE,full,four_mode_relocalization_v2,,0,0,0,False,1,0,0.7444453569431937,0,0,restarted_se3,1,48.916651867330074,2.286890521645546,0,20,cache_read_only_not_online_fps,75af0ef3fc918763f0b62d63899bd6f7a427eaf26ec2562352624519f5cf2837,cached_perception_v2,1,1,1,0.9050563122198041,,1,2451.0216088965535,0,22.143663838505745,2451.0216088965535,2524.368815124035,2.675812456279653,2.647132585032103,20.549421818285488,2.675253548532684,0.9050563122198041,2.3711233477680733
sugar_box_yalehand0_drop60,20,1.064587683152872,0.9681450449587979,1.333498266542724,1.256489012024757,0.06491209513069818,0.061163434798222026,0.7946843853820601,0.7946843853820601,-0.09644263819407406,-0.07700925451796703,MODE_3_RELOCALIZE,full,four_mode_relocalization_v2,,0,0,0,False,1,0,0.9681450449587979,0,0,restarted_se3,1,50.44312495738268,2.4706581607460976,0,21,cache_read_only_not_online_fps,75af0ef3fc918763f0b62d63899bd6f7a427eaf26ec2562352624519f5cf2837,cached_perception_v2,1,1,1,0.9019209128129239,,1,2442.394278012216,0,21.9135545194149,2442.394278012216,2517.2216156497598,2.616803029297171,2.6283628248042605,11.885365754774977,2.616265981521524,0.9019209128129239,2.227187837713638
sugar_box_yalehand0_drop60,21,1.1859546197477584,0.9063964777215627,1.301193365612613,1.3117932657361004,0.06333955555192552,0.06385553801883613,0.7946843853820601,0.7946843853820601,-0.27955814202619567,0.010599900123487549,MODE_3_RELOCALIZE,full,four_mode_relocalization_v2,,0,0,0,False,1,0,0.9063964777215627,0,0,restarted_se3,1,51.55595764517784,2.534341998398304,0,22,cache_read_only_not_online_fps,75af0ef3fc918763f0b62d63899bd6f7a427eaf26ec2562352624519f5cf2837,cached_perception_v2,1,1,1,0.778131361138066,,1,2445.4107778146863,0,21.027482114732265,2445.4107778146863,2520.5285595729947,2.4706376153277323,2.543158163535255,11.365908146895578,2.47083775316231,0.778131361138066,2.148345867221125
sugar_box_yalehand0_drop60,22,1.0751390535991536,0.6929419333685256,1.332955695707389,1.2894066768246957,0.0648856838405135,0.06276580252721344,0.7946843853820601,0.7946843853820601,-0.382197120230628,-0.04354901888269325,MODE_3_RELOCALIZE,full,four_mode_relocalization_v2,,0,0,0,False,1,0,0.6929419333685256,0,0,restarted_se3,1,51.13556422293186,2.293583005666733,0,23,cache_read_only_not_online_fps,75af0ef3fc918763f0b62d63899bd6f7a427eaf26ec2562352624519f5cf2837,cached_perception_v2,1,1,1,0.7296107293507412,,1,2442.069010809064,0,22.14751671999693,2442.069010809064,2517.6456747576594,2.549938157436088,2.5200142638448253,17.599588209800597,2.5499071906195137,0.7296107293507412,2.1339354211465276
sugar_box_yalehand0_drop60,23,1.40930404639877,0.6910446632974149,1.338030778369984,1.3257363109145177,0.06513272896749717,0.06453425826747924,0.7946843853820601,0.7946843853820601,-0.7182593831013552,-0.012294467455466362,MODE_3_RELOCALIZE,full,four_mode_relocalization_v2,,0,0,0,False,1,0,0.6910446632974149,0,0,restarted_se3,1,49.331096932291985,4.450798965990543,0,24,cache_read_only_not_online_fps,75af0ef3fc918763f0b62d63899bd6f7a427eaf26ec2562352624519f5cf2837,cached_perception_v2,1,1,1,0.9548203727868045,,1,2447.864018380642,0,22.230387665331364,2447.864018380642,2523.876301944256,2.6382195099201957,2.5605760376018702,27.82357330154464,2.637727018079511,0.9548203727868045,2.1828397096807755
sugar_box_yalehand0_drop60,24,1.1604772548158164,1.148655491504037,1.2604293404364009,1.2872345690386746,0.06135524230117886,0.0626600685560656,0.7946843853820601,0.7946843853820601,-0.01182176331177942,0.026805228602273745,MODE_3_RELOCALIZE,full,four_mode_relocalization_v2,,0,0,0,False,1,1,1.148655491504037,0,0,restarted_se3,1,50.04184599965811,2.294863574206829,0,25,cache_read_only_not_online_fps,75af0ef3fc918763f0b62d63899bd6f7a427eaf26ec2562352624519f5cf2837,cached_perception_v2,1,1,1,0.8030562878381695,,1,2438.658060505986,0,21.942460909485817,2438.658060505986,2512.937230989337,2.562648887939659,2.5688292939565227,26.995726433723394,2.5622455324430238,0.8030562878381695,2.2742625298969603
sugar_box_yalehand0_drop60,25,1.2583488298328678,0.669081019523686,1.3431764819411873,1.2274655069783025,0.06538321178259246,0.059750627171942745,0.7946843853820601,0.7946843853820601,-0.5892678103091817,-0.11571097496288485,MODE_3_RELOCALIZE,full,four_mode_relocalization_v2,,0,0,0,False,1,0,0.669081019523686,0,0,restarted_se3,1,48.93852584064007,2.565266564488411,0,26,cache_read_only_not_online_fps,75af0ef3fc918763f0b62d63899bd6f7a427eaf26ec2562352624519f5cf2837,cached_perception_v2,1,1,1,0.962346412823498,,1,2439.4825221970677,0,23.023669607937336,2439.4825221970677,2514.0099842101336,2.5297119587339623,2.5716364394077216,25.703744207624496,2.5293954105579823,0.962346412823498,2.4205537937021147
sugar_box_yalehand0_drop60,26,1.331565803252165,1.1107538789514921,1.3466942439747784,1.3168020709902162,0.06555444957832177,0.06409935689082405,0.7946843853820601,0.7946843853820601,-0.22081192430067276,-0.02989217298456226,MODE_3_RELOCALIZE,full,four_mode_relocalization_v2,,0,0,0,False,1,1,1.1107538789514921,0,0,restarted_se3,1,51.007029600441456,3.046363592147827,0,27,cache_read_only_not_online_fps,75af0ef3fc918763f0b62d63899bd6f7a427eaf26ec2562352624519f5cf2837,cached_perception_v2,1,1,1,0.9019445280258075,,1,2445.935508236289,0,22.337195463478565,2445.935508236289,2522.326096892357,2.547602152761631,2.5490407324260413,27.454599598523743,2.547636597334545,0.9019445280258075,2.547602152761631
sugar_box_yalehand0_drop60,27,1.357218569722681,0.8255207841424762,1.4228727416147389,1.3573648947671002,0.06926267028605401,0.06607387604981876,0.7946843853820601,0.7946843853820601,-0.5316977855802049,-0.06550784684763866,MODE_3_RELOCALIZE,full,four_mode_relocalization_v2,,0,0,0,False,1,0,0.8255207841424762,0,0,restarted_se3,1,51.31619703024626,1.8844818696379662,0,28,cache_read_only_not_online_fps,75af0ef3fc918763f0b62d63899bd6f7a427eaf26ec2562352624519f5cf2837,cached_perception_v2,1,1,1,1.0976508059480723,,1,2438.792389817536,0,21.755501627922058,2438.792389817536,2513.748570345342,2.475533963298067,2.4940387047691517,34.80975887900579,2.4912029539905016,1.0976508059480723,2.475533963298067
sugar_box_yalehand0_drop60,28,1.3448387423295172,1.3505570739586776,1.3792625007192905,1.4182446392647987,0.06713980880456343,0.06903738328902416,0.7946843853820601,0.7946843853820601,0.005718331629160467,0.03898213854550825,MODE_3_RELOCALIZE,full,four_mode_relocalization_v2,,0,0,0,False,1,1,1.3448387423295172,0,0,restarted_se3,1,51.08398199081421,2.5190748274326324,0,29,cache_read_only_not_online_fps,75af0ef3fc918763f0b62d63899bd6f7a427eaf26ec2562352624519f5cf2837,cached_perception_v2,1,1,1,0.7975148456273167,,1,2447.990787215531,0,22.84326311200857,2447.990787215531,2524.4371071457863,2.5335477048325576,2.506180495544752,40.78355834851893,2.533666155928797,0.7975148456273167,2.4433743017190865
sugar_box_yalehand0_drop60,29,1.3371737315641261,0.5237283232877938,1.2865866676460291,1.2439173666415826,0.06262852997975851,0.06055147161721411,0.7946843853820601,0.7946843853820601,-0.8134454082763323,-0.04266930100444655,MODE_3_RELOCALIZE,full,four_mode_relocalization_v2,,0,0,0,False,1,0,0.5237283232877938,0,0,restarted_se3,1,49.833825789391994,2.765907905995846,0,30,cache_read_only_not_online_fps,75af0ef3fc918763f0b62d63899bd6f7a427eaf26ec2562352624519f5cf2837,cached_perception_v2,1,1,1,0.9427530702880866,,1,2434.11235883832,0,22.445634938776493,2434.11235883832,2509.157727472484,2.6369135230448637,2.5634217067805767,40.21624398287539,2.6209851401808195,0.9427530702880866,2.3866923467515573
sugar_box_yalehand0_drop60,30,1.1315047660449549,1.126268302056114,1.231693568562062,1.2398968974626499,0.05995644096460332,0.060355763017989957,0.7946843853820601,0.7946843853820601,-0.005236463988840923,0.008203328900587836,MODE_3_RELOCALIZE,full,four_mode_relocalization_v2,,0,0,0,False,1,1,1.126268302056114,0,0,restarted_se3,1,44.272901490330696,2.6496509090065956,0,31,cache_read_only_not_online_fps,75af0ef3fc918763f0b62d63899bd6f7a427eaf26ec2562352624519f5cf2837,cached_perception_v2,1,1,1,0.8385017428912022,,1,2433.757347986102,0,22.387473843991756,2433.757347986102,2503.067374229431,2.963213416150438,2.7960055027777417,41.32367801907869,2.953425234244404,0.8385017428912022,2.3739770122376536
sugar_box_yalehand0_drop60,31,1.4153761477357851,0.8127880352051408,1.408801738107255,1.234311670628356,0.06857772127548631,0.06008388506757148,0.7946843853820601,0.7946843853820601,-0.6025881125306444,-0.17449006747889917,MODE_3_RELOCALIZE,full,four_mode_relocalization_v2,,0,0,0,False,1,0,0.8127880352051408,0,0,restarted_se3,1,50.70240702480078,4.0698181837797165,0,32,cache_read_only_not_online_fps,75af0ef3fc918763f0b62d63899bd6f7a427eaf26ec2562352624519f5cf2837,cached_perception_v2,1,1,1,0.7682303442255394,,1,2432.307737879455,0,21.05878945440054,2432.307737879455,2508.138752542436,3.004787966655889,3.0151225890766558,44.56208338474751,3.0044596812459385,0.7682303442255394,2.359794286163333
sugar_box_yalehand0_drop60,32,1.1289317705063926,0.769997525974464,1.3591610203694717,1.4068748883081537,0.06616130794147776,0.06848392598485867,0.7946843853820601,0.7946843853820601,-0.35893424453192857,0.04771386793868193,MODE_3_RELOCALIZE,full,four_mode_relocalization_v2,,0,0,0,False,1,0,0.769997525974464,0,0,restarted_se3,1,47.655776143074036,2.2460129112005234,0,33,cache_read_only_not_online_fps,75af0ef3fc918763f0b62d63899bd6f7a427eaf26ec2562352624519f5cf2837,cached_perception_v2,1,1,1,0.4368619962707375,,1,2426.961287856102,0,21.614636294543743,2426.961287856102,2498.4777132049203,2.993980649538276,3.0352853379851803,51.66350945653997,2.9941887930613253,0.4368619962707375,2.167485188152129
sugar_box_yalehand0_drop60,33,0.7981657780947295,0.5350409124047152,1.4944663913850011,1.38204194886517,0.07274770954050305,0.06727510692004125,0.7946843853820601,0.7946843853820601,-0.26312486569001436,-0.11242444251983108,MODE_3_RELOCALIZE,full,four_mode_relocalization_v2,,0,0,0,False,1,0,0.5350409124047152,0,0,restarted_se3,1,48.4972158446908,1.9074678421020508,0,34,cache_read_only_not_online_fps,75af0ef3fc918763f0b62d63899bd6f7a427eaf26ec2562352624519f5cf2837,cached_perception_v2,1,1,1,1.3166968875397784,,1,2431.5033918246627,0,20.29504533857107,2431.5033918246627,2502.2031208500266,3.266221421384705,3.207682538800517,54.68939818406173,3.2663681821005888,1.3166968875397784,2.165985035829199
