episode,AUC_B1_percent,AUC_B5_percent,Delta_B5_minus_B1_percentage_points,Paired_95CI_low,Paired_95CI_high
sugar_box_yalehand0_black10,11.605417793042543,93.05642968317619,81.45101189013364,,
sugar_box_yalehand0_black10_2,20.41117964271657,93.45203486920055,73.04085522648398,,
sugar_box_yalehand0_black10_3,28.15020609431787,93.48829867791943,65.33809258360156,,
sugar_box_yalehand0_black10_4,43.490796185406964,93.47291403179628,49.982117846389315,,
sugar_box_yalehand0_black10_5,53.79965794137451,93.47940755126383,39.67974960988932,,
PAIRED_MEAN,,,61.89836543129957,48.41244438050825,74.86436536336737
