episode,AUC_B1_percent,AUC_B5_percent,Delta_B5_minus_B1_percentage_points,Paired_95CI_low,Paired_95CI_high
sugar_box1_black10,10.059342694403336,86.23253904400542,76.17319634960208,,
sugar_box1_black10_2,86.28843838325648,86.93936494377509,0.650926560518613,,
sugar_box1_black10_3,35.8187294240216,91.28351063301447,55.464781208992875,,
sugar_box1_black10_4,52.695197954293874,78.07620189097587,25.381003936681992,,
sugar_box1_black10_5,64.49486973191495,65.36862110180743,0.8737513698924886,,
PAIRED_MEAN,,,31.70873188513761,5.686071959500839,57.73139181077438
