episode,frame_id,E_obs_cm,E_prior_cm,E_obs_hat_cm,E_prior_hat_cm,e_obs_hat_norm,e_prior_hat_norm,p_obs_risk,p_prior_risk,delta_E_gt_cm,delta_E_hat_cm,selected_mode,policy_variant,policy_version,fusion_alpha,forced_streak_reset,motion_history_reset,restart_zero_velocity_prior,output_uncertain,output_quality_unverified,both_candidates_bad,local_candidate_oracle_cm,b6_oracle_source,b6_oracle_version,is_blackout,recovery_attempted,observer_source,observer_restart,observer_wall_ms,sam2_frame_wall_ms,sam2_propagated_frames_total,sam2_cached_frames_consumed,sam2_timing_scope,sam2_cache_receipt_sha256,perception_runtime_version,relocalization_attempted,relocalization_generated,relocalization_used,relocalization_raw_error_cm,relocalization_failure_reason,relocalization_cache_hit,relocalization_wall_ms,sam2_cache_hit,quality_wall_ms,transition_wall_ms,policy_wall_ms,error_b1_obs_cm,error_b2_cm,error_b3_cm,error_b4_cm,error_b5_ours_cm,error_b6_oracle_cm
sugar_box1_clean,0,0.32628917581951894,0.32628917581951894,0.15232079636831625,0.15232079636831625,0.007414679323039873,0.007414679323039873,0.0,0.0,0.0,0.0,MODE_4_TRUSTED_FUSION,no_observer_reseed,four_mode_relocalization_v2,0.5,0,0,0,False,0,0,0.32628917581951894,observation,b5_obs_prior_output_hindsight_v1,0,0,precomputed,0,0.0,16.02119952440262,0,1,cache_read_only_not_online_fps,157ff887794c6cb410230016d2d4aa63b09139d0c130484af891fca7557bb682,cached_perception_v2,0,0,0,,,0,0.0,0,564.9863025173545,4.762160591781139,585.7696626335382,0.32628917581951894,0.32628917581951894,0.32628917581951894,0.326289175819519,0.32628917581951894,0.32628917581951894
sugar_box1_clean,1,0.3590324204800386,0.3590324204800386,0.16919214136128743,0.16919214136128743,0.008235943496112938,0.008235943496112938,0.0,0.0,0.0,0.0,MODE_4_TRUSTED_FUSION,no_observer_reseed,four_mode_relocalization_v2,0.5,0,0,0,False,0,0,0.3590324204800386,policy_output,b5_obs_prior_output_hindsight_v1,0,0,precomputed,0,0.0,1.6765613108873367,0,2,cache_read_only_not_online_fps,157ff887794c6cb410230016d2d4aa63b09139d0c130484af891fca7557bb682,cached_perception_v2,0,0,0,,,0,0.0,0,11.392679996788502,0.7510073482990265,13.820248655974865,0.3590324204800386,0.35903242048003786,0.3590324204800386,0.35903242048003126,0.35903242048003786,0.35903242048003786
sugar_box1_clean,2,0.3666287773866377,0.4033493837852167,0.17392271010646337,0.18106917981993456,0.008466218357440873,0.008814094566603259,0.0,0.0,0.03672060639857899,0.007146469713471187,MODE_4_TRUSTED_FUSION,no_observer_reseed,four_mode_relocalization_v2,0.4904711676366202,0,0,0,False,0,0,0.3666287773866377,observation,b5_obs_prior_output_hindsight_v1,0,0,precomputed,0,0.0,1.9497983157634735,0,3,cache_read_only_not_online_fps,157ff887794c6cb410230016d2d4aa63b09139d0c130484af891fca7557bb682,cached_perception_v2,0,0,0,,,0,0.0,0,10.550372302532196,0.7390985265374184,13.239269144833088,0.3666287773866377,0.3848784415469694,0.3666287773866377,0.3666287248613349,0.38452879737064205,0.3666287773866377
sugar_box1_clean,3,0.38542932012712317,0.4205067866616828,0.17459099028472314,0.19435687972316532,0.008498748933290532,0.00946091388525368,0.0,0.0,0.03507746653455962,0.01976588943844218,MODE_4_TRUSTED_FUSION,no_observer_reseed,four_mode_relocalization_v2,0.4745905673194183,0,0,0,False,0,0,0.38542932012712317,observation,b5_obs_prior_output_hindsight_v1,0,0,precomputed,0,0.0,1.9182730466127396,0,4,cache_read_only_not_online_fps,157ff887794c6cb410230016d2d4aa63b09139d0c130484af891fca7557bb682,cached_perception_v2,0,0,0,,,0,0.0,0,9.258423931896687,1.4447877183556557,12.621484696865082,0.38542932012712317,0.4030193599050504,0.38542932012712317,0.38542946364793057,0.40176280637137013,0.38542932012712317
sugar_box1_clean,4,0.36733227103724453,0.41427628975704794,0.17307643959804866,0.18942425839553306,0.008425023559422169,0.009220803498239002,0.0,0.0,0.046944018719803415,0.016347818797484398,MODE_4_TRUSTED_FUSION,no_observer_reseed,four_mode_relocalization_v2,0.4786303412212875,0,0,0,False,0,0,0.36733227103724453,observation,b5_obs_prior_output_hindsight_v1,0,0,precomputed,0,0.0,2.410000190138817,0,5,cache_read_only_not_online_fps,157ff887794c6cb410230016d2d4aa63b09139d0c130484af891fca7557bb682,cached_perception_v2,0,0,0,,,0,0.0,0,13.887284323573112,0.7395884022116661,17.036872915923595,0.36733227103724453,0.3907850137374027,0.36733227103724453,0.3673322349909738,0.38874850566740904,0.36733227103724453
sugar_box1_clean,5,0.35831096013116137,0.36410834124514957,0.17503307746966779,0.18472405356432875,0.008520268875329595,0.008992006693029863,0.0,0.0,0.005797381113988198,0.009690976094660964,MODE_4_TRUSTED_FUSION,no_observer_reseed,four_mode_relocalization_v2,0.48724056073907757,0,0,0,False,0,0,0.35831096013116137,observation,b5_obs_prior_output_hindsight_v1,0,0,precomputed,0,0.0,1.8975511193275452,0,6,cache_read_only_not_online_fps,157ff887794c6cb410230016d2d4aa63b09139d0c130484af891fca7557bb682,cached_perception_v2,0,0,0,,,0,0.0,0,9.234909899532795,0.7526883855462074,11.885149404406548,0.35831096013116137,0.36278807828613074,0.35831096013116137,0.3583109043398364,0.36132968468773885,0.35831096013116137
sugar_box1_clean,6,0.3777265612770847,0.3558304207694576,0.17540039613346187,0.16585455258251092,0.008538149231566802,0.00807347618306814,0.0,0.0,-0.021896140507627115,-0.00954584355095095,MODE_4_TRUSTED_FUSION,no_observer_reseed,four_mode_relocalization_v2,0.5132120592186767,0,0,0,False,0,0,0.3558304207694576,prior,b5_obs_prior_output_hindsight_v1,0,0,precomputed,0,0.0,2.365970052778721,0,7,cache_read_only_not_online_fps,157ff887794c6cb410230016d2d4aa63b09139d0c130484af891fca7557bb682,cached_perception_v2,0,0,0,,,0,0.0,0,9.894189424812794,0.7620900869369507,13.022249564528465,0.3777265612770847,0.3669367863149791,0.3777265612770847,0.3777264844253759,0.36620614950178076,0.3558304207694576
sugar_box1_clean,7,0.35643373261774525,0.3547178713978218,0.1698170087288525,0.16930751219852624,0.008266360820998266,0.008241559523482489,0.0,0.0,-0.0017158612199234535,-0.0005094965303262533,MODE_4_TRUSTED_FUSION,no_observer_reseed,four_mode_relocalization_v2,0.500709359150707,0,0,0,False,0,0,0.3547178713978218,prior,b5_obs_prior_output_hindsight_v1,0,0,precomputed,0,0.0,1.9839908927679062,0,8,cache_read_only_not_online_fps,157ff887794c6cb410230016d2d4aa63b09139d0c130484af891fca7557bb682,cached_perception_v2,0,0,0,,,0,0.0,0,9.930765256285667,0.7590269669890404,12.673783116042614,0.35643373261774525,0.3554289260426711,0.35643373261774525,0.3564336541464627,0.3553871072784048,0.3547178713978218
sugar_box1_clean,8,0.3327537938933788,0.3440858763740853,0.1659210476828099,0.16825596164265555,0.008076713034877121,0.00819037209307481,0.0,0.0,0.011332082480706496,0.0023349139598456414,MODE_4_TRUSTED_FUSION,no_observer_reseed,four_mode_relocalization_v2,0.4967037471400352,0,0,0,False,0,0,0.3327537938933788,observation,b5_obs_prior_output_hindsight_v1,0,0,precomputed,0,0.0,2.2631827741861343,0,9,cache_read_only_not_online_fps,157ff887794c6cb410230016d2d4aa63b09139d0c130484af891fca7557bb682,cached_perception_v2,0,0,0,,,0,0.0,0,9.13194753229618,0.7327813655138016,12.127911671996117,0.3327537938933788,0.33719429935184575,0.3327537938933788,0.3327538572305412,0.337497857377347,0.3327537938933788
sugar_box1_clean,9,0.3474855551808043,0.3294131766555769,0.17153784447155757,0.1639470515819269,0.008350127749113128,0.007980622754219797,0.0,0.0,-0.018072378525227417,-0.00759079288963066,MODE_4_TRUSTED_FUSION,no_observer_reseed,four_mode_relocalization_v2,0.5106766742749157,0,0,0,False,0,0,0.3294131766555769,prior,b5_obs_prior_output_hindsight_v1,0,0,precomputed,0,0.0,1.4522699639201164,0,10,cache_read_only_not_online_fps,157ff887794c6cb410230016d2d4aa63b09139d0c130484af891fca7557bb682,cached_perception_v2,0,0,0,,,0,0.0,0,9.210542775690556,0.7402254268527031,11.403038166463375,0.3474855551808043,0.33803164482119746,0.3474855551808043,0.34748568298367694,0.33815981542043794,0.3294131766555769
sugar_box1_clean,10,0.34446667871909975,0.32934280085760625,0.17943336979664729,0.163575375454756,0.00873446652469911,0.007962530285162993,0.0,0.0,-0.015123877861493495,-0.01585799434189128,MODE_4_TRUSTED_FUSION,no_observer_reseed,four_mode_relocalization_v2,0.5218424411936808,0,0,0,False,0,0,0.32934280085760625,prior,b5_obs_prior_output_hindsight_v1,0,0,precomputed,0,0.0,2.160949632525444,0,11,cache_read_only_not_online_fps,157ff887794c6cb410230016d2d4aa63b09139d0c130484af891fca7557bb682,cached_perception_v2,0,0,0,,,0,0.0,0,9.948460385203362,0.7467102259397507,12.856120243668556,0.34446667871909975,0.33610327962604314,0.34446667871909975,0.3444666849610293,0.3357375588783186,0.32934280085760625
sugar_box1_clean,11,0.3594762858879907,0.35731006712956426,0.1681683193735836,0.1739931845081955,0.008186105838329523,0.008469648913883496,0.0,0.0,-0.0021662187584264303,0.005824865134611917,MODE_4_TRUSTED_FUSION,no_observer_reseed,four_mode_relocalization_v2,0.4919581939657047,0,0,0,False,0,0,0.35731006712956426,prior,b5_obs_prior_output_hindsight_v1,0,0,precomputed,0,0.0,2.33345665037632,0,12,cache_read_only_not_online_fps,157ff887794c6cb410230016d2d4aa63b09139d0c130484af891fca7557bb682,cached_perception_v2,0,0,0,,,0,0.0,0,9.949823841452599,0.7333885878324509,13.01666907966137,0.3594762858879907,0.3586145329412796,0.3594762858879907,0.35947614772999753,0.35823104095515695,0.35731006712956426
sugar_box1_clean,12,0.3563601292953172,0.3611062475013956,0.17313985172584354,0.18049623371813017,0.008428110338141823,0.008786204667682346,0.0,0.0,0.004746118206078398,0.007356381992286637,MODE_4_TRUSTED_FUSION,no_observer_reseed,four_mode_relocalization_v2,0.49015568586804803,0,0,0,False,0,0,0.3563601292953172,observation,b5_obs_prior_output_hindsight_v1,0,0,precomputed,0,0.0,2.15885229408741,0,13,cache_read_only_not_online_fps,157ff887794c6cb410230016d2d4aa63b09139d0c130484af891fca7557bb682,cached_perception_v2,0,0,0,,,0,0.0,0,9.141764603555202,0.7472485303878784,12.04786542803049,0.3563601292953172,0.3587712071232163,0.3563601292953172,0.3563600825338648,0.35848566322397685,0.3563601292953172
sugar_box1_clean,13,0.34605188433272915,0.36033332529165524,0.16789051653149925,0.17175128468229184,0.008172582937726353,0.008360517602337175,0.0,0.0,0.014281440958926084,0.0038607681507925873,MODE_4_TRUSTED_FUSION,no_observer_reseed,four_mode_relocalization_v2,0.4946324813498284,0,0,0,False,0,0,0.34605188433272915,observation,b5_obs_prior_output_hindsight_v1,0,0,precomputed,0,0.0,2.229255624115467,0,14,cache_read_only_not_online_fps,157ff887794c6cb410230016d2d4aa63b09139d0c130484af891fca7557bb682,cached_perception_v2,0,0,0,,,0,0.0,0,9.337988682091236,0.7290029898285866,12.29624729603529,0.34605188433272915,0.3533201196763157,0.34605188433272915,0.34605211549014947,0.35318487133129434,0.34605188433272915
sugar_box1_clean,14,0.36205912257069556,0.352161368779023,0.16365282993764269,0.17659904715531574,0.007966300618344208,0.008596497225794655,0.0,0.0,-0.00989775379167257,0.012946217217673056,MODE_4_TRUSTED_FUSION,no_observer_reseed,four_mode_relocalization_v2,0.48203171441861425,0,0,0,False,0,0,0.352161368779023,prior,b5_obs_prior_output_hindsight_v1,0,0,precomputed,0,0.0,2.1756161004304886,0,15,cache_read_only_not_online_fps,157ff887794c6cb410230016d2d4aa63b09139d0c130484af891fca7557bb682,cached_perception_v2,0,0,0,,,0,0.0,0,9.485716000199318,0.7627625018358231,12.42409460246563,0.36205912257069556,0.35684529416985183,0.36205912257069556,0.36205907701868695,0.35702362879654864,0.352161368779023
sugar_box1_clean,15,0.3730058777239467,0.37525708698782534,0.1657970801509975,0.16999553810658022,0.008070678537180333,0.008275051282951945,0.0,0.0,0.0022512092638786174,0.004198457955582713,MODE_4_TRUSTED_FUSION,no_observer_reseed,four_mode_relocalization_v2,0.4940998523576124,0,0,0,False,0,0,0.3730058777239467,observation,b5_obs_prior_output_hindsight_v1,0,0,precomputed,0,0.0,1.8999380990862846,0,16,cache_read_only_not_online_fps,157ff887794c6cb410230016d2d4aa63b09139d0c130484af891fca7557bb682,cached_perception_v2,0,0,0,,,0,0.0,0,9.242051281034946,0.7296912372112274,11.871680617332458,0.3730058777239467,0.3738797860955343,0.3730058777239467,0.37300584025495853,0.37410770735449106,0.3730058777239467
sugar_box1_clean,16,0.3691385378053145,0.3787148428287569,0.1737109313704136,0.1596953237614874,0.008455909381564389,0.007773656935309705,0.0,0.0,0.009576305023442366,-0.0140156076089262,MODE_4_TRUSTED_FUSION,no_observer_reseed,four_mode_relocalization_v2,0.5198293145712648,0,0,0,False,0,0,0.3691385378053145,observation,b5_obs_prior_output_hindsight_v1,0,0,precomputed,0,0.0,2.1206848323345184,0,17,cache_read_only_not_online_fps,157ff887794c6cb410230016d2d4aa63b09139d0c130484af891fca7557bb682,cached_perception_v2,0,0,0,,,0,0.0,0,9.14581399410963,0.741797499358654,12.008296325802803,0.3691385378053145,0.3737360151064841,0.3691385378053145,0.369138417150056,0.3740557838347688,0.3691385378053145
sugar_box1_clean,17,0.35368291057222945,0.3678988623071546,0.17065262948038593,0.17885515473762434,0.008307037209620317,0.008706320143215908,0.0,0.0,0.014215951734925125,0.008202525257238413,MODE_4_TRUSTED_FUSION,no_observer_reseed,four_mode_relocalization_v2,0.48890074092133473,0,0,0,False,0,0,0.35368291057222945,observation,b5_obs_prior_output_hindsight_v1,0,0,precomputed,0,0.0,2.2288216277956963,0,18,cache_read_only_not_online_fps,157ff887794c6cb410230016d2d4aa63b09139d0c130484af891fca7557bb682,cached_perception_v2,0,0,0,,,0,0.0,0,9.755183011293411,0.7581524550914764,12.742157094180584,0.35368291057222945,0.3602960292443334,0.35368291057222945,0.3536830354092204,0.3603729593621905,0.35368291057222945
sugar_box1_clean,18,0.3735305226658089,0.3473247014231127,0.17137267776678422,0.1735045711220913,0.008342087756020022,0.008445864167103766,0.0,0.0,-0.02620582124269616,0.002131893355307085,MODE_4_TRUSTED_FUSION,no_observer_reseed,four_mode_relocalization_v2,0.4970786156689694,0,0,0,False,0,0,0.3473247014231127,prior,b5_obs_prior_output_hindsight_v1,0,0,precomputed,0,0.0,2.227417193353176,0,19,cache_read_only_not_online_fps,157ff887794c6cb410230016d2d4aa63b09139d0c130484af891fca7557bb682,cached_perception_v2,0,0,0,,,0,0.0,0,9.527014568448067,0.7732175290584564,12.5276492908597,0.3735305226658089,0.36066280742045187,0.3735305226658089,0.3735306650295954,0.36064299256134374,0.3473247014231127
sugar_box1_clean,19,0.3586441627223934,0.3666498126747714,0.17041107556522206,0.16505663485014355,0.008295278836089798,0.008034635103893597,0.0,0.0,0.008005649952378013,-0.005354440715078512,MODE_4_TRUSTED_FUSION,no_observer_reseed,four_mode_relocalization_v2,0.5075315430321672,0,0,0,False,0,0,0.3586441627223934,observation,b5_obs_prior_output_hindsight_v1,0,0,precomputed,0,0.0,2.216712571680546,0,20,cache_read_only_not_online_fps,157ff887794c6cb410230016d2d4aa63b09139d0c130484af891fca7557bb682,cached_perception_v2,0,0,0,,,0,0.0,0,9.448333643376827,0.7441164925694466,12.40916270762682,0.3586441627223934,0.3620032532777925,0.3586441627223934,0.3586440077809716,0.3620019417793932,0.3586441627223934
sugar_box1_clean,20,0.37606881215082966,0.3757754778489875,0.17423168256035698,0.17596173694662556,0.008481258533962366,0.008565474207668417,0.0,0.0,-0.0002933343018421408,0.0017300543862685813,MODE_4_TRUSTED_FUSION,no_observer_reseed,four_mode_relocalization_v2,0.49766331018448057,0,0,0,False,0,0,0.3757754778489875,prior,b5_obs_prior_output_hindsight_v1,0,0,precomputed,0,0.0,1.4434922486543655,0,21,cache_read_only_not_online_fps,157ff887794c6cb410230016d2d4aa63b09139d0c130484af891fca7557bb682,cached_perception_v2,0,0,0,,,0,0.0,0,9.744654409587383,0.7495200261473656,11.937666684389114,0.37606881215082966,0.3758537417725193,0.37606881215082966,0.3760686562507618,0.3758564040426336,0.3757754778489875
sugar_box1_clean,21,0.36854420007129846,0.3671965762212896,0.15958920461740955,0.1714645274886333,0.0077684912623212955,0.008346558821361452,0.0,0.0,-0.001347623850008861,0.011875322871223754,MODE_4_TRUSTED_FUSION,no_observer_reseed,four_mode_relocalization_v2,0.4830861748713206,0,0,0,False,0,0,0.3671965762212896,prior,b5_obs_prior_output_hindsight_v1,0,0,precomputed,0,0.0,2.2497633472085,0,22,cache_read_only_not_online_fps,157ff887794c6cb410230016d2d4aa63b09139d0c130484af891fca7557bb682,cached_perception_v2,0,0,0,,,0,0.0,0,9.103157557547092,0.7362738251686096,12.089194729924202,0.36854420007129846,0.36722878688057997,0.36854420007129846,0.368544321045435,0.36727494433849334,0.3671965762212896
sugar_box1_clean,22,0.34966404325875644,0.3784482941779037,0.16808400674051696,0.1698267844235848,0.008182001663771778,0.008266836682754033,0.0,0.0,0.02878425091914727,0.0017427776830678254,MODE_4_TRUSTED_FUSION,no_observer_reseed,four_mode_relocalization_v2,0.4975653462732998,0,0,0,False,0,0,0.34966404325875644,observation,b5_obs_prior_output_hindsight_v1,0,0,precomputed,0,0.0,1.8979832530021667,0,23,cache_read_only_not_online_fps,157ff887794c6cb410230016d2d4aa63b09139d0c130484af891fca7557bb682,cached_perception_v2,0,0,0,,,0,0.0,0,9.605750441551208,0.7342668250203133,12.238000519573689,0.34966404325875644,0.36398647341498297,0.34966404325875644,0.3496641303538878,0.3639565564618816,0.34966404325875644
