episode,frame_id,E_obs_cm,E_prior_cm,E_obs_hat_cm,E_prior_hat_cm,e_obs_hat_norm,e_prior_hat_norm,p_obs_risk,p_prior_risk,delta_E_gt_cm,delta_E_hat_cm,selected_mode,policy_variant,policy_version,fusion_alpha,forced_streak_reset,motion_history_reset,restart_zero_velocity_prior,output_uncertain,output_quality_unverified,both_candidates_bad,local_candidate_oracle_cm,is_blackout,recovery_attempted,observer_source,observer_restart,observer_wall_ms,sam2_frame_wall_ms,sam2_propagated_frames_total,sam2_cached_frames_consumed,sam2_timing_scope,sam2_cache_receipt_sha256,perception_runtime_version,relocalization_attempted,relocalization_generated,relocalization_used,relocalization_raw_error_cm,relocalization_failure_reason,relocalization_cache_hit,relocalization_wall_ms,sam2_cache_hit,quality_wall_ms,transition_wall_ms,policy_wall_ms,error_b1_obs_cm,error_b2_cm,error_b3_cm,error_b4_cm,error_b5_ours_cm,error_b6_oracle_cm
sugar_box1_black10_2,0,0.32632528441615993,0.32632528441615993,0.1523209870322575,0.1523209870322575,0.0074146886041887156,0.0074146886041887156,0.0,0.0,0.0,0.0,MODE_4_TRUSTED_FUSION,full,four_mode_relocalization_v2,0.5,0,0,0,False,0,0,0.32632528441615993,0,0,precomputed,0,0.0,3.2775085419416428,0,1,cache_read_only_not_online_fps,90ded81cf234192e58c382be42ac50be66e613f05066eff852e58895f69726f7,cached_perception_v2,0,0,0,,,0,0.0,0,20.754631608724594,4.6471040695905685,28.679244220256805,0.32632528441615993,0.32632528441615827,0.32632528441615993,0.3263252844161514,0.32632528441615827,0.32632528441615993
sugar_box1_black10_2,1,0.35924088581554675,0.35924088581554675,0.16927080709792916,0.16927080709792916,0.008239772790764856,0.008239772790764856,0.0,0.0,0.0,0.0,MODE_4_TRUSTED_FUSION,full,four_mode_relocalization_v2,0.5,0,0,0,False,0,0,0.35924088581554675,0,0,precomputed,0,0.0,2.0619146525859833,0,2,cache_read_only_not_online_fps,90ded81cf234192e58c382be42ac50be66e613f05066eff852e58895f69726f7,cached_perception_v2,0,0,0,,,0,0.0,0,10.623796842992306,0.7634339854121208,13.44914548099041,0.35924088581554675,0.35924088581554003,0.35924088581554675,0.35924088581553987,0.35924088581554003,0.35924088581554675
sugar_box1_black10_2,2,0.3668454709591941,0.403725950313462,0.17338436602378363,0.17994549148457004,0.008440012817332782,0.008759395609767306,0.0,0.0,0.03688047935426786,0.00656112546078641,MODE_4_TRUSTED_FUSION,full,four_mode_relocalization_v2,0.4912126965887806,0,0,0,False,0,0,0.3668454709591941,0,0,precomputed,0,0.0,1.764862798154354,0,3,cache_read_only_not_online_fps,90ded81cf234192e58c382be42ac50be66e613f05066eff852e58895f69726f7,cached_perception_v2,0,0,0,,,0,0.0,0,10.034876875579357,0.7792431861162186,12.57898285984993,0.3668454709591941,0.3851672440889881,0.3668454709591941,0.36684543847081574,0.38484422472431457,0.3668454709591941
sugar_box1_black10_2,3,0.3854019947402276,0.420945933951782,0.17268834713572329,0.19382915928725158,0.008406131975183903,0.009435225483552748,0.0,0.0,0.035543939211554354,0.0211408121515283,MODE_4_TRUSTED_FUSION,full,four_mode_relocalization_v2,0.4726521932380555,0,0,0,False,0,0,0.3854019947402276,0,0,precomputed,0,0.0,2.2260230034589767,0,4,cache_read_only_not_online_fps,90ded81cf234192e58c382be42ac50be66e613f05066eff852e58895f69726f7,cached_perception_v2,0,0,0,,,0,0.0,0,9.84101090580225,0.7473258301615715,12.814359739422798,0.3854019947402276,0.40320233823922924,0.3854019947402276,0.3854021410913367,0.40189505225766003,0.3840598982340944
sugar_box1_black10_2,4,0.36692705629353034,0.41420228181504654,0.1720809617496639,0.1885113386937787,0.008376565639066271,0.009176364347462596,0.0,0.0,0.047275225521516195,0.01643037694411481,MODE_4_TRUSTED_FUSION,full,four_mode_relocalization_v2,0.4784147276167028,0,0,0,False,0,0,0.36692705629353034,0,0,precomputed,0,0.0,1.8637580797076225,0,5,cache_read_only_not_online_fps,90ded81cf234192e58c382be42ac50be66e613f05066eff852e58895f69726f7,cached_perception_v2,0,0,0,,,0,0.0,0,9.494733065366745,0.7626106962561607,12.121101841330528,0.36692705629353034,0.39058760395463155,0.36692705629353034,0.36692703226784973,0.3884721771785666,0.36692705629353034
sugar_box1_black10_2,5,0.3584600506974727,0.36346154852001167,0.17339442289540855,0.1828490244777235,0.008440502366231353,0.008900733933629806,0.0,0.0,0.005001497822538947,0.009454601582314953,MODE_4_TRUSTED_FUSION,full,four_mode_relocalization_v2,0.48743552658747225,0,0,0,False,0,0,0.3584600506974727,0,0,precomputed,0,0.0,1.8824543803930283,0,6,cache_read_only_not_online_fps,90ded81cf234192e58c382be42ac50be66e613f05066eff852e58895f69726f7,cached_perception_v2,0,0,0,,,0,0.0,0,9.457580745220184,0.7415786385536194,12.081613764166832,0.3584600506974727,0.3626081768353731,0.3584600506974727,0.3584599973729252,0.3611038340182096,0.3507025710439766
sugar_box1_black10_2,6,0.3769388929260957,0.35563923746393733,0.17441108008775516,0.16499012341960806,0.008489991255749004,0.008031397457160548,0.0,0.0,-0.021299655462158396,-0.009420956668147101,MODE_4_TRUSTED_FUSION,full,four_mode_relocalization_v2,0.5131064623270719,0,0,0,False,0,0,0.35563923746393733,0,0,precomputed,0,0.0,1.7304494976997375,0,7,cache_read_only_not_online_fps,90ded81cf234192e58c382be42ac50be66e613f05066eff852e58895f69726f7,cached_perception_v2,0,0,0,,,0,0.0,0,9.493546560406685,0.7588984444737434,11.982894502580166,0.3769388929260957,0.36643526249457564,0.3769388929260957,0.3769388100780886,0.36570894685641986,0.3769388929260957
sugar_box1_black10_2,7,0.35893697006037506,0.35396644521951476,0.1712134293323343,0.1694993201009458,0.00833433585278491,0.00825089635812342,0.0,0.0,-0.004970524840860302,-0.001714109231388511,MODE_4_TRUSTED_FUSION,full,four_mode_relocalization_v2,0.5023760031133938,0,0,0,False,0,0,0.35396644521951476,0,0,precomputed,0,0.0,2.0491518080234528,0,8,cache_read_only_not_online_fps,90ded81cf234192e58c382be42ac50be66e613f05066eff852e58895f69726f7,cached_perception_v2,0,0,0,,,0,0.0,0,9.454783983528614,0.758378766477108,12.262314558029175,0.35893697006037506,0.35624820144291686,0.35893697006037506,0.3589368678297715,0.3562237155331524,0.35893697006037506
sugar_box1_black10_2,8,0.3353043374561251,0.34632057214765116,0.16664808363938052,0.16747727409999258,0.008112103727434004,0.008152467102033857,0.0,0.0,0.011016234691526072,0.0008291904606120559,MODE_4_TRUSTED_FUSION,full,four_mode_relocalization_v2,0.498829241619542,0,0,0,False,0,0,0.3353043374561251,0,0,precomputed,0,0.0,1.491732895374298,0,9,cache_read_only_not_online_fps,90ded81cf234192e58c382be42ac50be66e613f05066eff852e58895f69726f7,cached_perception_v2,0,0,0,,,0,0.0,0,9.092389605939388,0.7513426244258881,11.335465125739574,0.3353043374561251,0.3396015086243908,0.3353043374561251,0.33530444156570044,0.3399436613328877,0.3353043374561251
sugar_box1_black10_2,9,0.34620600675359275,0.33323650953866996,0.17254701273185083,0.16460859401700828,0.008399252092022753,0.008012825349870956,0.0,0.0,-0.012969497214922798,-0.007938418714842549,MODE_4_TRUSTED_FUSION,full,four_mode_relocalization_v2,0.5111133894650359,0,0,0,False,0,0,0.33323650953866996,0,0,precomputed,0,0.0,1.5084706246852875,0,10,cache_read_only_not_online_fps,90ded81cf234192e58c382be42ac50be66e613f05066eff852e58895f69726f7,cached_perception_v2,0,0,0,,,0,0.0,0,9.35292150825262,0.7403139024972916,11.6017060354352,0.34620600675359275,0.33931497861782484,0.34620600675359275,0.34620617117721375,0.33951928371130063,0.33342520016149885
