episode,AUC_B1_percent,AUC_B5_percent,Delta_B5_minus_B1_percentage_points,Paired_95CI_low,Paired_95CI_high
sugar_box1_black10,10.059342694403336,94.98478632988005,84.92544363547671,,
sugar_box1_black10_2,86.28843838325648,94.73856436370218,8.450125980445705,,
sugar_box1_black10_3,35.8187294240216,94.90863520631989,59.08990578229829,,
sugar_box1_black10_4,52.695197954293874,78.54243438587429,25.847236431580413,,
sugar_box1_black10_5,64.49486973191495,65.61489824995888,1.120028518043938,,
PAIRED_MEAN,,,35.88654806956901,8.99750908571194,64.46327253383483
