episode,AUC_B1_percent,AUC_B5_percent,Delta_B5_minus_B1_percentage_points,Paired_95CI_low,Paired_95CI_high
sugar_box_yalehand0_black10,11.605417793042543,94.00118681555809,82.39576902251554,,
sugar_box_yalehand0_black10_2,20.41117964271657,93.79269489049929,73.38151524778272,,
sugar_box_yalehand0_black10_3,28.15020609431787,93.91387395379411,65.76366785947624,,
sugar_box_yalehand0_black10_4,43.490796185406964,93.93804982627337,50.44725364086641,,
sugar_box_yalehand0_black10_5,53.79965794137451,93.74554194913476,39.94588400776025,,
PAIRED_MEAN,,,62.38681795568023,48.73328418238597,75.46364728001456
