row_type,episode,recovery_index,recovery_frame,threshold_cm,window_requested_frames,blackout_event_count,trigger_count,sam2_requested_count,sam2_inference_call_count,sam2_cache_hit_count,generated_count,accepted_count,used_count,rejected_count,not_generated_count,raw_good_count,accepted_good_count,raw_recovery_error_cm,accepted_recovery_error_cm,fallback_prior_error_cm,raw_minus_fallback_prior_cm,outcome,failure_reason,rejection_reasons,recovery_trigger,recovery_used,recovery_gate_diagnostics,recovery_gate_version,recovery_gate_status,recovery_acceptance_path,recovery_decision_category,recovery_inlier_fraction,recovery_conflict_fraction,recovery_occlusion_fraction,recovery_visible_support_pixels,recovery_inlier_pixels,recovery_visible_mask_explained,recovery_visible_cad_coverage,recovery_inlier_spatial_bins,recovery_global_inlier_fraction,B1_window_frames,B1_window_complete,B1_window_failure_percent,B1_window_auc_percent,B1_full_sequence_auc_percent,B1_latency_success,B1_latency_confirmed_frames,B1_latency_censored,B1_latency_followup_frames,B1_latency_required_good_frames,B2_window_frames,B2_window_complete,B2_window_failure_percent,B2_window_auc_percent,B2_full_sequence_auc_percent,B2_latency_success,B2_latency_confirmed_frames,B2_latency_censored,B2_latency_followup_frames,B2_latency_required_good_frames,B3_window_frames,B3_window_complete,B3_window_failure_percent,B3_window_auc_percent,B3_full_sequence_auc_percent,B3_latency_success,B3_latency_confirmed_frames,B3_latency_censored,B3_latency_followup_frames,B3_latency_required_good_frames,B4_window_frames,B4_window_complete,B4_window_failure_percent,B4_window_auc_percent,B4_full_sequence_auc_percent,B4_latency_success,B4_latency_confirmed_frames,B4_latency_censored,B4_latency_followup_frames,B4_latency_required_good_frames,B5_window_frames,B5_window_complete,B5_window_failure_percent,B5_window_auc_percent,B5_full_sequence_auc_percent,B5_latency_success,B5_latency_confirmed_frames,B5_latency_censored,B5_latency_followup_frames,B5_latency_required_good_frames,aggregation,raw_accuracy_percent,accepted_accuracy_percent,acceptance_percent,rejection_percent,B1_complete_window_count,B1_incomplete_window_count,B2_complete_window_count,B2_incomplete_window_count,B3_complete_window_count,B3_incomplete_window_count,B4_complete_window_count,B4_incomplete_window_count,B5_complete_window_count,B5_incomplete_window_count,variant,base_sequence,object_id
event,sugar_box_yalehand0_black10,100.0,100.0,1.0,60,1,1,1,0.0,1,1,1,1,0,0,1,1,0.9744382536588808,0.9744382536588808,1.0222330790130558,-0.0477948253541749,accepted,,[],blackout_exit,True,"{""accepted_recovery"": true, ""recovery_pose_valid"": true, ""recovery_rejection_reasons"": [], ""recovery_gate_version"": ""ablation_no_blackout_geometric_admission_v2"", ""recovery_admission_rule"": ""SE3_safety_only_no_quality_gate""}",ablation_no_blackout_geometric_admission_v2,,,,,,,,,,,,,60.0,1.0,100.0,31.498164831498165,11.605417793042545,0.0,,1.0,60.0,5.0,60.0,1.0,100.0,31.30296963630297,11.623649597701494,0.0,,1.0,60.0,5.0,60.0,1.0,100.0,36.651651651651655,12.048875222527917,0.0,,1.0,60.0,5.0,60.0,1.0,100.0,31.538204871538213,11.620103137069208,0.0,,1.0,60.0,5.0,60.0,1.0,35.0,89.97497497497498,93.05732878587168,1.0,14.0,0.0,60.0,5.0,,,,,,,,,,,,,,,,no_recovery_admission,sugar_box_yalehand0,004_sugar_box
event,sugar_box_yalehand0_black10_2,260.0,260.0,1.0,60,1,1,1,0.0,1,1,1,1,0,0,1,1,0.3135591900188783,0.3135591900188783,1.1864851758534654,-0.872925985834587,accepted,,[],blackout_exit,True,"{""accepted_recovery"": true, ""recovery_pose_valid"": true, ""recovery_rejection_reasons"": [], ""recovery_gate_version"": ""ablation_no_blackout_geometric_admission_v2"", ""recovery_admission_rule"": ""SE3_safety_only_no_quality_gate""}",ablation_no_blackout_geometric_admission_v2,,,,,,,,,,,,,60.0,1.0,100.0,0.0,20.41117964271657,0.0,,1.0,60.0,5.0,60.0,1.0,100.0,0.0,20.398292504080924,0.0,,1.0,60.0,5.0,60.0,1.0,100.0,70.51384718051385,33.70890850930771,0.0,,1.0,60.0,5.0,60.0,1.0,100.0,0.0,20.41187894481308,0.0,,1.0,60.0,5.0,60.0,1.0,0.0,94.71137804471137,93.4492376608145,1.0,4.0,0.0,60.0,5.0,,,,,,,,,,,,,,,,no_recovery_admission,sugar_box_yalehand0,004_sugar_box
event,sugar_box_yalehand0_black10_3,340.0,340.0,1.0,60,1,1,1,0.0,1,1,1,1,0,0,1,1,0.280109222554512,0.280109222554512,1.1432614291456005,-0.8631522065910884,accepted,,[],blackout_exit,True,"{""accepted_recovery"": true, ""recovery_pose_valid"": true, ""recovery_rejection_reasons"": [], ""recovery_gate_version"": ""ablation_no_blackout_geometric_admission_v2"", ""recovery_admission_rule"": ""SE3_safety_only_no_quality_gate""}",ablation_no_blackout_geometric_admission_v2,,,,,,,,,,,,,60.0,1.0,100.0,0.0,28.15020609431787,0.0,,1.0,60.0,5.0,60.0,1.0,100.0,0.0,28.131324937712165,0.0,,1.0,60.0,5.0,60.0,1.0,100.0,40.01668335001668,31.458953963943987,0.0,,1.0,60.0,5.0,60.0,1.0,100.0,0.0,28.147808487129844,0.0,,1.0,60.0,5.0,60.0,1.0,0.0,96.53486820153488,93.46981712251171,1.0,4.0,0.0,60.0,5.0,,,,,,,,,,,,,,,,no_recovery_admission,sugar_box_yalehand0,004_sugar_box
event,sugar_box_yalehand0_black10_4,500.0,500.0,1.0,60,1,1,1,0.0,1,1,1,1,0,0,1,1,0.2663749177002661,0.2663749177002661,0.5419156366248329,-0.2755407189245667,accepted,,[],blackout_exit,True,"{""accepted_recovery"": true, ""recovery_pose_valid"": true, ""recovery_rejection_reasons"": [], ""recovery_gate_version"": ""ablation_no_blackout_geometric_admission_v2"", ""recovery_admission_rule"": ""SE3_safety_only_no_quality_gate""}",ablation_no_blackout_geometric_admission_v2,,,,,,,,,,,,,60.0,1.0,100.0,0.0,43.49079618540696,0.0,,1.0,60.0,5.0,60.0,1.0,100.0,0.0,43.47301393209577,0.0,,1.0,60.0,5.0,60.0,1.0,86.66666666666667,61.87771104437771,47.519625413837,1.0,4.0,0.0,60.0,5.0,60.0,1.0,100.0,0.0,43.48729967492442,0.0,,1.0,60.0,5.0,60.0,1.0,0.0,95.22522522522522,93.47491203778628,1.0,4.0,0.0,60.0,5.0,,,,,,,,,,,,,,,,no_recovery_admission,sugar_box_yalehand0,004_sugar_box
event,sugar_box_yalehand0_black10_5,610.0,610.0,1.0,60,1,1,1,0.0,1,1,1,1,0,0,1,1,0.3043276480085792,0.3043276480085792,1.2704735817307506,-0.9661459337221714,accepted,,[],blackout_exit,True,"{""accepted_recovery"": true, ""recovery_pose_valid"": true, ""recovery_rejection_reasons"": [], ""recovery_gate_version"": ""ablation_no_blackout_geometric_admission_v2"", ""recovery_admission_rule"": ""SE3_safety_only_no_quality_gate""}",ablation_no_blackout_geometric_admission_v2,,,,,,,,,,,,,60.0,1.0,100.0,0.0,53.79965794137451,0.0,,1.0,60.0,5.0,60.0,1.0,100.0,0.0,53.75919832007656,0.0,,1.0,60.0,5.0,60.0,1.0,100.0,45.9592926259593,56.965598332863806,0.0,,1.0,60.0,5.0,60.0,1.0,100.0,0.0,53.80005754257251,0.0,,1.0,60.0,5.0,60.0,1.0,0.0,94.51117784451117,93.47820874766984,1.0,4.0,0.0,60.0,5.0,,,,,,,,,,,,,,,,no_recovery_admission,sugar_box_yalehand0,004_sugar_box
event,sugar_box1_black10,100.0,100.0,1.0,60,1,1,1,0.0,1,1,1,1,0,0,1,1,0.2688826470563648,0.2688826470563648,0.4727979005472751,-0.2039152534909103,accepted,,[],blackout_exit,True,"{""accepted_recovery"": true, ""recovery_pose_valid"": true, ""recovery_rejection_reasons"": [], ""recovery_gate_version"": ""ablation_no_blackout_geometric_admission_v2"", ""recovery_admission_rule"": ""SE3_safety_only_no_quality_gate""}",ablation_no_blackout_geometric_admission_v2,,,,,,,,,,,,,60.0,1.0,100.0,0.0,10.059342694403336,0.0,,1.0,60.0,5.0,60.0,1.0,100.0,0.0,10.069937633333444,0.0,,1.0,60.0,5.0,60.0,1.0,100.0,0.0,10.59747730089516,0.0,,1.0,60.0,5.0,60.0,1.0,100.0,0.0,10.061770701241484,0.0,,1.0,60.0,5.0,60.0,1.0,0.0,96.18451785118452,94.11776716076604,1.0,4.0,0.0,60.0,5.0,,,,,,,,,,,,,,,,no_recovery_admission,sugar_box1,004_sugar_box
event,sugar_box1_black10_2,260.0,260.0,1.0,60,1,1,1,0.0,1,1,1,1,0,0,0,0,5.958832158000717,5.958832158000717,3.803168845819536,2.155663312181181,accepted,,[],blackout_exit,True,"{""accepted_recovery"": true, ""recovery_pose_valid"": true, ""recovery_rejection_reasons"": [], ""recovery_gate_version"": ""ablation_no_blackout_geometric_admission_v2"", ""recovery_admission_rule"": ""SE3_safety_only_no_quality_gate""}",ablation_no_blackout_geometric_admission_v2,,,,,,,,,,,,,60.0,1.0,100.0,78.86386386386386,86.28843838325648,0.0,,1.0,60.0,5.0,60.0,1.0,100.0,78.77544210877544,86.26062666856494,0.0,,1.0,60.0,5.0,60.0,1.0,100.0,78.43343343343344,82.7856522454097,0.0,,1.0,60.0,5.0,60.0,1.0,100.0,78.82882882882882,86.29053529825305,0.0,,1.0,60.0,5.0,60.0,1.0,1.6666666666666667,95.22022022022024,93.884899232198,1.0,5.0,0.0,60.0,5.0,,,,,,,,,,,,,,,,no_recovery_admission,sugar_box1,004_sugar_box
event,sugar_box1_black10_3,340.0,340.0,1.0,60,1,1,1,0.0,1,1,1,1,0,0,1,1,0.3076533122133222,0.3076533122133222,0.4086412380383233,-0.1009879258250011,accepted,,[],blackout_exit,True,"{""accepted_recovery"": true, ""recovery_pose_valid"": true, ""recovery_rejection_reasons"": [], ""recovery_gate_version"": ""ablation_no_blackout_geometric_admission_v2"", ""recovery_admission_rule"": ""SE3_safety_only_no_quality_gate""}",ablation_no_blackout_geometric_admission_v2,,,,,,,,,,,,,60.0,1.0,100.0,1.4864864864864862,35.8187294240216,0.0,,1.0,60.0,5.0,60.0,1.0,100.0,1.394728061394728,35.80438211088708,0.0,,1.0,60.0,5.0,60.0,1.0,76.66666666666667,86.20954287620954,57.96231733387192,1.0,4.0,0.0,60.0,5.0,60.0,1.0,100.0,1.4764764764764762,35.8187294240216,0.0,,1.0,60.0,5.0,60.0,1.0,0.0,96.011011011011,94.04238858483622,1.0,4.0,0.0,60.0,5.0,,,,,,,,,,,,,,,,no_recovery_admission,sugar_box1,004_sugar_box
event,sugar_box1_black10_4,500.0,500.0,1.0,60,1,1,1,0.0,1,0,0,0,0,1,0,0,,,0.5092522016999346,,not_generated,sam2_recovery_mask_failed,"[""raw_recovery_not_generated""]",blackout_exit,False,{},,,,,,,,,,,,,,60.0,1.0,100.0,1.0001668335001668,52.695197954293874,0.0,,1.0,60.0,5.0,60.0,1.0,100.0,0.9918251584918252,52.690121212723206,0.0,,1.0,60.0,5.0,60.0,1.0,63.33333333333333,34.64297630964298,55.19576908772057,1.0,4.0,0.0,60.0,5.0,60.0,1.0,100.0,1.0001668335001668,52.69619122981857,0.0,,1.0,60.0,5.0,60.0,1.0,28.33333333333333,91.4647981314648,78.07620189097587,1.0,4.0,0.0,60.0,5.0,,,,,,,,,,,,,,,,no_recovery_admission,sugar_box1,004_sugar_box
event,sugar_box1_black10_5,610.0,610.0,1.0,60,1,1,1,0.0,1,0,0,0,0,1,0,0,,,3.3123953539282223,,not_generated,sam2_recovery_mask_failed,"[""raw_recovery_not_generated""]",blackout_exit,False,{},,,,,,,,,,,,,,60.0,1.0,100.0,4.20337003670337,64.49486973191495,0.0,,1.0,60.0,5.0,60.0,1.0,100.0,3.814647981314647,64.46308491512461,0.0,,1.0,60.0,5.0,60.0,1.0,100.0,10.44210877544211,65.03857771773978,0.0,,1.0,60.0,5.0,60.0,1.0,100.0,4.10326993660327,64.48802716718924,0.0,,1.0,60.0,5.0,60.0,1.0,100.0,12.034534534534536,65.36862110180743,0.0,,1.0,60.0,5.0,,,,,,,,,,,,,,,,no_recovery_admission,sugar_box1,004_sugar_box
