episode,recovery_frame,recovery_trigger,raw_recovery_generated,raw_recovery_error_cm,accepted_recovery,accepted_recovery_error_cm,recovery_used,B1_error_cm,B5_operational_error_cm,raw_minus_B1_cm,accepted_minus_B1_cm,operational_minus_B1_cm
cracker_box_reorient_black10,1579908951442253069,blackout_exit,True,0.3906250554493246,True,0.3906250554493246,True,2.1288288924287855,0.3906250554493246,-1.7382038369794608,-1.7382038369794608,-1.7382038369794608
cracker_box_reorient_black10_2,1579908960965741309,blackout_exit,True,0.306433321267284,True,0.306433321267284,True,47.708507904048744,0.306433321267284,-47.40207458278146,-47.40207458278146,-47.40207458278146
cracker_box_reorient_black10_3,1579908955061541775,blackout_exit,True,0.394141852228596,True,0.394141852228596,True,2.1468265258576134,0.394141852228596,-1.7526846736290174,-1.7526846736290174,-1.7526846736290174
cracker_box_reorient_black10_4,1579908956858690945,blackout_exit,True,0.39611016581489,True,0.39611016581489,True,14.69849615644938,0.39611016581489,-14.302385990634491,-14.302385990634491,-14.302385990634491
cracker_box_reorient_black10_5,1579908963939619743,blackout_exit,True,0.23850757242796913,True,0.23850757242796913,True,46.2137408215132,0.23850757242796913,-45.97523324908523,-45.97523324908523,-45.97523324908523
