episode,frame_id,relocalization_attempted,relocalization_generated,relocalization_used,relocalization_raw_error_cm,relocalization_failure_reason,relocalization_cache_hit,relocalization_wall_ms,observer_restart,motion_history_reset,error_b5_ours_cm,output_uncertain,output_quality_unverified
cracker_box_reorient_occ40,1579908958008776338,1,1,1,0.46542298236177887,,1,30415.899679996073,1,0,0.46542298236177887,False,1
cracker_box_reorient_occ40,1579908958063252809,1,1,1,0.3929176981361676,,1,2457.947467453778,1,0,0.3929176981361676,False,1
cracker_box_reorient_occ40,1579908958260026998,1,1,1,0.5230819202551626,,1,2440.274143591523,1,0,0.5230819202551626,False,1
cracker_box_reorient_occ40,1579908958418981806,1,1,1,0.4985641526466513,,1,2438.5531544685364,1,0,0.4985641526466513,False,1
cracker_box_reorient_occ40,1579908958484048872,1,1,1,0.7741801247420848,,1,2450.631406158209,1,0,0.7741801247420848,False,1
cracker_box_reorient_occ40,1579908958601117001,1,1,1,0.4794802550163601,,1,2458.488647826016,1,0,0.4794802550163601,False,1
cracker_box_reorient_occ40,1579908958731844702,1,1,1,0.536040276510675,,1,2460.0133169442415,1,0,0.536040276510675,False,1
cracker_box_reorient_occ40,1579908958841996032,1,1,1,0.5117704863596725,,1,2471.1507502943277,1,0,0.5117704863596725,False,1
cracker_box_reorient_occ40,1579908959107188720,1,1,1,0.4811780004795312,,1,2481.292389333248,1,0,0.4811780004795312,False,1
cracker_box_reorient_occ40,1579908959210461895,1,1,1,0.3376482199795005,,1,2470.8379982039332,1,0,0.3376482199795005,False,1
cracker_box_reorient_occ40,1579908959534613762,1,1,1,0.47094113489351325,,1,2464.9332743138075,1,0,0.47094113489351325,False,1
cracker_box_reorient_occ40,1579908959588322375,1,1,1,0.45461816173916325,,1,2464.851197786629,1,0,0.45461816173916325,False,1
cracker_box_reorient_occ40,1579908959753569168,1,1,1,0.38363942078778374,,1,2463.398135267198,1,0,0.38363942078778374,False,1
cracker_box_reorient_occ40,1579908959948545187,1,1,1,0.357284889078625,,1,2464.64482229203,1,0,0.357284889078625,False,1
cracker_box_reorient_occ40,1579908960001021013,1,1,1,0.3870396187692248,,1,2449.8961875215173,1,0,0.3870396187692248,False,1
cracker_box_reorient_occ40,1579908960107964855,1,1,1,0.44879056778601434,,1,2463.035856373608,1,0,0.44879056778601434,False,1
cracker_box_reorient_occ40,1579908960157468195,1,1,1,0.34268856418940064,,1,2468.98989751935,1,0,0.34268856418940064,False,1
cracker_box_reorient_occ40,1579908960323292540,1,1,1,0.7309066244668476,,1,2458.605150692165,1,0,0.7309066244668476,False,1
cracker_box_reorient_occ40,1579908960378626443,1,1,1,0.5970931196582073,,1,2455.005245283246,1,0,0.5970931196582073,False,1
cracker_box_reorient_occ40,1579908960669751301,1,1,1,0.49404769563937057,,1,2463.956043124199,1,0,0.49404769563937057,False,1
cracker_box_reorient_occ40,1579908960728049015,1,1,1,0.7948035632828137,,1,2467.686828225851,1,0,0.7948035632828137,False,1
cracker_box_reorient_occ40,1579908960784590836,1,1,1,0.6051075214522704,,1,2464.8684533312917,1,0,0.6051075214522704,False,1
cracker_box_reorient_occ40,1579908960902507280,1,1,1,0.4889661986770464,,1,2466.4680901914835,1,0,0.4889661986770464,False,1
cracker_box_reorient_occ40,1579908961020060794,1,1,1,0.6240373282279428,,1,2467.934818007052,1,0,0.6240373282279428,False,1
cracker_box_reorient_occ40,1579908961080286185,1,1,1,0.3953004494469503,,1,2469.748535193503,1,0,0.3953004494469503,False,1
