episode,recovery_frame,recovery_trigger,raw_recovery_generated,raw_recovery_error_cm,accepted_recovery,accepted_recovery_error_cm,recovery_used,B1_error_cm,B5_operational_error_cm,raw_minus_B1_cm,accepted_minus_B1_cm,operational_minus_B1_cm
sugar_box1_black10,100,blackout_exit,True,0.2803808900091525,True,0.2803808900091525,True,11.655435824132043,0.2803808900091525,-11.375054934122891,-11.375054934122891,-11.375054934122891
sugar_box1_black10_2,260,blackout_exit,True,0.31659009373372016,True,0.31659009373372016,True,2.769225210402507,0.31659009373372016,-2.452635116668787,-2.452635116668787,-2.452635116668787
sugar_box1_black10_3,340,blackout_exit,True,0.3093608754873987,True,0.3093608754873987,True,6.042168620273632,0.3093608754873987,-5.732807744786233,-5.732807744786233,-5.732807744786233
sugar_box1_black10_4,500,blackout_exit,True,0.30395551603148124,True,0.30395551603148124,True,6.5828317226888755,0.30395551603148124,-6.278876206657395,-6.278876206657395,-6.278876206657395
sugar_box1_black10_5,610,blackout_exit,False,,False,,False,5.144905827220873,2.6401418063349236,,,-2.504764020885949
