episode,frame_id,relocalization_attempted,relocalization_generated,relocalization_used,relocalization_raw_error_cm,relocalization_failure_reason,relocalization_cache_hit,relocalization_wall_ms,observer_restart,motion_history_reset,error_b5_ours_cm,output_uncertain,output_quality_unverified
cracker_box_reorient_clean,1579908957952716266,1,1,1,0.4078217892579425,,1,29694.029440172017,0,0,0.4078217892579425,False,1
cracker_box_reorient_clean,1579908958008776338,1,1,1,0.5275441751860452,,1,2374.1730079054832,0,0,0.5275441751860452,False,1
cracker_box_reorient_clean,1579908958538727496,1,1,1,0.7130478349785694,,1,2373.338638804853,0,0,0.7130478349785694,False,1
cracker_box_reorient_clean,1579908958601117001,1,1,1,0.4708928789689215,,1,2361.69779766351,0,0,0.4708928789689215,False,1
cracker_box_reorient_clean,1579908958785765122,1,1,1,0.5110863034513587,,1,2350.6099870428443,0,0,0.5110863034513587,False,1
cracker_box_reorient_clean,1579908958841996032,1,1,1,0.4459828200696378,,1,2345.6661384552717,0,0,0.4459828200696378,False,1
cracker_box_reorient_clean,1579908959210461895,1,1,1,0.4148445041326765,,1,2357.707175426185,0,0,0.4148445041326765,False,1
cracker_box_reorient_clean,1579908959265006115,1,1,1,0.4229106118177694,,1,2336.2883795052767,0,0,0.4229106118177694,False,1
