episode,AUC_B1_percent,AUC_B5_percent,Delta_B5_minus_B1_percentage_points,Paired_95CI_low,Paired_95CI_high
cracker_box_reorient_black10,53.438905572238916,59.65352018685349,6.214614614614575,,
cracker_box_reorient_black10_2,53.825158491825164,60.230630630630635,6.405472138805472,,
cracker_box_reorient_black10_3,53.438905572238916,59.9566232899566,6.517717717717687,,
cracker_box_reorient_black10_4,46.85845845845845,93.51124457791124,46.65278611945279,,
cracker_box_reorient_black10_5,53.8296963630297,74.69883216549881,20.869135802469117,,
PAIRED_MEAN,,,17.33194527861193,6.351578244911556,33.40937604270936
