episode,AUC_B1_percent,AUC_B5_percent,Delta_B5_minus_B1_percentage_points,Paired_95CI_low,Paired_95CI_high
sugar_box_yalehand0_black10,11.605417793042543,93.09429189668711,81.48887410364456,,
sugar_box_yalehand0_black10_2,20.41117964271657,93.45013676351002,73.03895712079344,,
sugar_box_yalehand0_black10_3,28.15020609431787,93.45673018327709,65.30652408895922,,
sugar_box_yalehand0_black10_4,43.490796185406964,93.4663206120292,49.97552442662223,,
sugar_box_yalehand0_black10_5,53.79965794137451,93.45273417129704,39.653076229922526,,
PAIRED_MEAN,,,61.8925911939884,48.39474204743665,74.87243730756704
