episode,frame_id,E_obs_cm,E_prior_cm,E_obs_hat_cm,E_prior_hat_cm,e_obs_hat_norm,e_prior_hat_norm,p_obs_risk,p_prior_risk,delta_E_gt_cm,delta_E_hat_cm,selected_mode,policy_variant,policy_version,fusion_alpha,forced_streak_reset,motion_history_reset,restart_zero_velocity_prior,output_uncertain,both_candidates_bad,local_candidate_oracle_cm,is_blackout,recovery_attempted,sam2_cache_hit,quality_wall_ms,transition_wall_ms,policy_wall_ms,error_b1_obs_cm,error_b2_cm,error_b3_cm,error_b4_cm,error_b5_ours_cm,error_b6_oracle_cm
cracker_box_reorient_drop60,1579908945563078571,1.0687340538201162,1.0687340538201162,2.1499172313817163,2.1499172313817163,0.07724752708962507,0.07724752708962507,0.041666666666666664,0.041666666666666664,0.0,0.0,MODE_1_ACCEPT,no_rollout,relative_quality_restart_v1_1_development,0.0,0,0,0,False,1,1.0687340538201162,0,0,0,11.75183430314064,4.885824862867594,16.637659166008234,1.0687340538201162,1.0687340538201184,1.0687340538201162,1.0687340538201182,1.0687340538201162,1.0687340538201162
cracker_box_reorient_drop60,1579908945614400461,0.9348708294008343,0.9348708294008343,0.0,0.0,0.0,0.0,0.0034344590726960505,0.0034344590726960505,0.0,0.0,MODE_1_ACCEPT,no_rollout,relative_quality_restart_v1_1_development,0.0,0,0,0,False,0,0.9348708294008343,0,0,0,11.558349709957838,0.6961249746382236,12.254474684596062,0.9348708294008343,0.9348708294008347,0.9348708294008343,0.9348708294008387,0.9348708294008343,0.9348708294008343
cracker_box_reorient_drop60,1579908945677830271,1.105899158972073,1.1387274464846033,6.221079505866142,5.638698921424772,0.2235262830780031,0.20260107753220924,0.33942219120320627,0.11650485436893204,0.03282828751253031,-0.5823805844413705,MODE_1_ACCEPT,no_rollout,relative_quality_restart_v1_1_development,0.0,0,0,0,False,1,1.105899158972073,0,0,0,12.102472130209208,0.7310123182833195,12.833484448492527,1.105899158972073,1.024415431058561,1.1387274464846033,1.0262635021731317,1.105899158972073,1.105899158972073
cracker_box_reorient_drop60,1579908945726924100,0.8911842369568422,1.3546321573613713,0.0,1.706565991104287,0.0,0.061317710609416154,0.0034344590726960505,0.041666666666666664,0.4634479204045291,1.706565991104287,MODE_1_ACCEPT,no_rollout,relative_quality_restart_v1_1_development,0.0,0,0,0,False,0,0.8911842369568422,0,0,0,11.714301072061062,0.7227840833365917,12.437085155397654,0.8911842369568422,1.016123925218513,1.3840557832239484,0.9658768698226436,0.8911842369568422,0.8911842369568422
cracker_box_reorient_drop60,1579908945787589599,1.289444604568392,0.8250474563070802,11.532234582232562,12.130176350773429,0.41435855775824215,0.43584288389376213,0.9985082048731975,0.9985082048731975,-0.46439714826131184,0.597941768540867,MODE_3_UNCERTAIN_FUSION,no_rollout,relative_quality_restart_v1_1_development,0.4873758256658844,0,0,0,True,0,0.8250474563070802,0,0,0,11.776421219110489,0.8984021842479706,12.67482340335846,1.289444604568392,1.0663181072280317,1.6143124230223116,1.0012349793986868,0.9487321880370849,0.8250474563070802
cracker_box_reorient_drop60,1579908945852409410,1.1064696998533619,1.1639623393695775,5.828386880529347,4.69492879007489,0.20941665421842856,0.16869097730896723,0.14634146341463414,0.05,0.05749263951621564,-1.1334580904544573,MODE_1_ACCEPT,no_rollout,relative_quality_restart_v1_1_development,0.0,0,0,0,False,1,1.1064696998533619,0,0,0,10.766788385808468,0.8035991340875626,11.57038751989603,1.1064696998533619,1.2004264735545311,1.8199013701070441,1.1064697395202383,1.1064696998533619,0.9581724077717277
cracker_box_reorient_drop60,1579908945914006044,1.1258989409978537,1.2850902381831597,0.0,8.502104679763944,0.0,0.3054845795839314,0.0034344590726960505,0.8,0.159191297185306,8.502104679763944,MODE_1_ACCEPT,no_rollout,relative_quality_restart_v1_1_development,0.0,0,0,0,False,1,1.1258989409978537,0,0,0,12.898257933557034,0.7073231972754002,13.605581130832434,1.1258989409978537,1.2106330004563655,1.9994859872826096,1.1711556066490416,1.1258989409978537,1.1258989409978537
cracker_box_reorient_drop60,1579908945968735449,1.349114603562797,1.33677031939779,6.632739421853996,5.08354737350613,0.23831741552152855,0.1826542239460683,0.5714285714285714,0.08333333333333333,-0.012344284165006991,-1.5491920483478658,MODE_1_ACCEPT,no_rollout,relative_quality_restart_v1_1_development,0.0,0,0,0,False,1,1.33677031939779,0,0,0,11.4841777831316,0.6985259242355824,12.182703707367182,1.349114603562797,1.2870475215151789,2.161521430302796,1.2400110212257365,1.349114603562797,1.349114603562797
cracker_box_reorient_drop60,1579908946026782164,1.1823395054054842,1.6413370659273878,4.5493433861063375,6.687323493426417,0.16346002596220907,0.24027864662657103,0.05,0.5901639344262295,0.45899756052190366,2.1379801073200797,MODE_1_ACCEPT,no_rollout,relative_quality_restart_v1_1_development,0.0,0,0,0,False,1,1.1823395054054842,0,0,0,11.081162840127945,0.9699990041553974,12.051161844283342,1.1823395054054842,1.230168698450702,2.3182807157417398,1.242140922553076,1.1823395054054842,1.1823395054054842
cracker_box_reorient_drop60,1579908946086315851,1.3913508682286517,1.2412565134778883,7.493108968698239,1.5414996065634188,0.26923089391354343,0.05538679856067075,0.8,0.041666666666666664,-0.15009435475076338,-5.95160936213482,MODE_2_UNCERTAINTY_FUSION,no_rollout,relative_quality_restart_v1_1_development,0.8286508363484301,0,0,0,False,1,1.2412565134778883,0,0,0,13.154925312846899,0.8249171078205109,13.97984242066741,1.3913508682286517,1.2807323663863688,2.4672502342061597,1.3118042954520928,1.2026174150766729,1.2412565134778883
cracker_box_reorient_drop60,1579908946140737016,1.6850855751295541,1.273110165388058,13.672550908645487,11.455596305137519,0.4912611198623152,0.4116049087806967,0.9985082048731975,0.9985082048731975,-0.41197540974149605,-2.2169546035079684,MODE_2_UNCERTAINTY_FUSION,no_rollout,relative_quality_restart_v1_1_development,0.6,0,0,0,True,1,1.273110165388058,0,0,0,11.369682848453522,0.8857022039592266,12.255385052412748,1.6850855751295541,1.4911599188992228,2.5972344228518764,1.5739162008412126,1.283453170690116,1.417225253850867
cracker_box_reorient_drop60,1579908946193199771,1.6661839157893992,1.4027543886769689,18.091556160393942,10.662382831123088,0.6500380359737553,0.38310437935221925,0.9985082048731975,0.9985082048731975,-0.2634295271124303,-7.429173329270855,MODE_2_UNCERTAINTY_FUSION,no_rollout,relative_quality_restart_v1_1_development,0.6290955216708614,0,0,0,True,1,1.4027543886769689,0,0,0,11.180581990629435,0.9827739559113979,12.163355946540833,1.6661839157893992,1.6965103252070943,1.6661839157893992,1.7246438023732231,1.4719230001568382,1.6661839157893992
cracker_box_reorient_drop60,1579908946254676807,1.5536645033149,1.781058605394423,6.2485251781579505,12.883409088478949,0.2245124188617011,0.46290688685228754,0.35,0.9985082048731975,0.22739410207952315,6.6348839103209984,MODE_1_ACCEPT,no_rollout,relative_quality_restart_v1_1_development,0.0,0,0,0,False,1,1.5536645033149,0,0,0,12.978753075003624,0.6571146659553051,13.635867740958929,1.5536645033149,1.7166633916807112,1.821851117933617,1.553664427170222,1.5536645033149,1.5536645033149
