episode,AUC_B1_percent,AUC_B5_percent,Delta_B5_minus_B1_percentage_points,Paired_95CI_low,Paired_95CI_high
cracker_box_reorient_black10,53.438905572238916,53.79979979979981,0.36089422756089107,,
cracker_box_reorient_black10_2,53.825158491825164,54.32138805472139,0.4962295628962252,,
cracker_box_reorient_black10_3,53.438905572238916,53.81047714381047,0.3715715715715575,,
cracker_box_reorient_black10_4,46.85845845845845,48.04150817484151,1.18304971638306,,
cracker_box_reorient_black10_5,53.8296963630297,53.846246246246245,0.016549883216548267,,
PAIRED_MEAN,,,0.4856589923256564,0.18349015682348552,0.858458458458459
