episode,recovery_frame,recovery_trigger,raw_recovery_generated,raw_recovery_error_cm,accepted_recovery,accepted_recovery_error_cm,recovery_used,B1_error_cm,B5_operational_error_cm,raw_minus_B1_cm,accepted_minus_B1_cm,operational_minus_B1_cm
cracker_box_reorient_black10,1579908951442253069,blackout_exit,True,0.4024644451484029,True,0.4024644451484029,True,2.1288288924287855,0.4024644451484029,-1.7263644472803825,-1.7263644472803825,-1.7263644472803825
cracker_box_reorient_black10_2,1579908960965741309,blackout_exit,True,0.30537447955416946,True,0.30537447955416946,True,47.708507904048744,0.30537447955416946,-47.40313342449458,-47.40313342449458,-47.40313342449458
cracker_box_reorient_black10_3,1579908955061541775,blackout_exit,True,0.39317043473835234,True,0.39317043473835234,True,2.1468265258576134,0.39317043473835234,-1.753656091119261,-1.753656091119261,-1.753656091119261
cracker_box_reorient_black10_4,1579908956858690945,blackout_exit,True,0.3964250158927875,True,0.3964250158927875,True,14.69849615644938,0.3964250158927875,-14.302071140556592,-14.302071140556592,-14.302071140556592
cracker_box_reorient_black10_5,1579908963939619743,blackout_exit,True,0.3626294285813825,False,,False,46.2137408215132,43.315867990418006,-45.85111139293181,,-2.8978728310951922
