sequence,sequence_index,frame_id,hypothesis,D_obj_cm,target_E_cm,target_e_norm,x1_norm,x2_inlier_error,x4_support_ratio,x5_geometry_inconsistency
mustard0_occ40,0,0,obs,22.44201091725071,0.19961908156047917,0.008894883898618734,0.8973134015694411,0.3658263305322129,0.31896223075558106,0.5240963855421688
mustard0_occ40,0,0,prior,22.44201091725071,0.19961908156047917,0.008894883898618734,0.8973134015694411,0.3658263305322129,0.31896223075558106,0.5240963855421688
mustard0_occ40,1,1,obs,22.44201091725071,0.21955373500058004,0.00978315783777708,0.9106071803486384,0.38146067415730334,0.32086989957699397,0.5313069908814589
mustard0_occ40,1,1,prior,22.44201091725071,0.21955373500058004,0.00978315783777708,0.9106071803486384,0.38146067415730334,0.32086989957699397,0.5313069908814589
mustard0_occ40,2,2,obs,22.44201091725071,0.18719834347066475,0.008341424668266659,0.9125495360047823,0.38491840180078785,0.32201450086984174,0.5449574726609964
mustard0_occ40,2,2,prior,22.44201091725071,0.25522322319933977,0.011372564791114818,0.9078704329012218,0.3925759280089989,0.3216329671055591,0.5354957160342717
mustard0_occ40,3,3,obs,22.44201091725071,0.21525210517004933,0.009591480280610215,0.8882089040746618,0.38129496402877694,0.31056848794136405,0.5261890427453342
mustard0_occ40,3,3,prior,22.44201091725071,0.18298521632472486,0.008153690727601772,0.8990599480152486,0.37854363535297386,0.31362075805562484,0.5192307692307692
mustard0_occ40,4,4,obs,22.44201091725071,0.2299386046560803,0.010245900222752822,0.9206268485270614,0.3726042841037204,0.3231591021626895,0.5312876052948254
mustard0_occ40,4,4,prior,22.44201091725071,0.2585630752305208,0.01152138621551818,0.8912970324447979,0.3829905503057254,0.31362075805562484,0.5264778325123153
mustard0_occ40,5,8,obs,22.44201091725071,0.19257863345114784,0.008581166552375065,0.9110873079851056,0.3805209513023783,0.3262113722769502,0.5335753176043557
mustard0_occ40,5,8,prior,22.44201091725071,0.23973831264016196,0.010682568221009112,0.93447346131279,0.376820034944671,0.344906526726797,0.5393939393939393
mustard0_occ40,6,10,obs,22.44201091725071,0.21658822700754815,0.009651016916717622,0.8844195410248505,0.3991275899672846,0.30026707630573424,0.5311554748941318
mustard0_occ40,6,10,prior,22.44201091725071,0.2251575342639361,0.010032859136115211,0.8783914193636765,0.3930321175830158,0.29912247501288647,0.5242778119237861
mustard0_occ40,7,14,obs,22.44201091725071,0.20930637236563554,0.009326542667562204,0.9131137241567753,0.37416107382550334,0.3178176294627333,0.5374925014997001
mustard0_occ40,7,14,prior,22.44201091725071,0.2067390491133178,0.009212144574548877,0.8972930172264186,0.3978201634877384,0.2998855425414516,0.5389257694628847
mustard0_occ40,8,19,obs,22.44201091725071,0.16895276417371616,0.0075284146682169945,0.8963715386841848,0.3737430167597765,0.31705456193416803,0.5253623188405797
mustard0_occ40,8,19,prior,22.44201091725071,0.21905276314221575,0.009760834889080035,0.8823888089499351,0.3841059602649006,0.30866081911995114,0.5272171253822631
mustard0_occ40,9,20,obs,22.44201091725071,0.2033978793515024,0.009063264433008303,0.91711363688647,0.3908111174134997,0.32735597356979795,0.5366748166259169
mustard0_occ40,9,20,prior,22.44201091725071,0.1781374975153693,0.007937679835029342,0.9135809040835051,0.3788927335640139,0.338420452733993,0.5334549878345498
mustard0_occ40,10,23,obs,22.44201091725071,0.20136321686989575,0.00897260132402449,0.8999461689478897,0.3726150392817059,0.3201068320484288,0.5267965895249695
mustard0_occ40,10,23,prior,22.44201091725071,0.2488183764868896,0.011087169389781736,0.9204521540433739,0.40640809443507586,0.3212514333412765,0.5500603136308806
mustard0_occ40,11,25,obs,22.44201091725071,0.2194574237528587,0.009778866277271363,0.9273508265884813,0.3685121107266436,0.338420452733993,0.5238095238095238
mustard0_occ40,11,25,prior,22.44201091725071,0.255068006654167,0.011365648452568104,0.9126283510379016,0.36839145106861637,0.3216329671055591,0.5130224106602059
mustard0_occ40,12,27,obs,22.44201091725071,0.168836871919895,0.007523250592045367,0.9204566691421541,0.3779931584948689,0.33078977744834126,0.5311932162325863
mustard0_occ40,12,27,prior,22.44201091725071,0.23316242608579424,0.010389551406312128,0.913290676189853,0.38175479372457877,0.3433803916696666,0.5326757090012331
