sequence,sequence_index,frame_id,hypothesis,D_obj_cm,target_E_cm,target_e_norm,x1_norm,x2_inlier_error,x4_support_ratio,x5_geometry_inconsistency
mustard0_occ60,0,0,obs,22.44201091725071,0.19986246674689478,0.00890572896893409,0.8973152607277624,0.3660313901345291,0.31934376451986357,0.5238095238095238
mustard0_occ60,0,0,prior,22.44201091725071,0.19986246674689478,0.00890572896893409,0.8973152607277624,0.3660313901345291,0.31934376451986357,0.5238095238095238
mustard0_occ60,1,1,obs,22.44201091725071,0.21918638841044707,0.009766789135725935,0.9106141521923432,0.38137969713965225,0.3197252982841462,0.5318761384335156
mustard0_occ60,1,1,prior,22.44201091725071,0.21918638841044707,0.009766789135725935,0.9106141521923432,0.38137969713965225,0.3197252982841462,0.5318761384335156
mustard0_occ60,2,2,obs,22.44201091725071,0.1871208806386586,0.008337972979721824,0.9123327448648202,0.3850056369785795,0.3231591021626895,0.5433070866141732
mustard0_occ60,2,2,prior,22.44201091725071,0.25435702342373007,0.011333967546919385,0.9072040574400705,0.3925759280089989,0.3216329671055591,0.5339865278628291
mustard0_occ60,3,3,obs,22.44201091725071,0.21442568251638888,0.009554655476598325,0.8875263273767109,0.3824017708909795,0.31056848794136405,0.5250150693188668
mustard0_occ60,3,3,prior,22.44201091725071,0.18340345932073018,0.008172327337197388,0.9001312879978788,0.37854363535297386,0.31362075805562484,0.5189416716776909
mustard0_occ60,4,4,obs,22.44201091725071,0.22861528787569882,0.010186934170857522,0.9206811625094471,0.3721846846846847,0.32239603463412425,0.5319662243667069
mustard0_occ60,4,4,prior,22.44201091725071,0.25698387156075114,0.011451018026339741,0.8905691055635103,0.3827298050139276,0.3151468931127551,0.5261860751694394
mustard0_occ60,5,8,obs,22.44201091725071,0.1916327820150001,0.00853902008699657,0.9105612325786986,0.3820033955857386,0.32582983851266756,0.5356280193236715
mustard0_occ60,5,8,prior,22.44201091725071,0.23840031729887168,0.010622948102909008,0.9342343602729727,0.3767523364485982,0.3468141955482099,0.5388349514563107
mustard0_occ60,6,10,obs,22.44201091725071,0.21552079495628518,0.009603452905845385,0.8844669495620429,0.3997821350762527,0.2995040087771691,0.5306246209824136
mustard0_occ60,6,10,prior,22.44201091725071,0.2244530929040905,0.010001469731554139,0.8791974972929687,0.39476553980370777,0.30026707630573424,0.5244798041615667
mustard0_occ60,7,14,obs,22.44201091725071,0.20898651182922487,0.009312289910196116,0.9120121064529131,0.3740926856504746,0.3166730281698855,0.5356928614277144
mustard0_occ60,7,14,prior,22.44201091725071,0.20566877777368134,0.009164454047011803,0.8949508097341795,0.3964208242950108,0.2964517386629083,0.5298372513562387
mustard0_occ60,8,19,obs,22.44201091725071,0.1698960686521321,0.007570447642975546,0.8995468482998861,0.3737430167597765,0.31705456193416803,0.5236650485436893
mustard0_occ60,8,19,prior,22.44201091725071,0.2201931319123923,0.009811648908125893,0.8815478718021191,0.38321369409166206,0.30904235288423376,0.5280830280830281
mustard0_occ60,9,20,obs,22.44201091725071,0.2012292780383968,0.008966633105223026,0.9159541196806026,0.3885746606334841,0.32544830474838504,0.5327272727272727
mustard0_occ60,9,20,prior,22.44201091725071,0.18261114855586588,0.008137022534620392,0.9186058770333327,0.377521613832853,0.3380389189697104,0.5364963503649636
