sequence,sequence_index,frame_id,hypothesis,D_obj_cm,target_E_cm,target_e_norm,x1_norm,x2_inlier_error,x4_support_ratio,x5_geometry_inconsistency
bleach0_black10_3,0,0,obs,27.88158256699214,0.36219296068553425,0.012990401811492566,0.1268647217898316,0.38848920863309355,0.0984357150002454,0.389132821075741
bleach0_black10_3,0,0,prior,27.88158256699214,0.36219296068553425,0.012990401811492566,0.1268647217898316,0.38848920863309355,0.0984357150002454,0.389132821075741
bleach0_black10_3,1,1,obs,27.88158256699214,0.34659514421832244,0.012430970996195969,0.13655179735557926,0.3909551986475064,0.09729111370739763,0.39506849315068493
bleach0_black10_3,1,1,prior,27.88158256699214,0.34659514421832244,0.012430970996195969,0.13655179735557926,0.3909551986475064,0.09729111370739763,0.39506849315068493
bleach0_black10_3,2,2,obs,27.88158256699214,0.3292408441652779,0.01180854219355011,0.19389134285807533,0.391792656587473,0.11674933568580959,0.4075286415711947
bleach0_black10_3,2,2,prior,27.88158256699214,0.36520762021707215,0.013098525499389207,0.19740169522947656,0.3888412017167382,0.11102632922157074,0.40527448869752425
bleach0_black10_3,3,3,obs,27.88158256699214,0.44406857814973866,0.015926950239741885,0.35536546760859866,0.38014981273408244,0.18504387949239276,0.4392778993435449
bleach0_black10_3,3,3,prior,27.88158256699214,0.335494500837024,0.012032835655254452,0.34663892259707235,0.38450834879406304,0.177413204206741,0.4402412280701754
bleach0_black10_3,4,4,obs,27.88158256699214,0.4520799192606193,0.01621428475856382,0.39487463192390104,0.3811338732729871,0.1991606287708485,0.44358407079646023
bleach0_black10_3,4,4,prior,27.88158256699214,0.5355598064264985,0.019208371875580898,0.40988405418810303,0.3862763915547025,0.20488363523508735,0.45559210526315785
bleach0_black10_3,5,5,obs,27.88158256699214,0.5305097908567924,0.019027248169364717,0.4445853281752355,0.37683284457478006,0.2193819182778256,0.46299387868670006
bleach0_black10_3,5,5,prior,27.88158256699214,0.4859969077347665,0.01743075044492339,0.46867146355174316,0.38544739429695185,0.22396032344921668,0.46630136986301374
bleach0_black10_3,6,6,obs,27.88158256699214,0.47531651186944696,0.01704768768872376,0.4010093878561692,0.38187078109932493,0.20869897287791317,0.45228902371759516
bleach0_black10_3,6,6,prior,27.88158256699214,0.6175670348393503,0.022149640658147667,0.3852184472559328,0.37386309238870274,0.20297596641367432,0.4555373704309874
bleach0_black10_3,7,7,obs,27.88158256699214,0.37472840064560703,0.013439997523283797,0.28983272608140914,0.3958614484930274,0.15185044199980757,0.43540406816932375
bleach0_black10_3,7,7,prior,27.88158256699214,0.461210743587351,0.016541770628664364,0.3093747997056775,0.4067873303167421,0.15681038093548127,0.44170771756978655
bleach0_black10_3,8,8,obs,27.88158256699214,0.3600792260831969,0.012914590669952857,0.2930572975650062,0.4002677376171352,0.14498283424272107,0.42966611932129173
bleach0_black10_3,8,8,prior,27.88158256699214,0.3807340674659008,0.013655396588450336,0.3159723579378082,0.410427807486631,0.1438382329498733,0.42989634478996186
bleach0_black10_3,9,9,obs,27.88158256699214,0.39626264535246253,0.01421234409490018,0.3130375355931574,0.3903985507246377,0.15757344846404642,0.42599672310213
bleach0_black10_3,9,9,prior,27.88158256699214,0.3626908539685922,0.013008259236976275,0.3635703145255342,0.40159699389384684,0.1877146158423708,0.4480662983425414
bleach0_black10_3,10,10,obs,27.88158256699214,0.37742980891201827,0.013536886150746762,0.3468296391519612,0.3918156161806209,0.18885921713521858,0.4401756311745335
bleach0_black10_3,10,10,prior,27.88158256699214,0.43802469791945897,0.01571018061356454,0.288921551485837,0.3885350318471338,0.16138878610687235,0.42699724517906334
bleach0_black10_3,11,11,obs,27.88158256699214,0.42704407393907556,0.015316349884838872,0.3825368714841671,0.3890784982935154,0.2174742494564127,0.4588555858310627
bleach0_black10_3,11,11,prior,27.88158256699214,0.4027396870272354,0.01444464947639028,0.40158744313364636,0.3894582723279648,0.21823731698497784,0.45273631840796025
bleach0_black10_3,12,12,obs,27.88158256699214,0.45385835854784157,0.016278070208437374,0.45994777781881757,0.4020460358056266,0.2541014908275411,0.4926908500270709
bleach0_black10_3,12,12,prior,27.88158256699214,0.4659290149932754,0.016710996008701084,0.46320698131238186,0.4056795131845842,0.2476154168347371,0.5008130081300812
bleach0_black10_3,13,13,obs,27.88158256699214,0.5146566500776408,0.018458659899991535,0.491020760872828,0.3881048387096774,0.24303701166334601,0.48890122086570476
bleach0_black10_3,13,13,prior,27.88158256699214,0.4777637453244602,0.01713546009006193,0.5529525215858665,0.41161223431829963,0.26402136869888837,0.5080906148867315
bleach0_black10_3,14,14,obs,27.88158256699214,0.593559604380345,0.021288590880886218,0.596120680676461,0.40935064935064935,0.26554750375601877,0.5
