sequence,sequence_index,frame_id,hypothesis,D_obj_cm,target_E_cm,target_e_norm,x1_norm,x2_inlier_error,x4_support_ratio,x5_geometry_inconsistency
bleach_hard_00_03_chaitanya_black10_4,0,0,obs,27.88158256699214,0.41718627767292826,0.014962790461070095,0.4891637262272566,0.4221789883268483,0.21556658063499978,0.5202774813233725
bleach_hard_00_03_chaitanya_black10_4,0,0,prior,27.88158256699214,0.41718627767292826,0.014962790461070095,0.4891637262272566,0.4221789883268483,0.21556658063499978,0.5202774813233725
bleach_hard_00_03_chaitanya_black10_4,1,1,obs,27.88158256699214,0.44117598958866455,0.015823204745592692,0.5585306267468176,0.44636502287747837,0.24952308565615,0.5533826638477801
bleach_hard_00_03_chaitanya_black10_4,1,1,prior,27.88158256699214,0.44117598958866455,0.015823204745592692,0.5585306267468176,0.44636502287747837,0.24952308565615,0.5533826638477801
bleach_hard_00_03_chaitanya_black10_4,2,4,obs,27.88158256699214,0.37293707259695513,0.013375749805481271,0.5767508585462116,0.4442740286298569,0.25371995706325856,0.5480314960629922
bleach_hard_00_03_chaitanya_black10_4,2,4,prior,27.88158256699214,0.603625810504383,0.02164962512633665,0.645728042064722,0.507005708354956,0.2647844362274535,0.5897435897435898
bleach_hard_00_03_chaitanya_black10_4,3,5,obs,27.88158256699214,0.3927246048449828,0.01408544884069505,0.5561358873909378,0.44422110552763816,0.2407478090776506,0.5455508474576272
bleach_hard_00_03_chaitanya_black10_4,3,5,prior,27.88158256699214,0.33707261180113923,0.012089436135529324,0.5285982019099523,0.4325955734406438,0.24151087660621573,0.5424528301886793
bleach_hard_00_03_chaitanya_black10_4,4,6,obs,27.88158256699214,0.3797049954403804,0.013618487922199133,0.5407893641963838,0.4443890274314215,0.23502480261341174,0.5430672268907564
bleach_hard_00_03_chaitanya_black10_4,4,6,prior,27.88158256699214,0.42214230672701347,0.015140543249749762,0.5640740464533419,0.4483627204030227,0.2426554778990635,0.5500264690312335
bleach_hard_00_03_chaitanya_black10_4,5,7,obs,27.88158256699214,0.43589434973289193,0.01563377360971358,0.53357564478692,0.4343936381709742,0.23235406626343358,0.5353535353535354
bleach_hard_00_03_chaitanya_black10_4,5,7,prior,27.88158256699214,0.36710790501362583,0.013166681056628033,0.5304466854419515,0.4356287425149701,0.23540633637769426,0.5333686440677966
bleach_hard_00_03_chaitanya_black10_4,6,8,obs,27.88158256699214,0.4123197965768759,0.01478824939675427,0.5557282664958454,0.4504048582995951,0.2460892817776068,0.545211342964152
bleach_hard_00_03_chaitanya_black10_4,6,8,prior,27.88158256699214,0.5046968449777667,0.018101441830466844,0.5041863225508056,0.44802342606149337,0.21823731698497784,0.5373213340391741
bleach_hard_00_03_chaitanya_black10_4,7,9,obs,27.88158256699214,0.36535646130323796,0.013103863829299577,0.5592850487417205,0.4418721690991444,0.24189241037049836,0.5408539799683711
bleach_hard_00_03_chaitanya_black10_4,7,9,prior,27.88158256699214,0.41301404357251836,0.014813149238575457,0.5875929757777171,0.4508492022645394,0.25867989599893215,0.5563869588455371
bleach_hard_00_03_chaitanya_black10_4,8,10,obs,27.88158256699214,0.37183624492300604,0.013336267553306235,0.5481058573020928,0.43891402714932126,0.2411293428419331,0.5429333333333333
bleach_hard_00_03_chaitanya_black10_4,8,10,prior,27.88158256699214,0.3349875524564394,0.012014653459915772,0.5635914429811139,0.43753187149413564,0.25181228824184554,0.546758767268863
bleach_hard_00_03_chaitanya_black10_4,9,11,obs,27.88158256699214,0.45064855656734804,0.01616294754734806,0.5549146280394556,0.4471421345472939,0.24570774801332418,0.5550213675213675
bleach_hard_00_03_chaitanya_black10_4,9,11,prior,27.88158256699214,0.3842575103221156,0.013781768283735165,0.5324187325650682,0.43566815697963235,0.23197253249915106,0.535752401280683
bleach_hard_00_03_chaitanya_black10_4,10,12,obs,27.88158256699214,0.3900089077613746,0.013988047730945162,0.5509784970177362,0.44581890153389414,0.22892026238489027,0.5430711610486891
bleach_hard_00_03_chaitanya_black10_4,10,12,prior,27.88158256699214,0.5312389611738252,0.019053400569978302,0.5584204777151165,0.45955510616784634,0.24532621424904155,0.5585729499467519
bleach_hard_00_03_chaitanya_black10_4,11,13,obs,27.88158256699214,0.3711731081918445,0.013312483511293261,0.5535137953029583,0.43095599393019723,0.24570774801332418,0.5278969957081545
bleach_hard_00_03_chaitanya_black10_4,11,13,prior,27.88158256699214,0.32645986340593525,0.011708799621453972,0.5714641860246911,0.44862665310274674,0.24990461942043263,0.5504246284501062
bleach_hard_00_03_chaitanya_black10_4,12,14,obs,27.88158256699214,0.3912140437787677,0.01403127110302232,0.5587212096905569,0.44550477147162226,0.24036627531336796,0.5462814339218833
bleach_hard_00_03_chaitanya_black10_4,12,14,prior,27.88158256699214,0.3910324616790595,0.014024758484907049,0.5111500287772037,0.42564602632862014,0.2174742494564127,0.5295670538542767
bleach_hard_00_03_chaitanya_black10_4,13,15,obs,27.88158256699214,0.4334266126671704,0.015545265826491728,0.5124101422509794,0.4297520661157025,0.21518504687071716,0.5148890092041147
bleach_hard_00_03_chaitanya_black10_4,13,15,prior,27.88158256699214,0.4226597085183891,0.015159100366804807,0.5863592638670955,0.450632911392405,0.24647081554188932,0.5494447382337387
bleach_hard_00_03_chaitanya_black10_4,14,16,obs,27.88158256699214,0.4157203734169694,0.014910214383208062,0.5749157895736287,0.45486636409480585,0.24341854542762864,0.5501583949313622
bleach_hard_00_03_chaitanya_black10_4,14,16,prior,27.88158256699214,0.49708711024832547,0.017828511314017248,0.4567691685706708,0.4340974212034384,0.2010682975922614,0.5117773019271948
bleach_hard_00_03_chaitanya_black10_4,15,17,obs,27.88158256699214,0.37480635340735236,0.013442793374687066,0.5576890902823987,0.44249121044701156,0.24036627531336796,0.5373134328358209
bleach_hard_00_03_chaitanya_black10_4,15,17,prior,27.88158256699214,0.44985888166975,0.01613462509127152,0.6190484073862418,0.465366854797332,0.2563906934132366,0.5596816976127321
bleach_hard_00_03_chaitanya_black10_4,16,18,obs,27.88158256699214,0.43641663437275935,0.015652505854865464,0.5370295464476301,0.4382808595702149,0.23655093767054203,0.5410526315789475
bleach_hard_00_03_chaitanya_black10_4,16,18,prior,27.88158256699214,0.37502124106389884,0.013450500528900074,0.5375939199433919,0.4272277227722773,0.2293017961491729,0.536663124335813
bleach_hard_00_03_chaitanya_black10_4,17,19,obs,27.88158256699214,0.42203237877975186,0.015136600577306493,0.5382203959014713,0.44356041770263555,0.2327356000277162,0.5325506937033084
bleach_hard_00_03_chaitanya_black10_4,17,19,prior,27.88158256699214,0.5233219382414651,0.018769448864104452,0.5236325702586062,0.4505221282943809,0.2327356000277162,0.5499468650371945
bleach_hard_00_03_chaitanya_black10_4,18,20,obs,27.88158256699214,0.4360379281082445,0.01563892318739654,0.5477924589896735,0.4460285132382892,0.25066768694899777,0.5431769722814499
bleach_hard_00_03_chaitanya_black10_4,18,20,prior,27.88158256699214,0.4172290815173261,0.014964325662463165,0.5428462276772442,0.44919786096256686,0.21518504687071716,0.5337227827934148
bleach_hard_00_03_chaitanya_black10_4,19,21,obs,27.88158256699214,0.41538035497767467,0.014898019292112435,0.5155426823747562,0.43525896414342624,0.23388020132056397,0.5342245989304812
bleach_hard_00_03_chaitanya_black10_4,19,21,prior,27.88158256699214,0.48477108773208333,0.017386785221653232,0.5570785407733474,0.4574961360123647,0.2594429635274973,0.5620010643959553
bleach_hard_00_03_chaitanya_black10_4,20,22,obs,27.88158256699214,0.4443148463203665,0.01593578288652713,0.4785780889584557,0.4512372634643377,0.21365891181358676,0.5288818229994701
bleach_hard_00_03_chaitanya_black10_4,20,22,prior,27.88158256699214,0.4388021259035979,0.015738063822212076,0.44947961147271404,0.42797006548175864,0.18428081196382762,0.5090811965811965
bleach_hard_00_03_chaitanya_black10_4,21,23,obs,27.88158256699214,0.42964889905876225,0.01540977446407242,0.5040484892889145,0.4590325765054294,0.22701259356347736,0.5558524853019775
bleach_hard_00_03_chaitanya_black10_4,21,23,prior,27.88158256699214,0.4774317971772548,0.01712355444781914,0.4802803484483712,0.46266471449487556,0.21823731698497784,0.5414012738853503
bleach_hard_00_03_chaitanya_black10_4,22,24,obs,27.88158256699214,0.46463823562510953,0.01666470095478639,0.42390093266664786,0.4357567443987197,0.1655856575139808,0.5034373347435219
bleach_hard_00_03_chaitanya_black10_4,22,24,prior,27.88158256699214,0.4468336806396325,0.016026123322304544,0.5407393936264465,0.4562025316455697,0.24647081554188932,0.55748031496063
bleach_hard_00_03_chaitanya_black10_4,23,25,obs,27.88158256699214,0.437188142969425,0.015680176758940293,0.47834539178037366,0.438755980861244,0.2025944326493918,0.5265986029016658
bleach_hard_00_03_chaitanya_black10_4,23,25,prior,27.88158256699214,0.5585655111243212,0.020033493786883672,0.3462549241532231,0.4390784226849801,0.1388782940141996,0.4860664523043944
bleach_hard_00_03_chaitanya_black10_4,24,26,obs,27.88158256699214,0.4822722714390597,0.017297162751801688,0.49085545715858636,0.4404646660212972,0.21175124299217385,0.5232247730912973
bleach_hard_00_03_chaitanya_black10_4,24,26,prior,27.88158256699214,0.4381473458919714,0.015714579502050074,0.5456867472725322,0.44773869346733663,0.2407478090776506,0.5520169851380042
bleach_hard_00_03_chaitanya_black10_4,25,27,obs,27.88158256699214,0.5984615894555463,0.021464405329848113,0.39259514554563574,0.4462511291779584,0.15528424587835088,0.4997344662772172
bleach_hard_00_03_chaitanya_black10_4,25,27,prior,27.88158256699214,0.5294558053660183,0.018989445957519616,0.5003065754342026,0.45712885840274375,0.22128958709923852,0.543813064259161
bleach_hard_00_03_chaitanya_black10_4,26,28,obs,27.88158256699214,0.6374471357201089,0.022862659757152966,0.45267991917155015,0.46209213051823417,0.20488363523508735,0.5302624531333691
bleach_hard_00_03_chaitanya_black10_4,26,28,prior,27.88158256699214,0.7595901456356784,0.0272434372694083,0.3094063319369748,0.44449225473321863,0.11331553180726628,0.476545842217484
bleach_hard_00_03_chaitanya_black10_4,27,29,obs,27.88158256699214,0.6496507550490616,0.023300354400189478,0.41105635841438465,0.44548432381843706,0.18466234572811013,0.5106609808102345
bleach_hard_00_03_chaitanya_black10_4,27,29,prior,27.88158256699214,0.7251670751726341,0.026008820461688197,0.49344526879283096,0.4727891156462585,0.21480351310643453,0.5403659849300323
bleach_hard_00_03_chaitanya_black10_4,28,30,obs,27.88158256699214,0.6386165623074894,0.022904602375889573,0.448692748690697,0.45789971617786185,0.19343762230660966,0.5263718700053277
bleach_hard_00_03_chaitanya_black10_4,28,30,prior,27.88158256699214,0.6811326700684236,0.024429483815412566,0.37810843682076123,0.4525345622119815,0.1720717315067848,0.5180983252296056
bleach_hard_00_03_chaitanya_black10_4,29,31,obs,27.88158256699214,0.6220113711410614,0.022309041089993046,0.4776547824705031,0.4598853868194842,0.2010682975922614,0.5397667020148462
bleach_hard_00_03_chaitanya_black10_4,29,31,prior,27.88158256699214,0.6428485294022993,0.023056385980161014,0.49053153028758145,0.4766714766714767,0.20679130405650026,0.5508021390374331
bleach_hard_00_03_chaitanya_black10_4,30,39,obs,27.88158256699214,0.6338315583029254,0.022732983566481357,0.48161774261105506,0.5028462998102468,0.1957268248923052,0.5653785071466384
bleach_hard_00_03_chaitanya_black10_4,30,39,prior,27.88158256699214,0.6080416422332391,0.021808003214031136,0.47031488069139027,0.46113495469718646,0.19992369629941364,0.5424452749599573
bleach_hard_00_03_chaitanya_black10_4,31,40,obs,27.88158256699214,0.9390636072747865,0.03368042703524675,0.6459226333429482,0.5046728971962617,0.26516596999173614,0.6036085292509568
