sequence,sequence_index,frame_id,hypothesis,D_obj_cm,target_E_cm,target_e_norm,x1_norm,x2_inlier_error,x4_support_ratio,x5_geometry_inconsistency
bleach0_clean,0,0,obs,27.88158256699214,0.36222948746163114,0.012991711879743144,0.1268625973725535,0.38848920863309355,0.0984357150002454,0.3892248488180319
bleach0_clean,0,0,prior,27.88158256699214,0.36222948746163114,0.012991711879743144,0.1268625973725535,0.38848920863309355,0.0984357150002454,0.3892248488180319
bleach0_clean,1,1,obs,27.88158256699214,0.3467060064487214,0.012434947177610083,0.13653909093525565,0.3909551986475064,0.09729111370739763,0.3945205479452055
bleach0_clean,1,1,prior,27.88158256699214,0.3467060064487214,0.012434947177610083,0.13653909093525565,0.3909551986475064,0.09729111370739763,0.3945205479452055
bleach0_clean,2,2,obs,27.88158256699214,0.3286427275466302,0.011787090160932859,0.1938845019672176,0.3915298184961107,0.1171308694500921,0.4072052401746725
bleach0_clean,2,2,prior,27.88158256699214,0.36483095857180103,0.013085016164172453,0.19655426651336178,0.3891752577319587,0.11178939675013588,0.409066378845116
bleach0_clean,3,3,obs,27.88158256699214,0.4435655602869795,0.01590890901623707,0.355358599995511,0.3799719232569022,0.18466234572811013,0.43982494529540483
bleach0_clean,3,3,prior,27.88158256699214,0.3341335244241479,0.011984022916249913,0.34657393413392407,0.3842227378190255,0.17779473797102352,0.43999999999999995
bleach0_clean,4,4,obs,27.88158256699214,0.4521162492105037,0.01621558776745139,0.394963376449442,0.38131553860819833,0.19954216253513102,0.44272274488101826
bleach0_clean,4,4,prior,27.88158256699214,0.5351107477777164,0.019192265951618256,0.4105440932669532,0.3863527150408458,0.20602823652793512,0.456844420010995
bleach0_clean,5,5,obs,27.88158256699214,0.5309475270935884,0.01904294800404032,0.4440581253012827,0.37799511002444985,0.21976345204210823,0.46303501945525294
bleach0_clean,5,5,prior,27.88158256699214,0.4864760812002336,0.0174479364659936,0.4679046424421608,0.38525798525798527,0.22357878968493405,0.46637506834335707
bleach0_clean,6,6,obs,27.88158256699214,0.4745661724676707,0.0170207760383548,0.4010059139662805,0.3817567567567568,0.2094620404064783,0.45364238410596025
bleach0_clean,6,6,prior,27.88158256699214,0.6184462022444882,0.02218117284980234,0.3854399210974514,0.37302725968436157,0.20221289888510918,0.45667574931880106
bleach0_clean,7,7,obs,27.88158256699214,0.37439418072692215,0.013428010401753595,0.2905536651222309,0.3958614484930274,0.15185044199980757,0.4369146005509642
bleach0_clean,7,7,prior,27.88158256699214,0.460094969915338,0.01650175232377324,0.309148061584866,0.4062358788974243,0.1556657796426335,0.4372937293729373
bleach0_clean,8,8,obs,27.88158256699214,0.35934952380776025,0.012888419190135189,0.2929845329329532,0.3994650022291574,0.14421976671415582,0.4275521405049396
bleach0_clean,8,8,prior,27.88158256699214,0.37903220612582367,0.013594357680921036,0.31727562781289326,0.41053101294065153,0.14498283424272107,0.4298245614035088
bleach0_clean,9,9,obs,27.88158256699214,0.3962804502591788,0.014212982685147826,0.31217088023262024,0.3900226757369615,0.1587180497568942,0.42654287274713276
bleach0_clean,9,9,prior,27.88158256699214,0.36191441775525934,0.012980411599150579,0.3627793097978806,0.39962388340385524,0.18847768337093607,0.4441371681415929
bleach0_clean,10,10,obs,27.88158256699214,0.37651517023807024,0.013504081747634048,0.34935697421266926,0.3915294117647059,0.1892407508995012,0.4379120879120879
bleach0_clean,10,10,prior,27.88158256699214,0.43848757270603755,0.015726782066708973,0.28888229653009484,0.38878760255241573,0.16291492116400264,0.42589531680440773
bleach0_clean,11,11,obs,27.88158256699214,0.42870823457337937,0.015376036619991198,0.38413456688843317,0.3881033642125792,0.2174742494564127,0.45614035087719296
bleach0_clean,11,11,prior,27.88158256699214,0.4004535501855986,0.01436265496133204,0.4053467531600317,0.3906020558002937,0.22052651957067337,0.4461971830985916
bleach0_clean,12,12,obs,27.88158256699214,0.4533993849926447,0.01626160867674009,0.4601609677690632,0.4019457245263697,0.25486455835610633,0.4972972972972973
bleach0_clean,12,12,prior,27.88158256699214,0.47075925229812116,0.016884237154293876,0.46583773140285306,0.40476190476190477,0.24685234930617195,0.5027114967462039
bleach0_clean,13,13,obs,27.88158256699214,0.5180755405214647,0.01858128172160475,0.49323143750906745,0.38902868646200306,0.24189241037049836,0.48876712328767125
bleach0_clean,13,13,prior,27.88158256699214,0.4757169786377527,0.01706205081776579,0.5523529816355393,0.412008281573499,0.2628767674060406,0.5079278294149809
bleach0_clean,14,14,obs,27.88158256699214,0.5950701042029001,0.021342766421995684,0.5974078904913683,0.41029641185647425,0.2663105712845839,0.5002791736460078
bleach0_clean,14,14,prior,27.88158256699214,0.6261938376736834,0.022459049308592997,0.5604760050844813,0.4077120822622108,0.257916828470367,0.5042301184433164
bleach0_clean,15,15,obs,27.88158256699214,0.549358737438576,0.019703283919361853,0.6381891665616772,0.403755868544601,0.26859977387027945,0.5118457300275482
bleach0_clean,15,15,prior,27.88158256699214,0.6643331639069544,0.023826953233760523,0.6530210730525674,0.4046001045478307,0.27012590892740984,0.5093304061470911
bleach0_clean,16,16,obs,27.88158256699214,0.691314759011655,0.024794674310563494,0.7307936647690898,0.4031746031746032,0.27890118550590925,0.5257393209200438
bleach0_clean,16,16,prior,27.88158256699214,0.5314520766371148,0.019061044162761373,0.7371665424921123,0.4068157614483493,0.28347959067730033,0.539587852494577
bleach0_clean,17,17,obs,27.88158256699214,0.7025691435957646,0.025198323728851293,0.8118479066523033,0.4043956043956044,0.30560854900569046,0.5541845493562232
bleach0_clean,17,17,prior,27.88158256699214,0.8294132089953322,0.029747709155406424,0.788772673233403,0.4092622509423802,0.2914917997272347,0.5399239543726235
bleach0_clean,18,18,obs,27.88158256699214,0.8240227488974039,0.029554375076001983,0.8975430516489608,0.4066511085180864,0.34605112801964477,0.5699510070767555
bleach0_clean,18,18,prior,27.88158256699214,0.7167137456608953,0.025705633600202567,0.8935683337272471,0.40069084628670126,0.33727585144114525,0.5636960087479497
bleach0_clean,19,19,obs,27.88158256699214,0.8901304165493852,0.03192539069153033,0.9333032741630841,0.3989455184534271,0.3487218643696228,0.5799782372143634
bleach0_clean,19,19,prior,27.88158256699214,0.9544890370866841,0.03423367503595956,0.9551308466673483,0.39798935541099945,0.3548264045981443,0.5757575757575757
bleach0_clean,20,20,obs,27.88158256699214,1.1187902744128573,0.040126498261879404,0.9574585666706065,0.39349112426035504,0.3552079383624268,0.5762987012987013
bleach0_clean,20,20,prior,27.88158256699214,0.956798741060942,0.034316514809086075,0.9425065170340277,0.3834319526627219,0.3552079383624268,0.5711159737417943
bleach0_clean,21,21,obs,27.88158256699214,1.1406482924156176,0.040910457276768224,0.9619187206209191,0.38780343398460626,0.35558947212670944,0.5665753424657534
bleach0_clean,21,21,prior,27.88158256699214,1.3455582530448016,0.04825975174873153,0.950860634327257,0.39180611656087705,0.33880198649827553,0.5725232621784346
bleach0_clean,22,22,obs,27.88158256699214,1.1984303667230534,0.042982867412333536,0.9423471456548268,0.3957845433255269,0.3483403306053403,0.5726823916620954
bleach0_clean,22,22,prior,27.88158256699214,1.1910020314350784,0.042716442962784214,0.9535099830897477,0.40023894862604537,0.3613124785909483,0.5751238304898183
bleach0_clean,23,23,obs,27.88158256699214,1.2285142534033575,0.04406185518528439,0.9473167321962,0.40661252900232014,0.34223579037681884,0.5806805708013172
bleach0_clean,23,23,prior,27.88158256699214,1.2402045735475182,0.04448113985522993,0.9496408179761902,0.43224299065420557,0.3468141955482099,0.5948464912280702
bleach0_clean,24,24,obs,27.88158256699214,1.292740529787722,0.04636539287831331,0.9439857527930896,0.39953943580886586,0.33727585144114525,0.5761697497279652
bleach0_clean,24,24,prior,27.88158256699214,1.2532857517675717,0.044950308999005144,0.9419027015269144,0.41243582430119796,0.3311713112126238,0.5808219178082192
bleach0_clean,25,25,obs,27.88158256699214,1.2239088755745078,0.043896678842880434,0.9485261803220607,0.4024532710280374,0.3468141955482099,0.5795580110497238
bleach0_clean,25,25,prior,27.88158256699214,1.3529654727436538,0.0485254188671978,0.9274986713813906,0.3928770172509738,0.31438382558419,0.5598455598455598
bleach0_clean,26,26,obs,27.88158256699214,1.282399277524119,0.0459944938363111,0.937708380319776,0.4140715109573241,0.338420452733993,0.5818681318681318
bleach0_clean,26,26,prior,27.88158256699214,1.1664180035360205,0.04183471295911642,0.938124071328302,0.41245593419506466,0.35062953319103574,0.5849474266740453
bleach0_clean,27,27,obs,27.88158256699214,1.242028304146838,0.044546549721938104,0.9605958633513079,0.4081159420289855,0.3418542566125363,0.5843870258383728
bleach0_clean,27,27,prior,27.88158256699214,1.3429703380274505,0.04816693366671868,0.9523833738766172,0.41532258064516125,0.33765738520542776,0.5906369080021774
bleach0_clean,28,28,obs,27.88158256699214,1.3311392746921102,0.04774260110572028,0.9374562293583173,0.4208118925100057,0.33269744626975417,0.5888767720828789
bleach0_clean,28,28,prior,27.88158256699214,1.2098193250185216,0.04339134344729689,0.9481523897700381,0.4076655052264808,0.342998857905384,0.582737768004398
bleach0_clean,29,29,obs,27.88158256699214,1.2909072438157596,0.046299640298897944,0.9338973627785091,0.42274554853532453,0.33574971638401485,0.5851648351648351
bleach0_clean,29,29,prior,27.88158256699214,1.4207858404151608,0.050957862130005874,0.9356926690729814,0.4310246136233543,0.3334605137983193,0.5913329676357653
bleach0_clean,30,30,obs,27.88158256699214,1.3337287227588028,0.047835474172034605,0.9218437130872097,0.41930022573363435,0.32392216969125465,0.5787164015359298
bleach0_clean,30,30,prior,27.88158256699214,1.2429280621611727,0.044578820415761625,0.9056621202078757,0.4351274787535411,0.3265929060412328,0.5923248053392658
bleach0_clean,31,31,obs,27.88158256699214,1.308553944195808,0.04693255632285921,0.9359007817995436,0.4247586598523566,0.3281190410983631,0.5831047723532639
bleach0_clean,31,31,prior,27.88158256699214,1.3858289248443285,0.04970409844973988,0.9231365345703988,0.4234581497797357,0.30713468406282074,0.5771812080536913
bleach0_clean,32,32,obs,27.88158256699214,1.3490187749321845,0.04838386672244467,0.941960849099205,0.43218390804597706,0.3361312501482975,0.5988950276243095
bleach0_clean,32,32,prior,27.88158256699214,1.2862187301399044,0.04613148220871099,0.9574911677911003,0.4304906542056075,0.3468141955482099,0.5923248053392658
bleach0_clean,33,33,obs,27.88158256699214,1.3262258141620349,0.04756637507843974,0.9289000920069459,0.419171866137266,0.32735597356979795,0.5800334634690463
bleach0_clean,33,33,prior,27.88158256699214,1.3972341885850197,0.050113159295310156,0.9202789661924263,0.42954545454545456,0.3285005748626457,0.5916201117318436
bleach0_clean,34,34,obs,27.88158256699214,1.352080885883326,0.048493692301526635,0.9437115827141825,0.4279149913842619,0.33574971638401485,0.5921416712783619
bleach0_clean,34,34,prior,27.88158256699214,1.3016358807499393,0.04668443326781933,0.9242994860162108,0.42229729729729726,0.32239603463412425,0.5863991081382386
bleach0_clean,35,35,obs,27.88158256699214,1.335265359551124,0.04789058714091393,0.9417268692540871,0.4315970234688037,0.3334605137983193,0.5964225824482952
bleach0_clean,35,35,prior,27.88158256699214,1.38698173044663,0.0497454449407266,0.9577561454229172,0.44069767441860463,0.34376192543394923,0.6052338530066815
