sequence,sequence_index,frame_id,hypothesis,D_obj_cm,target_E_cm,target_e_norm,x1_norm,x2_inlier_error,x4_support_ratio,x5_geometry_inconsistency
mustard0_black10_3,0,0,obs,22.44201091725071,0.199798777054699,0.008902891001675694,0.89731379996051,0.3660313901345291,0.31934376451986357,0.5238095238095238
mustard0_black10_3,0,0,prior,22.44201091725071,0.199798777054699,0.008902891001675694,0.89731379996051,0.3660313901345291,0.31934376451986357,0.5238095238095238
mustard0_black10_3,1,1,obs,22.44201091725071,0.21894769030066913,0.009756152918202556,0.9103097814157471,0.38137969713965225,0.3197252982841462,0.531591737545565
mustard0_black10_3,1,1,prior,22.44201091725071,0.21894769030066913,0.009756152918202556,0.9103097814157471,0.38137969713965225,0.3197252982841462,0.531591737545565
mustard0_black10_3,2,2,obs,22.44201091725071,0.18596614683832619,0.00828651886517789,0.9124028616929365,0.38569819819819817,0.32239603463412425,0.5444646098003629
mustard0_black10_3,2,2,prior,22.44201091725071,0.2543089249504513,0.011331824313255695,0.9062691000000076,0.39279684862127184,0.32201450086984174,0.5364806866952789
mustard0_black10_3,3,3,obs,22.44201091725071,0.21291895652929246,0.00948751684126604,0.8874006349944908,0.381767955801105,0.3094238866485163,0.5284601557819053
mustard0_black10_3,3,3,prior,22.44201091725071,0.1804833569335809,0.0080422096575511,0.9003634835925027,0.37825845812534664,0.31209462299849444,0.5209832134292566
mustard0_black10_3,4,4,obs,22.44201091725071,0.23272820350926743,0.010370202758005704,0.9209976842136428,0.3730248306997742,0.32392216969125465,0.5334538878842676
mustard0_black10_3,4,4,prior,22.44201091725071,0.2548486295316169,0.011355873164455153,0.888731061968892,0.3853006681514477,0.3147653593484725,0.5253086419753086
mustard0_black10_3,5,8,obs,22.44201091725071,0.19233117754277762,0.008570140093592799,0.911957991666062,0.3796033994334278,0.3265929060412328,0.5348139255702281
mustard0_black10_3,5,8,prior,22.44201091725071,0.24720918345160386,0.011015464895865428,0.9355428757385873,0.3776223776223776,0.3452880604910795,0.5390672319806178
mustard0_black10_3,6,10,obs,22.44201091725071,0.21706328436137168,0.009672185133575513,0.8853143273654719,0.40098199672667756,0.30064861007001675,0.5311932162325863
mustard0_black10_3,6,10,prior,22.44201091725071,0.2218772165366588,0.009886690517831732,0.8787505025137269,0.3951965065502183,0.3010301438342994,0.5252586731588558
mustard0_black10_3,7,14,obs,22.44201091725071,0.20817809210864016,0.009276267304041724,0.9120202734698244,0.37437045327364293,0.3181991632270158,0.5369487485101312
mustard0_black10_3,7,14,prior,22.44201091725071,0.2089197453247676,0.009309314842377842,0.8951450917787519,0.3978260869565218,0.2979778737200387,0.5390113162596784
mustard0_black10_3,8,19,obs,22.44201091725071,0.17072346575740271,0.00760731586785617,0.9004085017832819,0.3737430167597765,0.31705456193416803,0.5236077481840193
mustard0_black10_3,8,19,prior,22.44201091725071,0.2184385524993976,0.009733466100913817,0.8807232686881257,0.3841901603095633,0.3098054204127989,0.5272838749233599
mustard0_black10_3,9,20,obs,22.44201091725071,0.20044302968745759,0.008931598439486595,0.9144477366507959,0.38835500282645563,0.3250667709841024,0.5335753176043557
mustard0_black10_3,9,20,prior,22.44201091725071,0.1860835971261871,0.008291752366235082,0.9221716098965,0.37665324899367447,0.33651278391258,0.5351681957186545
mustard0_black10_3,10,23,obs,22.44201091725071,0.20314321921426673,0.009051916958926116,0.8992721576579189,0.37478991596638656,0.31896223075558106,0.5303766707168894
mustard0_black10_3,10,23,prior,22.44201091725071,0.23622682064696837,0.010526098642318443,0.9157470891218272,0.4049355019629838,0.3197252982841462,0.5461725394896719
mustard0_black10_3,11,25,obs,22.44201091725071,0.21736547742752282,0.00968565064106793,0.9271007697942708,0.36845135290731146,0.33727585144114525,0.5273058252427185
mustard0_black10_3,11,25,prior,22.44201091725071,0.246558718317309,0.010986480633417053,0.915247772315544,0.36967632027257236,0.3281190410983631,0.5272945410917816
mustard0_black10_3,12,27,obs,22.44201091725071,0.17125096021763717,0.007630820644775647,0.9166038955138854,0.3783475783475784,0.33040824368405863,0.5319018404907976
mustard0_black10_3,12,27,prior,22.44201091725071,0.22721250397653234,0.010124427120828054,0.908353349275171,0.38095238095238093,0.342998857905384,0.5317313616759087
mustard0_black10_3,13,29,obs,22.44201091725071,0.16420703755236665,0.0073169484747975105,0.8917833351428321,0.3835005574136009,0.31552842687703775,0.5257731958762887
mustard0_black10_3,13,29,prior,22.44201091725071,0.1489598392501724,0.006637544193317813,0.8881393848331487,0.37213206491326245,0.3181991632270158,0.5300842358604092
mustard0_black10_3,14,36,obs,22.44201091725071,0.18931448456143965,0.008435718405961452,0.9176286237414609,0.3893258426966292,0.32086989957699397,0.5406871609403254
mustard0_black10_3,14,36,prior,22.44201091725071,0.22210052738559563,0.009896641089986795,0.9207737220344416,0.3944695259593679,0.32392216969125465,0.5388349514563107
mustard0_black10_3,15,37,obs,22.44201091725071,0.20210685301108205,0.009005737220086935,0.8681677085594943,0.3868852459016393,0.3017932113628645,0.5271084337349398
mustard0_black10_3,15,37,prior,22.44201091725071,0.21278742566653389,0.009481655919834199,0.8674614939914588,0.3845321795565171,0.2945440698414954,0.5137889688249401
mustard0_black10_3,16,38,obs,22.44201091725071,0.21099131661754178,0.009401622581662552,0.8924854330031564,0.3901220865704772,0.31247615676277707,0.5298732649366324
mustard0_black10_3,16,38,prior,22.44201091725071,0.2099647466704371,0.009355879357007244,0.8904856426345877,0.39248203427307904,0.3098054204127989,0.5262522631261315
mustard0_black10_3,17,39,obs,22.44201091725071,0.1990230630673936,0.008868325739669286,0.9136110490077143,0.3818386914833616,0.323540635926972,0.5304506699147381
mustard0_black10_3,17,39,prior,22.44201091725071,0.2165179908574252,0.009647887243963165,0.8986843316358412,0.3870072182121044,0.3128576905270596,0.52762598664238
mustard0_black10_3,18,40,obs,22.44201091725071,0.22995695195424667,0.010246717765273144,0.8747978655242016,0.3828853538123972,0.3044639477128427,0.5278787878787878
mustard0_black10_3,18,40,prior,22.44201091725071,0.21043899762882584,0.009377011641459711,0.900215547708939,0.3718820861678005,0.3269744398055153,0.5233474833232261
mustard0_black10_3,19,41,obs,22.44201091725071,0.20216746069259436,0.009008437855147482,0.8748112116250079,0.3801881571665744,0.31056848794136405,0.5272618334331935
mustard0_black10_3,19,41,prior,22.44201091725071,0.25987982430714884,0.011580059615218555,0.8515923161477261,0.39418859649122806,0.30408241394856006,0.5287637698898409
mustard0_black10_3,20,42,obs,22.44201091725071,0.21341416637208319,0.00950958303865881,0.917974759181774,0.3744369369369369,0.32239603463412425,0.529587567244471
mustard0_black10_3,20,42,prior,22.44201091725071,0.18668082780838965,0.008318364539467004,0.9003997371797674,0.3794642857142857,0.3162914944056029,0.5386959171237051
mustard0_black10_3,21,43,obs,22.44201091725071,0.1777270578288308,0.00791939093533796,0.9100518895971829,0.37550085861476823,0.3334605137983193,0.5305623471882641
mustard0_black10_3,21,43,prior,22.44201091725071,0.19375975404803386,0.008633796443753387,0.9233991855766281,0.3725042783799202,0.3311713112126238,0.5321601941747574
mustard0_black10_3,22,44,obs,22.44201091725071,0.18528080285965806,0.008255980426301128,0.9098981770431209,0.3747178329571106,0.32392216969125465,0.531459987782529
mustard0_black10_3,22,44,prior,22.44201091725071,0.24321201318742489,0.010837353839823366,0.8943003699157819,0.38055087127599774,0.3212514333412765,0.5318627450980392
mustard0_black10_3,23,45,obs,22.44201091725071,0.16488640484824807,0.00734722059695209,0.899591667295131,0.38185890257558786,0.31858069699129843,0.5212046711739398
