sequence,sequence_index,frame_id,hypothesis,D_obj_cm,target_E_cm,target_e_norm,x1_norm,x2_inlier_error,x4_support_ratio,x5_geometry_inconsistency
mustard_easy_00_02_occ40,0,0,obs,22.44201091725071,0.35865390273723985,0.015981362100735367,0.6148912505277055,0.3435270132517839,0.251430754477563,0.4452644526445264
mustard_easy_00_02_occ40,0,0,prior,22.44201091725071,0.35865390273723985,0.015981362100735367,0.6148912505277055,0.3435270132517839,0.251430754477563,0.4452644526445264
mustard_easy_00_02_occ40,1,1,obs,22.44201091725071,0.3986276552633774,0.01776256400254046,0.6314893512303978,0.33658286300667006,0.2563906934132366,0.4429447852760736
mustard_easy_00_02_occ40,1,1,prior,22.44201091725071,0.3986276552633774,0.01776256400254046,0.6314893512303978,0.33658286300667006,0.2563906934132366,0.4429447852760736
mustard_easy_00_02_occ40,2,2,obs,22.44201091725071,0.43889549706202124,0.019556870312573076,0.6171764880971002,0.3340040241448692,0.24151087660621573,0.4352078239608802
mustard_easy_00_02_occ40,2,2,prior,22.44201091725071,0.4377540919158531,0.019506010113352214,0.662163537974472,0.3348765432098766,0.2582983622346495,0.4447144592952612
mustard_easy_00_02_occ40,3,3,obs,22.44201091725071,0.4940874216419328,0.02201618310693085,0.582125377875183,0.3371287128712871,0.2293017961491729,0.43419434194341944
mustard_easy_00_02_occ40,3,3,prior,22.44201091725071,0.47792558049107164,0.021296022992471682,0.588418894386718,0.3328373015873016,0.2308279312063033,0.43202416918429
mustard_easy_00_02_occ40,4,4,obs,22.44201091725071,0.47376439867600545,0.021110603698701196,0.5787914422155708,0.3359801488833747,0.2312094649705858,0.4268218003674219
mustard_easy_00_02_occ40,4,4,prior,22.44201091725071,0.5539529810395362,0.024683749735355667,0.5432408491910917,0.3349397590361446,0.20831743911363054,0.4116923076923077
mustard_easy_00_02_occ40,5,5,obs,22.44201091725071,0.4276719823728311,0.019056758503048783,0.6272401784886305,0.33520694941236584,0.25333842329897593,0.43163703249540164
mustard_easy_00_02_occ40,5,5,prior,22.44201091725071,0.45767744693879847,0.02039378060310056,0.5859487369628688,0.3356643356643356,0.2361694039062595,0.43094944512946975
mustard_easy_00_02_occ40,6,6,obs,22.44201091725071,0.3998706444023452,0.01781795071202701,0.650835885518526,0.33559145388223033,0.2678367063417143,0.44930176077717066
mustard_easy_00_02_occ40,6,6,prior,22.44201091725071,0.3807673558953492,0.01696672180132758,0.6780319854345783,0.3389296956977964,0.2727966452773879,0.45046153846153847
mustard_easy_00_02_occ40,7,7,obs,22.44201091725071,0.4356206569469422,0.019410945772782313,0.6418336417314164,0.33333333333333337,0.25486455835610633,0.44559902200489
mustard_easy_00_02_occ40,7,7,prior,22.44201091725071,0.38250540420281465,0.01704416799426787,0.6819981677204443,0.3310704960835509,0.2693628413988446,0.4518700183936235
mustard_easy_00_02_occ40,8,8,obs,22.44201091725071,0.39054923862217544,0.0174025955188342,0.6852710831480121,0.34281200631911535,0.27546738162736606,0.4524103831891224
mustard_easy_00_02_occ40,8,8,prior,22.44201091725071,0.4758981922030705,0.021205684016366706,0.6235152219949489,0.33852335509794074,0.24036627531336796,0.4362745098039216
mustard_easy_00_02_occ40,9,9,obs,22.44201091725071,0.3893361245604277,0.017348540021480566,0.6529899196292483,0.3366029943211152,0.2609690985846277,0.44972577696526506
mustard_easy_00_02_occ40,9,9,prior,22.44201091725071,0.3733420744385218,0.01663585655559687,0.7038750828823285,0.3401682439537329,0.2743227803345183,0.46605504587155966
mustard_easy_00_02_occ40,10,10,obs,22.44201091725071,0.3764807220311078,0.01677571245372289,0.6780710941578364,0.33785900783289813,0.2693628413988446,0.4447890818858561
