episode,frame_id,E_obs_cm,E_prior_cm,E_obs_hat_cm,E_prior_hat_cm,e_obs_hat_norm,e_prior_hat_norm,p_obs_risk,p_prior_risk,delta_E_gt_cm,delta_E_hat_cm,selected_mode,policy_variant,policy_version,fusion_alpha,forced_streak_reset,motion_history_reset,restart_zero_velocity_prior,output_uncertain,output_quality_unverified,both_candidates_bad,local_candidate_oracle_cm,is_blackout,recovery_attempted,observer_source,observer_restart,observer_wall_ms,sam2_frame_wall_ms,sam2_propagated_frames_total,sam2_cached_frames_consumed,sam2_timing_scope,sam2_cache_receipt_sha256,perception_runtime_version,relocalization_attempted,relocalization_generated,relocalization_used,relocalization_raw_error_cm,relocalization_failure_reason,relocalization_cache_hit,relocalization_wall_ms,sam2_cache_hit,quality_wall_ms,transition_wall_ms,policy_wall_ms,error_b1_obs_cm,error_b2_cm,error_b3_cm,error_b4_cm,error_b5_ours_cm,error_b6_oracle_cm
sugar_box1_black10_5,0,0.32627582796391863,0.32627582796391863,0.1520104767850549,0.1520104767850549,0.007399573570887826,0.007399573570887826,0.0,0.0,0.0,0.0,MODE_4_TRUSTED_FUSION,no_recovery_admission,four_mode_relocalization_v2,0.5,0,0,0,False,0,0,0.32627582796391863,0,0,precomputed,0,0.0,2.473503351211548,0,1,cache_read_only_not_online_fps,261a3ce88cc093bf95e2d02d11d88ab600f59600fb34da3bc2f4b97f3950b6fb,cached_perception_v2,0,0,0,,,0,0.0,0,17.445445992052555,4.718166776001453,24.637116119265556,0.32627582796391863,0.32627582796391946,0.32627582796391863,0.32627582796392546,0.32627582796391946,0.32627582796391863
sugar_box1_black10_5,1,0.35930264938625606,0.35930264938625606,0.16854180384475154,0.16854180384475154,0.008204286334045612,0.008204286334045612,0.0,0.0,0.0,0.0,MODE_4_TRUSTED_FUSION,no_recovery_admission,four_mode_relocalization_v2,0.5,0,0,0,False,0,0,0.35930264938625606,0,0,precomputed,0,0.0,2.099080942571163,0,2,cache_read_only_not_online_fps,261a3ce88cc093bf95e2d02d11d88ab600f59600fb34da3bc2f4b97f3950b6fb,cached_perception_v2,0,0,0,,,0,0.0,0,10.431497357785702,0.7824981585144997,13.313076458871365,0.35930264938625606,0.3593026493862576,0.35930264938625606,0.3593026493862571,0.3593026493862576,0.35930264938625606
sugar_box1_black10_5,2,0.36806875482901513,0.40391780802141763,0.17341100079226593,0.18332509584748394,0.008441309345921445,0.008923908159512387,0.0,0.0,0.0358490531924025,0.009914095055218008,MODE_4_TRUSTED_FUSION,no_recovery_admission,four_mode_relocalization_v2,0.4868421221862657,0,0,0,False,0,0,0.36806875482901513,0,0,precomputed,0,0.0,2.127528190612793,0,3,cache_read_only_not_online_fps,261a3ce88cc093bf95e2d02d11d88ab600f59600fb34da3bc2f4b97f3950b6fb,cached_perception_v2,0,0,0,,,0,0.0,0,9.949838742613792,0.780993141233921,12.858360074460506,0.36806875482901513,0.3858272521808629,0.36806875482901513,0.3680686931194498,0.38535945587425413,0.36806875482901513
sugar_box1_black10_5,3,0.39457067696300674,0.42201339241158004,0.1737617255304539,0.1937713594839195,0.00845838194222033,0.009432411901843223,0.0,0.0,0.027442715448573296,0.020009633953465583,MODE_4_TRUSTED_FUSION,no_recovery_admission,four_mode_relocalization_v2,0.4741833217250039,0,0,0,False,0,0,0.39457067696300674,0,0,precomputed,0,0.0,1.8660882487893105,0,4,cache_read_only_not_online_fps,261a3ce88cc093bf95e2d02d11d88ab600f59600fb34da3bc2f4b97f3950b6fb,cached_perception_v2,0,0,0,,,0,0.0,0,9.912785142660141,0.7750783115625381,12.55395170301199,0.39457067696300674,0.4084636395760137,0.39457067696300674,0.3945707360466213,0.4072661257514581,0.3864634895777955
sugar_box1_black10_5,4,0.3618830426400411,0.42429466135159116,0.17419612008802854,0.19030620822651886,0.008479527422160585,0.009263735096101428,0.0,0.0,0.06241161871155004,0.016110088138490325,MODE_4_TRUSTED_FUSION,no_recovery_admission,four_mode_relocalization_v2,0.4790507274570893,0,0,0,False,0,0,0.3618830426400411,0,0,precomputed,0,0.0,1.7719026654958725,0,5,cache_read_only_not_online_fps,261a3ce88cc093bf95e2d02d11d88ab600f59600fb34da3bc2f4b97f3950b6fb,cached_perception_v2,0,0,0,,,0,0.0,0,10.110924951732159,0.7771840319037437,12.660011649131775,0.3618830426400411,0.3931308091245254,0.3618830426400411,0.3618829721373382,0.390885228335242,0.3618830426400411
sugar_box1_black10_5,5,0.35768894639484006,0.3629490245153876,0.17509522853222004,0.1847943955656936,0.00852329426785247,0.008995430804480804,0.0,0.0,0.005260078120547518,0.009699167033473566,MODE_4_TRUSTED_FUSION,no_recovery_admission,four_mode_relocalization_v2,0.4872342301313109,0,0,0,False,0,0,0.35768894639484006,0,0,precomputed,0,0.0,2.208978869020939,0,6,cache_read_only_not_online_fps,261a3ce88cc093bf95e2d02d11d88ab600f59600fb34da3bc2f4b97f3950b6fb,cached_perception_v2,0,0,0,,,0,0.0,0,9.942014701664448,0.7880218327045441,12.93901540338993,0.35768894639484006,0.3620133612609216,0.35768894639484006,0.35768882584812106,0.3603153729637244,0.33922645706581506
sugar_box1_black10_5,6,0.3755016915588387,0.35192419198132574,0.1712132436423141,0.16190697617294175,0.008334326813756846,0.007881315861706789,0.0,0.0,-0.023577499577512984,-0.009306267469372353,MODE_4_TRUSTED_FUSION,no_recovery_admission,four_mode_relocalization_v2,0.513177194262964,0,0,0,False,0,0,0.35192419198132574,0,0,precomputed,0,0.0,1.9576139748096466,0,7,cache_read_only_not_online_fps,261a3ce88cc093bf95e2d02d11d88ab600f59600fb34da3bc2f4b97f3950b6fb,cached_perception_v2,0,0,0,,,0,0.0,0,9.744306094944477,0.7788212969899178,12.480741366744041,0.3755016915588387,0.36398486033829053,0.3755016915588387,0.3755015995579175,0.36312502477273306,0.3645420993730316
sugar_box1_black10_5,7,0.3601070920938525,0.3495008101333906,0.16927326198735912,0.16560566297214604,0.008239892289994971,0.008061360722200737,0.0,0.0,-0.010606281960461872,-0.0036675990152130744,MODE_4_TRUSTED_FUSION,no_recovery_admission,four_mode_relocalization_v2,0.5051673947891264,0,0,0,False,0,0,0.3495008101333906,0,0,precomputed,0,0.0,1.9962945953011513,0,8,cache_read_only_not_online_fps,261a3ce88cc093bf95e2d02d11d88ab600f59600fb34da3bc2f4b97f3950b6fb,cached_perception_v2,0,0,0,,,0,0.0,0,10.117224417626858,0.7816413417458534,12.895160354673862,0.3601070920938525,0.3546262460594105,0.3601070920938525,0.3601070314850434,0.3544961437013737,0.3601070920938525
sugar_box1_black10_5,8,0.3343716241633632,0.3452873433873536,0.16408101725371593,0.16713111202984135,0.007987143941873054,0.00813561660751724,0.0,0.0,0.010915719223990428,0.003050094776125417,MODE_4_TRUSTED_FUSION,no_recovery_admission,four_mode_relocalization_v2,0.4956577599094494,0,0,0,False,0,0,0.3343716241633632,0,0,precomputed,0,0.0,2.203690819442272,0,9,cache_read_only_not_online_fps,261a3ce88cc093bf95e2d02d11d88ab600f59600fb34da3bc2f4b97f3950b6fb,cached_perception_v2,0,0,0,,,0,0.0,0,9.603211656212807,0.8258428424596786,12.632745318114758,0.3343716241633632,0.3388167630743551,0.3343716241633632,0.3343717121734574,0.33909231154201663,0.3343716241633632
sugar_box1_black10_5,9,0.34648681978569046,0.33327401694673564,0.17290345585080327,0.16504734978514335,0.008416603047945712,0.008034183125036398,0.0,0.0,-0.013212802838954818,-0.007856106065659924,MODE_4_TRUSTED_FUSION,no_recovery_admission,four_mode_relocalization_v2,0.5109737231233528,0,0,0,False,0,0,0.33327401694673564,0,0,precomputed,0,0.0,2.2643450647592545,0,10,cache_read_only_not_online_fps,261a3ce88cc093bf95e2d02d11d88ab600f59600fb34da3bc2f4b97f3950b6fb,cached_perception_v2,0,0,0,,,0,0.0,0,9.796581231057644,0.7952200248837471,12.856146320700645,0.34648681978569046,0.3395134382486114,0.34648681978569046,0.34648696474535134,0.3397092529081797,0.32940686721288664
