episode,frame_id,relocalization_attempted,relocalization_generated,relocalization_used,relocalization_raw_error_cm,relocalization_failure_reason,relocalization_cache_hit,relocalization_wall_ms,observer_restart,motion_history_reset,error_b5_ours_cm,output_uncertain,output_quality_unverified
sugar_box1_clean,840,1,1,1,0.39161087146691154,,1,28305.568609386683,1,0,0.39161087146691154,False,1
sugar_box1_clean,843,1,1,1,0.655847775576825,,1,2472.404705360532,1,0,0.655847775576825,False,1
sugar_box1_clean,844,1,1,1,0.4701364674776328,,1,2452.644490636885,1,0,0.4701364674776328,False,1
sugar_box1_clean,845,1,1,1,0.4506352777653729,,1,2467.160237953067,1,0,0.4506352777653729,False,1
sugar_box1_clean,846,1,1,1,0.4120781986906204,,1,2449.7664477676153,1,0,0.4120781986906204,False,1
sugar_box1_clean,847,1,1,1,0.3870774568108642,,1,2481.8481858819723,1,0,0.3870774568108642,False,1
sugar_box1_clean,848,1,1,1,0.4708837687419507,,1,2450.7166100665927,1,0,0.4708837687419507,False,1
sugar_box1_clean,849,1,1,1,0.5009415704887643,,1,2445.089698769152,1,0,0.5009415704887643,False,1
sugar_box1_clean,850,1,1,1,0.6171714655681408,,1,2452.811049297452,1,0,0.6171714655681408,False,1
sugar_box1_clean,851,1,1,1,0.6832782999575395,,1,2457.558859139681,1,0,0.6832782999575395,False,1
sugar_box1_clean,852,1,1,1,0.8569328536124984,,1,2455.618848092854,1,0,0.8569328536124984,False,1
sugar_box1_clean,853,1,1,1,0.9754540360913684,,1,2443.389161489904,1,0,0.9754540360913684,False,1
sugar_box1_clean,854,1,1,1,0.6007466230575265,,1,2458.180360496044,1,0,0.6007466230575265,False,1
sugar_box1_clean,855,1,1,1,0.6676068673435783,,1,2459.9931705743074,1,0,0.6676068673435783,False,1
sugar_box1_clean,856,1,1,1,0.7710164668109003,,1,2473.958414979279,1,0,0.7710164668109003,False,1
sugar_box1_clean,857,1,1,1,0.4731983261814795,,1,2461.3112611696124,1,0,0.4731983261814795,False,1
sugar_box1_clean,858,1,1,1,0.6182595165028519,,1,2447.9080894961953,1,0,0.6182595165028519,False,1
sugar_box1_clean,859,1,1,1,0.6467751429458947,,1,2450.683791190386,1,0,0.6467751429458947,False,1
sugar_box1_clean,860,1,1,1,1.9050140506794644,,1,2456.508041359484,1,0,1.9050140506794644,False,1
sugar_box1_clean,861,1,1,1,0.6100331861707103,,1,2452.4479024112225,1,0,0.6100331861707103,False,1
sugar_box1_clean,862,1,1,1,1.8209319758298852,,1,2458.9172853156924,1,0,1.8209319758298852,False,1
sugar_box1_clean,863,1,1,1,1.7193745340054147,,1,2471.949128434062,1,0,1.7193745340054147,False,1
sugar_box1_clean,864,1,1,1,2.411476018810741,,1,2452.165578491986,1,0,2.411476018810741,False,1
sugar_box1_clean,865,1,1,1,0.2578637867428572,,1,2470.3620420768857,1,0,0.2578637867428572,False,1
sugar_box1_clean,866,1,1,1,0.464719197776493,,1,2451.881343498826,1,0,0.464719197776493,False,1
sugar_box1_clean,867,1,1,1,0.2782343873670034,,1,2479.5164884999394,1,0,0.2782343873670034,False,1
sugar_box1_clean,868,1,1,1,0.28430068087715027,,1,2472.372711636126,1,0,0.28430068087715027,False,1
sugar_box1_clean,869,1,1,1,0.3613221522244485,,1,2465.090787038207,1,0,0.3613221522244485,False,1
sugar_box1_clean,870,1,1,1,0.476256678229524,,1,2489.075193181634,1,0,0.476256678229524,False,1
sugar_box1_clean,871,1,1,1,0.6331066543197584,,1,2473.753022029996,1,0,0.6331066543197584,False,1
sugar_box1_clean,872,1,1,1,0.5800561177268303,,1,2478.5256618633866,1,0,0.5800561177268303,False,1
sugar_box1_clean,873,1,1,1,0.3602494590877955,,1,2477.4222541600466,1,0,0.3602494590877955,False,1
sugar_box1_clean,874,1,1,1,2.333089416689794,,1,2463.241744786501,1,0,2.333089416689794,False,1
sugar_box1_clean,875,1,1,1,0.4905885717588472,,1,2455.0718935206532,1,0,0.4905885717588472,False,1
sugar_box1_clean,876,1,1,1,0.45538939700808634,,1,2486.0164681449533,1,0,0.45538939700808634,False,1
sugar_box1_clean,877,1,1,1,0.5843129547254686,,1,2510.719619691372,1,0,0.5843129547254686,False,1
sugar_box1_clean,878,1,1,1,0.6092575089491556,,1,2496.9020700082183,1,0,0.6092575089491556,False,1
sugar_box1_clean,879,1,1,1,1.8238565305879417,,1,2500.7857028394938,1,0,1.8238565305879417,False,1
sugar_box1_clean,880,1,1,1,1.9110410099302935,,1,2485.983205959201,1,0,1.9110410099302935,False,1
sugar_box1_clean,881,1,1,1,1.7323540767813443,,1,2485.806055366993,1,0,1.7323540767813443,False,1
sugar_box1_clean,882,1,1,1,1.6754750093617887,,1,2481.738982722163,1,0,1.6754750093617887,False,1
sugar_box1_clean,883,1,1,1,0.6198766673360513,,1,2491.145902313292,1,0,0.6198766673360513,False,1
sugar_box1_clean,884,1,1,1,0.5459203514909389,,1,2487.6963943243027,1,0,0.5459203514909389,False,1
sugar_box1_clean,885,1,1,1,0.5739953412613648,,1,2498.998546972871,1,0,0.5739953412613648,False,1
sugar_box1_clean,886,1,1,1,0.594572985654661,,1,2489.12816029042,1,0,0.594572985654661,False,1
sugar_box1_clean,893,1,1,1,3.782362435372413,,1,2490.1693873107433,1,0,3.782362435372413,False,1
sugar_box1_clean,894,1,1,1,3.569915897716654,,1,2493.441993370652,1,0,3.569915897716654,False,1
sugar_box1_clean,895,1,1,1,0.3573506336638496,,1,2490.623941645026,1,0,0.3573506336638496,False,1
sugar_box1_clean,900,1,1,1,4.236976791771747,,1,2491.4254434406757,1,0,4.236976791771747,False,1
sugar_box1_clean,901,1,1,1,3.809786215208343,,1,2502.08006054163,1,0,3.809786215208343,False,1
sugar_box1_clean,902,1,1,1,1.0615306874364858,,1,2495.647911913693,1,0,1.0615306874364858,False,1
sugar_box1_clean,903,1,1,1,0.6245997296378594,,1,2487.6084299758077,1,0,0.6245997296378594,False,1
sugar_box1_clean,904,1,1,1,0.9663424286799999,,1,2488.0051109939814,1,0,0.9663424286799999,False,1
