episode,frame_id,relocalization_attempted,relocalization_generated,relocalization_used,relocalization_raw_error_cm,relocalization_failure_reason,relocalization_cache_hit,relocalization_wall_ms,observer_restart,motion_history_reset,error_b5_ours_cm,output_uncertain,output_quality_unverified
cracker_box_yalehand0_black10_5,0,1,1,1,0.49981678039482635,,1,30249.546493403614,1,0,0.49981678039482635,False,1
cracker_box_yalehand0_black10_5,1,1,1,1,0.4680673205500923,,1,2455.9948733076453,1,0,0.4680673205500923,False,1
cracker_box_yalehand0_black10_5,38,1,1,1,0.4256975931364289,,1,2455.759841017425,1,0,0.4256975931364289,False,1
cracker_box_yalehand0_black10_5,39,1,1,1,0.43789387683938685,,1,2453.594430349767,1,0,0.43789387683938685,False,1
cracker_box_yalehand0_black10_5,82,1,1,1,0.4005610957423422,,1,2467.5041250884533,1,0,0.4005610957423422,False,1
cracker_box_yalehand0_black10_5,84,1,1,1,0.4369127559961218,,1,2465.8161215484142,1,0,0.4369127559961218,False,1
cracker_box_yalehand0_black10_5,86,1,1,1,0.3766106905003281,,1,2467.4144349992275,1,0,0.3766106905003281,False,1
cracker_box_yalehand0_black10_5,88,1,1,1,0.3579539954460254,,1,2488.027167506516,1,0,0.3579539954460254,False,1
cracker_box_yalehand0_black10_5,90,1,1,1,0.396818841690911,,1,2466.214812360704,1,0,0.396818841690911,False,1
cracker_box_yalehand0_black10_5,92,1,1,1,0.3256546859197158,,1,2471.5130254626274,1,0,0.3256546859197158,False,1
cracker_box_yalehand0_black10_5,94,1,1,1,0.3816810496523827,,1,2465.0046937167645,1,0,0.3816810496523827,False,1
cracker_box_yalehand0_black10_5,96,1,1,1,0.34770986141991955,,1,2453.038753941655,1,0,0.34770986141991955,False,1
cracker_box_yalehand0_black10_5,98,1,1,1,0.3287685199612576,,1,2461.708997376263,1,0,0.3287685199612576,False,1
cracker_box_yalehand0_black10_5,100,1,1,1,0.37255848249769197,,1,2465.6319366768003,1,0,0.37255848249769197,False,1
cracker_box_yalehand0_black10_5,102,1,1,1,0.3183136457047763,,1,2452.8833776712418,1,0,0.3183136457047763,False,1
cracker_box_yalehand0_black10_5,104,1,1,1,0.3387562516231835,,1,2454.5866530388594,1,0,0.3387562516231835,False,1
cracker_box_yalehand0_black10_5,106,1,1,1,0.4277093198324518,,1,2448.47883656621,1,0,0.4277093198324518,False,1
cracker_box_yalehand0_black10_5,108,1,1,1,0.3237778752309714,,1,2454.0043650195003,1,0,0.3237778752309714,False,1
cracker_box_yalehand0_black10_5,110,1,1,1,0.36008251207916997,,1,2442.242602817714,1,0,0.36008251207916997,False,1
cracker_box_yalehand0_black10_5,112,1,1,1,0.3293972360916998,,1,2453.666183166206,1,0,0.3293972360916998,False,1
cracker_box_yalehand0_black10_5,114,1,1,1,0.35028983929525126,,1,2440.9245708957314,1,0,0.35028983929525126,False,1
cracker_box_yalehand0_black10_5,116,1,1,1,0.31271328565576506,,1,2446.575578302145,1,0,0.31271328565576506,False,1
cracker_box_yalehand0_black10_5,118,1,1,1,0.3457547297335196,,1,2438.796106725931,1,0,0.3457547297335196,False,1
cracker_box_yalehand0_black10_5,120,1,1,1,0.4077283842455742,,1,2446.344363503158,1,0,0.4077283842455742,False,1
cracker_box_yalehand0_black10_5,122,1,1,1,0.4267302995311733,,1,2443.7310481444,1,0,0.4267302995311733,False,1
cracker_box_yalehand0_black10_5,124,1,1,1,0.36977391974640894,,1,2446.177194826305,1,0,0.36977391974640894,False,1
cracker_box_yalehand0_black10_5,126,1,1,1,0.3301957514614775,,1,2442.3300586640835,1,0,0.3301957514614775,False,1
cracker_box_yalehand0_black10_5,128,1,1,1,0.3148464979191219,,1,2446.4059555903077,1,0,0.3148464979191219,False,1
cracker_box_yalehand0_black10_5,130,1,1,1,0.3420013358149234,,1,2443.609313108027,1,0,0.3420013358149234,False,1
cracker_box_yalehand0_black10_5,132,1,1,1,0.4191495352052461,,1,2441.7242761701345,1,0,0.4191495352052461,False,1
cracker_box_yalehand0_black10_5,134,1,1,1,0.35428288534044255,,1,2442.5237718969584,1,0,0.35428288534044255,False,1
cracker_box_yalehand0_black10_5,136,1,1,1,0.38371124823612507,,1,2462.0036454871297,1,0,0.38371124823612507,False,1
cracker_box_yalehand0_black10_5,138,1,1,1,0.3589761174492444,,1,2452.1154379472136,1,0,0.3589761174492444,False,1
cracker_box_yalehand0_black10_5,141,1,1,1,0.41820464004510327,,1,2457.941358909011,1,0,0.41820464004510327,False,1
cracker_box_yalehand0_black10_5,143,1,1,1,0.358608249829816,,1,2448.335262015462,1,0,0.358608249829816,False,1
cracker_box_yalehand0_black10_5,145,1,1,1,0.3467566984569787,,1,2453.1368976458907,1,0,0.3467566984569787,False,1
cracker_box_yalehand0_black10_5,147,1,1,1,0.39988637333832255,,1,2454.6678187325597,1,0,0.39988637333832255,False,1
cracker_box_yalehand0_black10_5,149,1,1,1,0.3490033999486151,,1,2450.0562343746424,1,0,0.3490033999486151,False,1
cracker_box_yalehand0_black10_5,151,1,1,1,0.35550332217914565,,1,2427.056876011193,1,0,0.35550332217914565,False,1
