episode,AUC_B1_percent,AUC_B5_percent,Delta_B5_minus_B1_percentage_points,Paired_95CI_low,Paired_95CI_high
cracker_box_yalehand0_black10,0.4040212028154755,22.93827361649517,22.534252413679695,,
cracker_box_yalehand0_black10_2,0.3918387113564204,35.6755398955851,35.28370118422868,,
cracker_box_yalehand0_black10_3,0.38889680939417176,78.05250616102161,77.66360935162744,,
cracker_box_yalehand0_black10_4,0.38836877570864,39.65906373592884,39.2706949602202,,
cracker_box_yalehand0_black10_5,0.3953840803878483,55.276414319368364,54.881030238980514,,
PAIRED_MEAN,,,45.92665762974731,30.981320431207386,63.99406188403928
