episode,AUC_B1_percent,AUC_B5_percent,Delta_B5_minus_B1_percentage_points,Paired_95CI_low,Paired_95CI_high
cracker_box_reorient_black10,53.438905572238916,88.81494828161495,35.37604270937603,,
cracker_box_reorient_black10_2,53.825158491825164,88.23156489823155,34.40640640640639,,
cracker_box_reorient_black10_3,53.438905572238916,55.26513179846513,1.8262262262262112,,
cracker_box_reorient_black10_4,46.85845845845845,88.54774774774775,41.6892892892893,,
cracker_box_reorient_black10_5,53.8296963630297,85.7163830497164,31.8866866866867,,
PAIRED_MEAN,,,29.036930263596922,14.858298298298283,38.46611945278612
