episode,frame_id,relocalization_attempted,relocalization_generated,relocalization_used,relocalization_raw_error_cm,relocalization_failure_reason,relocalization_cache_hit,relocalization_wall_ms,observer_restart,motion_history_reset,error_b5_ours_cm,output_uncertain,output_quality_unverified
sugar_box_yalehand0_occ40,29,1,1,1,1.0275715863762735,,1,29094.027594663203,1,0,1.0275715863762735,False,1
sugar_box_yalehand0_occ40,32,1,1,1,0.34869150431100515,,1,2441.0950979217887,1,0,0.34869150431100515,False,1
sugar_box_yalehand0_occ40,43,1,1,1,0.7697004804316012,,1,2417.9877610877156,1,0,0.7697004804316012,False,1
sugar_box_yalehand0_occ40,100,1,1,1,7.259890264564872,,1,2433.8394245132804,1,0,7.259890264564872,False,1
sugar_box_yalehand0_occ40,101,1,1,1,7.348352311472099,,1,2408.91417209059,1,0,7.348352311472099,False,1
sugar_box_yalehand0_occ40,102,1,1,1,7.310006527246188,,1,2403.2850470393896,1,0,7.310006527246188,False,1
sugar_box_yalehand0_occ40,103,1,1,1,7.227158600176319,,1,2433.5557175800204,1,0,7.227158600176319,False,1
sugar_box_yalehand0_occ40,104,1,1,1,7.193919700857018,,1,2427.6840444654226,1,0,7.193919700857018,False,1
sugar_box_yalehand0_occ40,105,1,1,1,7.463139099968689,,1,2415.6126398593187,1,0,7.463139099968689,False,1
sugar_box_yalehand0_occ40,106,1,1,1,7.290548736523587,,1,2435.4345314204693,1,0,7.290548736523587,False,1
sugar_box_yalehand0_occ40,107,1,1,1,3.744720342032625,,1,2429.999769665301,1,0,3.744720342032625,False,1
sugar_box_yalehand0_occ40,108,1,1,1,7.48087408191113,,1,2430.0457183271646,1,0,7.48087408191113,False,1
sugar_box_yalehand0_occ40,109,1,1,1,7.064804229425647,,1,2431.802488863468,1,0,7.064804229425647,False,1
sugar_box_yalehand0_occ40,110,1,1,1,2.4106721028091402,,1,2433.402522467077,1,0,2.4106721028091402,False,1
sugar_box_yalehand0_occ40,111,1,1,1,3.821382275549051,,1,2420.355740003288,1,0,3.821382275549051,False,1
sugar_box_yalehand0_occ40,112,1,1,1,7.216739319173271,,1,2437.1756054461002,1,0,7.216739319173271,False,1
sugar_box_yalehand0_occ40,113,1,1,1,2.5546788572160852,,1,2436.0179360955954,1,0,2.5546788572160852,False,1
sugar_box_yalehand0_occ40,114,1,1,1,4.252206530162546,,1,2436.5930622443557,1,0,4.252206530162546,False,1
sugar_box_yalehand0_occ40,115,1,1,1,3.2310236672550716,,1,2440.197848714888,1,0,3.2310236672550716,False,1
sugar_box_yalehand0_occ40,116,1,1,1,2.584174608375562,,1,2433.5651975125074,1,0,2.584174608375562,False,1
sugar_box_yalehand0_occ40,117,1,1,1,3.1175470706696853,,1,2430.7922227308154,1,0,3.1175470706696853,False,1
