episode,recovery_frame,recovery_trigger,raw_recovery_generated,raw_recovery_error_cm,accepted_recovery,accepted_recovery_error_cm,recovery_used,B1_error_cm,B5_operational_error_cm,raw_minus_B1_cm,accepted_minus_B1_cm,operational_minus_B1_cm
sugar_box_yalehand0_black10,100,blackout_exit,True,0.9744382536588809,True,0.9744382536588809,True,7.912795022995531,0.9744382536588809,-6.93835676933665,-6.93835676933665,-6.93835676933665
sugar_box_yalehand0_black10_2,260,blackout_exit,True,0.3135591900188783,True,0.3135591900188783,True,13.598788614812463,0.3135591900188783,-13.285229424793584,-13.285229424793584,-13.285229424793584
sugar_box_yalehand0_black10_3,340,blackout_exit,True,0.28010922255451204,True,0.28010922255451204,True,10.79464788730711,0.28010922255451204,-10.5145386647526,-10.5145386647526,-10.5145386647526
sugar_box_yalehand0_black10_4,500,blackout_exit,True,0.26637491770026617,True,0.26637491770026617,True,13.196755555218845,0.26637491770026617,-12.930380637518578,-12.930380637518578,-12.930380637518578
sugar_box_yalehand0_black10_5,610,blackout_exit,True,0.30432764800857925,True,0.30432764800857925,True,14.48125578674276,0.30432764800857925,-14.176928138734182,-14.176928138734182,-14.176928138734182
