episode,AUC_B1_percent,AUC_B5_percent,Delta_B5_minus_B1_percentage_points,Paired_95CI_low,Paired_95CI_high
sugar_box_yalehand0_black10,11.605417793042543,93.12156467845091,81.51614688540836,,
sugar_box_yalehand0_black10_2,20.41117964271657,93.4749120377863,73.06373239506974,,
sugar_box_yalehand0_black10_3,28.15020609431787,93.47970725216234,65.32950115784448,,
sugar_box_yalehand0_black10_4,43.490796185406964,93.5041828255401,50.013386640133135,,
sugar_box_yalehand0_black10_5,53.79965794137451,93.49928771086455,39.69962976949004,,
PAIRED_MEAN,,,61.92447936958915,48.43520166873459,74.89785194376013
