episode,AUC_B1_percent,AUC_B5_percent,Delta_B5_minus_B1_percentage_points,Paired_95CI_low,Paired_95CI_high
sugar_box_yalehand0_black10,11.605417793042543,93.05732878587169,81.45191099282914,,
sugar_box_yalehand0_black10_2,20.41117964271657,93.4492376608145,73.03805801809793,,
sugar_box_yalehand0_black10_3,28.15020609431787,93.46981712251173,65.31961102819386,,
sugar_box_yalehand0_black10_4,43.490796185406964,93.47491203778627,49.984115852379304,,
sugar_box_yalehand0_black10_5,53.79965794137451,93.47820874766984,39.67855080629533,,
PAIRED_MEAN,,,61.89444933955912,48.411565257872645,74.8599098100096
