episode,frame_id,relocalization_attempted,relocalization_generated,relocalization_used,relocalization_raw_error_cm,relocalization_failure_reason,relocalization_cache_hit,relocalization_wall_ms,observer_restart,motion_history_reset,error_b5_ours_cm,output_uncertain,output_quality_unverified
cracker_box_yalehand0_black10_3,0,1,1,1,0.49981678039482635,,1,29972.14941494167,1,0,0.49981678039482635,False,1
cracker_box_yalehand0_black10_3,1,1,1,1,0.4680673205500923,,1,2467.1458089724183,1,0,0.4680673205500923,False,1
cracker_box_yalehand0_black10_3,2,1,1,1,0.44616641176932437,,1,2453.942272812128,1,0,0.44616641176932437,False,1
cracker_box_yalehand0_black10_3,3,1,1,1,0.4709478584185337,,1,2460.9661800786853,1,0,0.4709478584185337,False,1
cracker_box_yalehand0_black10_3,4,1,1,1,0.5116496251147717,,1,2453.391338698566,1,0,0.5116496251147717,False,1
cracker_box_yalehand0_black10_3,5,1,1,1,0.496729041033728,,1,2444.1099762916565,1,0,0.496729041033728,False,1
cracker_box_yalehand0_black10_3,6,1,1,1,0.4741967752860521,,1,2457.347742281854,1,0,0.4741967752860521,False,1
cracker_box_yalehand0_black10_3,7,1,1,1,0.45704239577289,,1,2453.04982829839,1,0,0.45704239577289,False,1
cracker_box_yalehand0_black10_3,8,1,1,1,0.4608360225693138,,1,2460.822392255068,1,0,0.4608360225693138,False,1
cracker_box_yalehand0_black10_3,9,1,1,1,0.46226341122076176,,1,2465.5078491196036,1,0,0.46226341122076176,False,1
cracker_box_yalehand0_black10_3,10,1,1,1,0.4356882781740293,,1,2458.576312288642,1,0,0.4356882781740293,False,1
cracker_box_yalehand0_black10_3,11,1,1,1,0.48984676939754235,,1,2462.185963988304,1,0,0.48984676939754235,False,1
cracker_box_yalehand0_black10_3,12,1,1,1,0.4306976042008243,,1,2454.6753456816077,1,0,0.4306976042008243,False,1
cracker_box_yalehand0_black10_3,13,1,1,1,0.44770986421388437,,1,2461.359883658588,1,0,0.44770986421388437,False,1
cracker_box_yalehand0_black10_3,14,1,1,1,0.4385484557283327,,1,2450.1825887709856,1,0,0.4385484557283327,False,1
cracker_box_yalehand0_black10_3,15,1,1,1,0.5108432083541942,,1,2450.776571407914,1,0,0.5108432083541942,False,1
cracker_box_yalehand0_black10_3,16,1,1,1,0.46129438059693656,,1,2461.5649534389377,1,0,0.46129438059693656,False,1
cracker_box_yalehand0_black10_3,17,1,1,1,0.42562262282701147,,1,2458.541293628514,1,0,0.42562262282701147,False,1
cracker_box_yalehand0_black10_3,18,1,1,1,0.43516557066941636,,1,2459.603968076408,1,0,0.43516557066941636,False,1
cracker_box_yalehand0_black10_3,19,1,1,1,0.4757870880898592,,1,2462.843098677695,1,0,0.4757870880898592,False,1
cracker_box_yalehand0_black10_3,20,1,1,1,0.4555872525333417,,1,2456.6104225814342,1,0,0.4555872525333417,False,1
cracker_box_yalehand0_black10_3,21,1,1,1,0.44616477437008195,,1,2455.7496113702655,1,0,0.44616477437008195,False,1
cracker_box_yalehand0_black10_3,22,1,1,1,0.46987746495132804,,1,2458.898602053523,1,0,0.46987746495132804,False,1
cracker_box_yalehand0_black10_3,23,1,1,1,0.4012294099645526,,1,2459.017469547689,1,0,0.4012294099645526,False,1
cracker_box_yalehand0_black10_3,24,1,1,1,0.3910061238976433,,1,2468.2087330147624,1,0,0.3910061238976433,False,1
cracker_box_yalehand0_black10_3,25,1,1,1,0.39074127662429803,,1,2476.82657931,1,0,0.39074127662429803,False,1
cracker_box_yalehand0_black10_3,26,1,1,1,0.4408521022349503,,1,2467.0155374333262,1,0,0.4408521022349503,False,1
cracker_box_yalehand0_black10_3,27,1,1,1,0.44577651284936753,,1,2462.30427082628,1,0,0.44577651284936753,False,1
cracker_box_yalehand0_black10_3,28,1,1,1,0.42937586500830177,,1,2466.68363455683,1,0,0.42937586500830177,False,1
cracker_box_yalehand0_black10_3,29,1,1,1,0.44907417073990635,,1,2466.8919425457716,1,0,0.44907417073990635,False,1
cracker_box_yalehand0_black10_3,30,1,1,1,0.39982843086564973,,1,2463.1437370553613,1,0,0.39982843086564973,False,1
cracker_box_yalehand0_black10_3,31,1,1,1,0.4055027344772891,,1,2463.762115687132,1,0,0.4055027344772891,False,1
cracker_box_yalehand0_black10_3,32,1,1,1,0.3860193046525281,,1,2453.9701361209154,1,0,0.3860193046525281,False,1
cracker_box_yalehand0_black10_3,33,1,1,1,0.42573347071747775,,1,2453.2002126798034,1,0,0.42573347071747775,False,1
cracker_box_yalehand0_black10_3,34,1,1,1,0.40854028292695255,,1,2461.522796191275,1,0,0.40854028292695255,False,1
cracker_box_yalehand0_black10_3,35,1,1,1,0.42545725594715417,,1,2456.68791141361,1,0,0.42545725594715417,False,1
cracker_box_yalehand0_black10_3,36,1,1,1,0.43329393189234816,,1,2468.3798803016543,1,0,0.43329393189234816,False,1
cracker_box_yalehand0_black10_3,37,1,1,1,0.41912751516938923,,1,2466.392126865685,1,0,0.41912751516938923,False,1
cracker_box_yalehand0_black10_3,38,1,1,1,0.4256975931364289,,1,2464.3758134916425,1,0,0.4256975931364289,False,1
cracker_box_yalehand0_black10_3,39,1,1,1,0.43789387683938685,,1,2467.21919067204,1,0,0.43789387683938685,False,1
cracker_box_yalehand0_black10_3,40,1,1,1,0.4489613700031049,,1,2462.9945205524564,1,0,0.4489613700031049,False,1
cracker_box_yalehand0_black10_3,41,1,1,1,0.3758430841338362,,1,2438.612795434892,1,0,0.3758430841338362,False,1
cracker_box_yalehand0_black10_3,42,1,1,1,0.3671698024803032,,1,2417.0532673597336,1,0,0.3671698024803032,False,1
cracker_box_yalehand0_black10_3,43,1,1,1,0.3827738943655055,,1,2422.1138320863247,1,0,0.3827738943655055,False,1
cracker_box_yalehand0_black10_3,44,1,1,1,0.39237481407169456,,1,2416.049264371395,1,0,0.39237481407169456,False,1
cracker_box_yalehand0_black10_3,45,1,1,1,0.4106667833609546,,1,2416.7178189381957,1,0,0.4106667833609546,False,1
cracker_box_yalehand0_black10_3,46,1,1,1,0.4286113203518722,,1,2418.5373773798347,1,0,0.4286113203518722,False,1
cracker_box_yalehand0_black10_3,47,1,1,1,0.3609739095578942,,1,2438.6431919410825,1,0,0.3609739095578942,False,1
cracker_box_yalehand0_black10_3,48,1,1,1,0.3686781492235985,,1,2445.9860660135746,1,0,0.3686781492235985,False,1
cracker_box_yalehand0_black10_3,49,1,1,1,0.37710920072722565,,1,2456.665338948369,1,0,0.37710920072722565,False,1
