episode,recovery_frame,recovery_trigger,raw_recovery_generated,raw_recovery_error_cm,accepted_recovery,accepted_recovery_error_cm,recovery_used,B1_error_cm,B5_operational_error_cm,raw_minus_B1_cm,accepted_minus_B1_cm,operational_minus_B1_cm
bleach0_black10,160,blackout_exit,True,0.6867637286044302,True,0.6867637286044302,True,8.65902399735193,0.6867637286044302,-7.9722602687475,-7.9722602687475,-7.9722602687475
bleach0_black10_2,315,blackout_exit,True,0.5575752101578996,False,,False,16.22347383008297,4.795928047321929,-15.66589861992507,,-11.42754578276104
bleach0_black10_3,460,blackout_exit,True,0.41211483406329436,True,0.41211483406329436,True,2.1930940616693966,0.41211483406329436,-1.7809792276061023,-1.7809792276061023,-1.7809792276061023
bleach0_black10_4,185,blackout_exit,True,0.42913818091422085,True,0.42913818091422085,True,2.0086937090954766,0.42913818091422085,-1.5795555281812557,-1.5795555281812557,-1.5795555281812557
bleach0_black10_5,360,blackout_exit,True,0.3628312852012228,True,0.3628312852012228,True,0.7534126870629652,0.3628312852012228,-0.39058140186174234,-0.39058140186174234,-0.39058140186174234
