episode,frame_id,relocalization_attempted,relocalization_generated,relocalization_used,relocalization_raw_error_cm,relocalization_failure_reason,relocalization_cache_hit,relocalization_wall_ms,observer_restart,motion_history_reset,error_b5_ours_cm,output_uncertain,output_quality_unverified
cracker_box_reorient_black10_5,1579908957893837382,1,1,1,0.25015796440027455,,1,27788.68562541902,1,0,0.25015796440027455,False,1
cracker_box_reorient_black10_5,1579908958008776338,1,1,1,0.5275441751860452,,1,2472.7857345715165,1,0,0.5275441751860452,False,1
cracker_box_reorient_black10_5,1579908958063252809,1,1,1,0.4642894491020363,,1,2470.2865285798907,1,0,0.4642894491020363,False,1
cracker_box_reorient_black10_5,1579908958260026998,1,1,1,0.47721681282503714,,1,2471.676745451987,1,0,0.47721681282503714,False,1
cracker_box_reorient_black10_5,1579908958418981806,1,1,1,0.49153338395292767,,1,2484.3977745622396,1,0,0.49153338395292767,False,1
cracker_box_reorient_black10_5,1579908958484048872,1,1,1,0.7635527710619441,,1,2482.547606341541,1,0,0.7635527710619441,False,1
cracker_box_reorient_black10_5,1579908958601117001,1,1,1,0.4708928789689215,,1,2482.2035748511553,1,0,0.4708928789689215,False,1
cracker_box_reorient_black10_5,1579908958664580249,1,1,1,0.4953938317660323,,1,2484.4437493011355,1,0,0.4953938317660323,False,1
cracker_box_reorient_black10_5,1579908959265006115,1,1,1,0.4229106118177694,,1,2483.340905047953,1,0,0.4229106118177694,False,1
cracker_box_reorient_black10_5,1579908959319731401,1,1,1,0.4603160586628802,,1,2484.65783149004,1,0,0.4603160586628802,False,1
cracker_box_reorient_black10_5,1579908959534613762,1,1,1,0.5492165409308798,,1,2478.4066835418344,1,0,0.5492165409308798,False,1
cracker_box_reorient_black10_5,1579908959588322375,1,1,1,0.490845239876297,,1,2469.8624378070235,1,0,0.490845239876297,False,1
cracker_box_reorient_black10_5,1579908959753569168,1,1,1,0.42617674054844684,,1,2469.801990315318,1,0,0.42617674054844684,False,1
cracker_box_reorient_black10_5,1579908959948545187,1,1,1,0.2539519053821619,,1,2485.2831522002816,1,0,0.2539519053821619,False,1
cracker_box_reorient_black10_5,1579908960001021013,1,1,1,0.3963778501184934,,1,2493.7930898740888,1,0,0.3963778501184934,False,1
cracker_box_reorient_black10_5,1579908960107964855,1,1,1,0.2783067069138736,,1,2472.4458502605557,1,0,0.2783067069138736,False,1
cracker_box_reorient_black10_5,1579908960268069364,1,1,1,0.26962578120572794,,1,2465.5692521482706,1,0,0.26962578120572794,False,1
cracker_box_reorient_black10_5,1579908960437318666,1,1,1,0.549265869241534,,1,2454.5170394703746,1,0,0.549265869241534,False,1
cracker_box_reorient_black10_5,1579908960728049015,1,1,1,0.5520291869005234,,1,2471.491241827607,1,0,0.5520291869005234,False,1
cracker_box_reorient_black10_5,1579908960835701234,1,1,1,0.4292403343746895,,1,2457.8187642619014,1,0,0.4292403343746895,False,1
cracker_box_reorient_black10_5,1579908960902507280,1,1,1,0.4469772228083817,,1,2455.6611934676766,1,0,0.4469772228083817,False,1
cracker_box_reorient_black10_5,1579908961080286185,1,1,1,0.23766274983826047,,1,2480.2617533132434,1,0,0.23766274983826047,False,1
cracker_box_reorient_black10_5,1579908961133994008,1,1,1,0.2201334950098376,,1,2487.648439593613,1,0,0.2201334950098376,False,1
cracker_box_reorient_black10_5,1579908962086764595,1,1,1,0.20059379336719996,,1,2476.4455650001764,1,0,0.20059379336719996,False,1
cracker_box_reorient_black10_5,1579908962142941152,1,1,1,0.246178646763372,,1,2474.397993646562,1,0,0.246178646763372,False,1
