episode,frame_id,relocalization_attempted,relocalization_generated,relocalization_used,relocalization_raw_error_cm,relocalization_failure_reason,relocalization_cache_hit,relocalization_wall_ms,observer_restart,motion_history_reset,error_b5_ours_cm,output_uncertain,output_quality_unverified
cracker_box_reorient_occ40,1579908958008776338,1,1,1,0.46542298236177887,,1,27398.509845137596,1,0,0.46542298236177887,False,1
cracker_box_reorient_occ40,1579908958063252809,1,1,1,0.3929176981361676,,1,2477.0147874951363,1,0,0.3929176981361676,False,1
cracker_box_reorient_occ40,1579908958260026998,1,1,1,0.5230819202551626,,1,2470.2963763847947,1,0,0.5230819202551626,False,1
cracker_box_reorient_occ40,1579908958418981806,1,1,1,0.4985641526466513,,1,2469.1134057939053,1,0,0.4985641526466513,False,1
cracker_box_reorient_occ40,1579908958484048872,1,1,1,0.7741801247420848,,1,2468.4348814189434,1,0,0.7741801247420848,False,1
cracker_box_reorient_occ40,1579908958601117001,1,1,1,0.4794802550163601,,1,2461.824548430741,1,0,0.4794802550163601,False,1
cracker_box_reorient_occ40,1579908958731844702,1,1,1,0.536040276510675,,1,2466.816881671548,1,0,0.536040276510675,False,1
cracker_box_reorient_occ40,1579908958841996032,1,1,1,0.5117704863596725,,1,2476.1059749871492,1,0,0.5117704863596725,False,1
cracker_box_reorient_occ40,1579908959107188720,1,1,1,0.4811780004795312,,1,2466.2933126091957,1,0,0.4811780004795312,False,1
cracker_box_reorient_occ40,1579908959210461895,1,1,1,0.3376482199795005,,1,2473.6738791689277,1,0,0.3376482199795005,False,1
cracker_box_reorient_occ40,1579908959534613762,1,1,1,0.47094113489351325,,1,2480.2783504128456,1,0,0.47094113489351325,False,1
cracker_box_reorient_occ40,1579908959588322375,1,1,1,0.45461816173916325,,1,2471.680212765932,1,0,0.45461816173916325,False,1
cracker_box_reorient_occ40,1579908959753569168,1,1,1,0.38363942078778374,,1,2465.5326902866364,1,0,0.38363942078778374,False,1
cracker_box_reorient_occ40,1579908959948545187,1,1,1,0.357284889078625,,1,2462.7206018194556,1,0,0.357284889078625,False,1
cracker_box_reorient_occ40,1579908960001021013,1,1,1,0.3870396187692248,,1,2457.7778317034245,1,0,0.3870396187692248,False,1
cracker_box_reorient_occ40,1579908960107964855,1,1,1,0.44879056778601434,,1,2463.9966087415814,1,0,0.44879056778601434,False,1
cracker_box_reorient_occ40,1579908960157468195,1,1,1,0.34268856418940064,,1,2455.0953153520823,1,0,0.34268856418940064,False,1
cracker_box_reorient_occ40,1579908960323292540,1,1,1,0.7309066244668476,,1,2460.278360173106,1,0,0.7309066244668476,False,1
cracker_box_reorient_occ40,1579908960378626443,1,1,1,0.5970931196582073,,1,2452.342555858195,1,0,0.5970931196582073,False,1
cracker_box_reorient_occ40,1579908960669751301,1,1,1,0.49404769563937057,,1,2474.813861772418,1,0,0.49404769563937057,False,1
cracker_box_reorient_occ40,1579908960728049015,1,1,1,0.7948035632828137,,1,2469.0892724320292,1,0,0.7948035632828137,False,1
cracker_box_reorient_occ40,1579908960784590836,1,1,1,0.6051075214522704,,1,2471.2960803881288,1,0,0.6051075214522704,False,1
cracker_box_reorient_occ40,1579908960902507280,1,1,1,0.4889661986770464,,1,2474.5650021359324,1,0,0.4889661986770464,False,1
cracker_box_reorient_occ40,1579908961020060794,1,1,1,0.6240373282279428,,1,2468.1259961798787,1,0,0.6240373282279428,False,1
cracker_box_reorient_occ40,1579908961080286185,1,1,1,0.3953004494469503,,1,2484.8503256216645,1,0,0.3953004494469503,False,1
cracker_box_reorient_occ40,1579908961188900922,1,1,1,0.5479184116243098,,1,2466.219455935061,1,0,0.5479184116243098,False,1
cracker_box_reorient_occ40,1579908961306592587,1,1,1,0.5591373268945979,,1,2472.894497215748,1,0,0.5591373268945979,False,1
cracker_box_reorient_occ40,1579908961363642252,1,1,1,0.3947448986641906,,1,2465.561605989933,1,0,0.3947448986641906,False,1
cracker_box_reorient_occ40,1579908961475016673,1,1,1,0.48879744456271385,,1,2465.1081673800945,1,0,0.48879744456271385,False,1
cracker_box_reorient_occ40,1579908961714047802,1,1,1,0.47861592534812114,,1,2465.1875980198383,1,0,0.47861592534812114,False,1
cracker_box_reorient_occ40,1579908961777089298,1,1,1,0.4363732434786191,,1,2474.3881411850452,1,0,0.4363732434786191,False,1
cracker_box_reorient_occ40,1579908962272651551,1,1,1,0.5534734653548418,,1,2476.3203905895352,1,0,0.5534734653548418,False,1
cracker_box_reorient_occ40,1579908962333477288,1,1,1,0.43910013548197474,,1,2472.6315811276436,1,0,0.43910013548197474,False,1
cracker_box_reorient_occ40,1579908962399302411,1,1,1,0.5085277967821539,,1,2472.780459560454,1,0,0.5085277967821539,False,1
cracker_box_reorient_occ40,1579908962477701052,1,1,1,0.39019549446895846,,1,2468.7532978132367,1,0,0.39019549446895846,False,1
cracker_box_reorient_occ40,1579908962594646378,1,1,1,0.5286071212209751,,1,2472.6320458576083,1,0,0.5286071212209751,False,1
cracker_box_reorient_occ40,1579908962654674803,1,1,1,0.35946225322454795,,1,2466.8387416750193,1,0,0.35946225322454795,False,1
cracker_box_reorient_occ40,1579908962831682420,1,1,1,0.4472932275938125,,1,2477.745690383017,1,0,0.4472932275938125,False,1
cracker_box_reorient_occ40,1579908962939628704,1,1,1,0.5579628209420291,,1,2463.7446673586965,1,0,0.5579628209420291,False,1
cracker_box_reorient_occ40,1579908963000667004,1,1,1,0.3649227779960252,,1,2467.3820035532117,1,0,0.3649227779960252,False,1
cracker_box_reorient_occ40,1579908963111961706,1,1,1,0.44184535970097055,,1,2468.3803310617805,1,0,0.44184535970097055,False,1
cracker_box_reorient_occ40,1579908963180191290,1,1,1,0.5650679441199369,,1,2461.1132023856044,1,0,0.5650679441199369,False,1
cracker_box_reorient_occ40,1579908963232950998,1,1,1,0.5239202699030243,,1,2463.8034710660577,1,0,0.5239202699030243,False,1
cracker_box_reorient_occ40,1579908963286625537,1,1,1,0.5147447930484408,,1,2462.0115784928203,1,0,0.5147447930484408,False,1
cracker_box_reorient_occ40,1579908963344336971,1,1,1,0.40446601700734913,,1,2471.1992759257555,1,0,0.40446601700734913,False,1
cracker_box_reorient_occ40,1579908963641248428,1,1,1,0.44922867908309283,,1,2466.603245586157,1,0,0.44922867908309283,False,1
cracker_box_reorient_occ40,1579908963705800615,1,1,1,0.32735995038913623,,1,2468.352811411023,1,0,0.32735995038913623,False,1
cracker_box_reorient_occ40,1579908963880120060,1,1,1,0.5097005892512383,,1,2469.884213991463,1,0,0.5097005892512383,False,1
cracker_box_reorient_occ40,1579908963939619743,1,1,1,0.3427137148345427,,1,2469.401879236102,1,0,0.3427137148345427,False,1
cracker_box_reorient_occ40,1579908964133275958,1,1,1,0.36814372185985106,,1,2467.6943831145763,1,0,0.36814372185985106,False,1
cracker_box_reorient_occ40,1579908964196548253,1,1,1,0.41816193307034666,,1,2469.4270752370358,1,0,0.41816193307034666,False,1
cracker_box_reorient_occ40,1579908964259808181,1,1,1,0.5546644159584739,,1,2468.871525488794,1,0,0.5546644159584739,False,1
cracker_box_reorient_occ40,1579908964326147466,1,1,1,0.45108859520690914,,1,2472.799929790199,1,0,0.45108859520690914,False,1
cracker_box_reorient_occ40,1579908964635636126,1,1,1,0.6283082708629438,,1,2472.5613771006465,1,0,0.6283082708629438,False,1
cracker_box_reorient_occ40,1579908964692054346,1,1,1,0.4280778360287314,,1,2457.9880107194185,1,0,0.4280778360287314,False,1
cracker_box_reorient_occ40,1579908964806245509,1,1,1,0.5085454730037421,,1,2459.79992300272,1,0,0.5085454730037421,False,1
cracker_box_reorient_occ40,1579908964858791595,1,1,1,0.3973807672052738,,1,2465.043985284865,1,0,0.3973807672052738,False,1
cracker_box_reorient_occ40,1579908964929383989,1,1,1,0.40348453336698104,,1,2450.8521370589733,1,0,0.40348453336698104,False,1
