episode,AUC_B1_percent,AUC_B5_percent,Delta_B5_minus_B1_percentage_points,Paired_95CI_low,Paired_95CI_high
cracker_box_reorient_black10,53.438905572238916,81.34788121454785,27.90897564230894,,
cracker_box_reorient_black10_2,53.825158491825164,86.04671338004671,32.22155488822155,,
cracker_box_reorient_black10_3,53.438905572238916,73.55462128795463,20.115715715715716,,
cracker_box_reorient_black10_4,46.85845845845845,79.28221554888222,32.42375709042377,,
cracker_box_reorient_black10_5,53.8296963630297,71.91364698031364,18.083950617283946,,
PAIRED_MEAN,,,26.15079079079078,20.951911911911914,31.439919919919912
