episode,AUC_B1_percent,AUC_B5_percent,Delta_B5_minus_B1_percentage_points,Paired_95CI_low,Paired_95CI_high
sugar_box_yalehand0_black10,11.605417793042543,85.60506614398828,73.99964835094573,,
sugar_box_yalehand0_black10_2,20.41117964271657,24.696003388618156,4.284823745901587,,
sugar_box_yalehand0_black10_3,28.15020609431787,85.10961060861261,56.95940451429475,,
sugar_box_yalehand0_black10_4,43.490796185406964,51.19735503967041,7.706558854263449,,
sugar_box_yalehand0_black10_5,53.79965794137451,56.61255067442692,2.812892733052408,,
PAIRED_MEAN,,,29.152665639691588,4.3803983624342875,56.64863466260671
