episode,frame_id,E_obs_cm,E_prior_cm,E_obs_hat_cm,E_prior_hat_cm,e_obs_hat_norm,e_prior_hat_norm,p_obs_risk,p_prior_risk,delta_E_gt_cm,delta_E_hat_cm,selected_mode,policy_variant,policy_version,fusion_alpha,forced_streak_reset,motion_history_reset,restart_zero_velocity_prior,output_uncertain,both_candidates_bad,local_candidate_oracle_cm,is_blackout,recovery_attempted,sam2_cache_hit,quality_wall_ms,transition_wall_ms,policy_wall_ms,error_b1_obs_cm,error_b2_cm,error_b3_cm,error_b4_cm,error_b5_ours_cm,error_b6_oracle_cm
tomato_soup_can_yalehand0_clean,0,0.235674222667439,0.235674222667439,6.803326264745902,6.803326264745902,0.48899054015738364,0.48899054015738364,0.4845360824742268,0.4845360824742268,0.0,0.0,MODE_1_ACCEPT,no_recovery_admission,relative_quality_restart_v1_1_development,0.0,0,0,0,False,0,0.235674222667439,0,0,0,364.1160363331437,3.8452763110399246,367.96131264418364,0.235674222667439,0.235674222667439,0.235674222667439,0.23567422266743912,0.235674222667439,0.235674222667439
tomato_soup_can_yalehand0_clean,1,0.24891644592907372,0.24891644592907372,7.255734102829546,7.255734102829546,0.5215074509312075,0.5215074509312075,0.6206896551724138,0.6206896551724138,0.0,0.0,MODE_3_UNCERTAIN_FUSION,no_recovery_admission,relative_quality_restart_v1_1_development,0.5,0,0,0,True,0,0.24891644592907372,0,0,0,12.870974838733673,1.0496149770915508,13.920589815825224,0.24891644592907372,0.24891644592907372,0.24891644592907372,0.24891644592907372,0.24891644592907372,0.24891644592907372
tomato_soup_can_yalehand0_clean,9,0.27019713611543333,0.2795724388328622,6.898170076105634,6.81688365434815,0.49580745952044647,0.4899649804541955,0.4845360824742268,0.4845360824742268,0.009375302717428868,-0.08128642175748446,MODE_1_ACCEPT,no_recovery_admission,relative_quality_restart_v1_1_development,0.0,0,0,0,False,0,0.27019713611543333,0,0,0,10.650801938027143,0.83149503916502,11.482296977192163,0.27019713611543333,0.27030614430037603,0.27019713611543333,0.2701971367219182,0.27019713611543333,0.27019713611543333
tomato_soup_can_yalehand0_clean,11,0.278464779267232,0.29609287996677236,6.0593537654411085,7.265128247391006,0.4355173565791627,0.5221826570942911,0.4,0.6206896551724138,0.01762810069954035,1.2057744819498977,MODE_1_ACCEPT,no_recovery_admission,relative_quality_restart_v1_1_development,0.0,0,0,0,False,0,0.278464779267232,0,0,0,10.539960116147995,0.6738509982824326,11.213811114430428,0.278464779267232,0.28533647108205634,0.278464779267232,0.2784647782854908,0.278464779267232,0.278464779267232
tomato_soup_can_yalehand0_clean,13,0.26588702377141743,0.29625198618423176,5.923271995290307,4.877228022846578,0.4257364500487159,0.3505518142972011,0.27419354838709675,0.12962962962962962,0.030364962412814334,-1.0460439724437292,MODE_1_ACCEPT,no_recovery_admission,relative_quality_restart_v1_1_development,0.0,0,0,0,False,0,0.26588702377141743,0,0,0,9.944896679371595,0.7057702168822289,10.650666896253824,0.26588702377141743,0.28171369559532716,0.26588702377141743,0.2658870185457216,0.26588702377141743,0.26588702377141743
tomato_soup_can_yalehand0_clean,15,0.2725109236374861,0.26044430747618214,7.155983851990521,6.553863199298319,0.5143378801741256,0.47106032861444413,0.5833333333333334,0.44881889763779526,-0.012066616161303945,-0.6021206526922018,MODE_1_ACCEPT,no_recovery_admission,relative_quality_restart_v1_1_development,0.0,0,0,0,False,0,0.26044430747618214,0,0,0,10.221719276160002,0.7029701955616474,10.92468947172165,0.2725109236374861,0.2746165702875972,0.2725109236374861,0.27251092132156457,0.2725109236374861,0.26044430747618214
tomato_soup_can_yalehand0_clean,17,0.2930528140311376,0.2903060442046478,6.150240089294467,8.150765300610438,0.44204983067558656,0.5858380109880585,0.42276422764227645,0.8070175438596491,-0.0027467698264898033,2.0005252113159706,MODE_1_ACCEPT,no_recovery_admission,relative_quality_restart_v1_1_development,0.0,0,0,0,False,0,0.2903060442046478,0,0,0,9.994493797421455,0.6106002256274223,10.605094023048878,0.2930528140311376,0.2807326938197684,0.2930528140311376,0.2930528071162194,0.2930528140311376,0.26431556631365005
tomato_soup_can_yalehand0_clean,19,0.27204631701306015,0.3197899500547764,6.644312145048657,5.253277764970329,0.477561366065538,0.3775804704826333,0.44881889763779526,0.18181818181818182,0.04774363304171625,-1.3910343800783282,MODE_1_ACCEPT,no_recovery_admission,relative_quality_restart_v1_1_development,0.0,0,0,0,False,0,0.27204631701306015,0,0,0,9.541420731693506,1.2984690256416798,10.839889757335186,0.27204631701306015,0.27930588209437923,0.27204631701306015,0.2720463086771513,0.27204631701306015,0.27204631701306015
tomato_soup_can_yalehand0_clean,21,0.27732240673666786,0.2526388074612369,7.19678386636215,6.813197772003096,0.517270389992065,0.4897000568670079,0.6206896551724138,0.4845360824742268,-0.024683599275430956,-0.3835860943590541,MODE_2_UNCERTAINTY_FUSION,no_recovery_admission,relative_quality_restart_v1_1_development,0.6,0,0,0,False,0,0.2526388074612369,0,0,0,10.776722803711891,0.8752946741878986,11.65201747789979,0.27732240673666786,0.2771369421192549,0.27732240673666786,0.27732240182157764,0.26078580724377187,0.27732240673666786
tomato_soup_can_yalehand0_clean,23,0.28687032605037693,0.2501912504957221,6.272944715098583,7.035480355529133,0.45086925207577505,0.5056766654193886,0.42276422764227645,0.5539473573132871,-0.03667907555465483,0.7625356404305501,MODE_1_ACCEPT,no_recovery_admission,relative_quality_restart_v1_1_development,0.0,0,0,0,False,0,0.2501912504957221,0,0,0,9.942089673131704,0.6591090932488441,10.601198766380548,0.28687032605037693,0.28098372993383497,0.28687032605037693,0.2868703179060671,0.28687032605037693,0.28687032605037693
tomato_soup_can_yalehand0_clean,25,0.2967997062570655,0.3128301710586724,6.873693975098315,5.742570473759396,0.49404823449039975,0.41274848928038704,0.4845360824742268,0.25,0.016030464801606914,-1.1311235013389194,MODE_1_ACCEPT,no_recovery_admission,relative_quality_restart_v1_1_development,0.0,0,0,0,False,0,0.2967997062570655,0,0,0,9.714412037283182,0.6702691316604614,10.384681168943644,0.2967997062570655,0.2907287654108465,0.2967997062570655,0.296799705010521,0.2967997062570655,0.2967997062570655
tomato_soup_can_yalehand0_clean,27,0.3011412090217112,0.3086336190599032,6.389085680817269,7.390296866898582,0.4592169089940489,0.531179178572458,0.42276422764227645,0.6206896551724138,0.00749241003819201,1.0012111860813127,MODE_1_ACCEPT,no_recovery_admission,relative_quality_restart_v1_1_development,0.0,0,0,0,False,0,0.3011412090217112,0,0,0,9.787618182599545,0.6574699655175209,10.445088148117065,0.3011412090217112,0.3007582698497722,0.3011412090217112,0.3011412014971411,0.3011412090217112,0.3011412090217112
tomato_soup_can_yalehand0_clean,29,0.29200691991041344,0.30749910523985907,6.539234360390231,5.96810733107071,0.47000887766807264,0.42895899946178834,0.44881889763779526,0.2857142857142857,0.015492185329445629,-0.5711270293195208,MODE_1_ACCEPT,no_recovery_admission,relative_quality_restart_v1_1_development,0.0,0,0,0,False,0,0.29200691991041344,0,0,0,9.712273720651865,0.6975438445806503,10.409817565232515,0.29200691991041344,0.3012611192777488,0.29200691991041344,0.29200691274346285,0.29200691991041344,0.29200691991041344
tomato_soup_can_yalehand0_clean,31,0.288409801071781,0.28471357385073065,6.981347395283597,6.608836437091541,0.5017858472459387,0.47501154191756095,0.4845360824742268,0.44881889763779526,-0.003696227221050341,-0.3725109581920565,MODE_1_ACCEPT,no_recovery_admission,relative_quality_restart_v1_1_development,0.0,0,0,0,False,0,0.28471357385073065,0,0,0,9.90629568696022,0.6566471420228481,10.562942828983068,0.288409801071781,0.2943871736889864,0.288409801071781,0.28840979546333023,0.288409801071781,0.28471357385073065
tomato_soup_can_yalehand0_clean,33,0.28192038593170277,0.2885599271459597,7.095492437627312,7.459459587073848,0.5099900467418782,0.5361502639770356,0.5714285714285714,0.6206896551724138,0.006639541214256917,0.36396714944653574,MODE_1_ACCEPT,no_recovery_admission,relative_quality_restart_v1_1_development,0.0,0,0,0,False,0,0.28192038593170277,0,0,0,10.110384318977594,0.7395618595182896,10.849946178495884,0.28192038593170277,0.284332412410039,0.28192038593170277,0.28192038191460383,0.28192038593170277,0.2792876826284026
tomato_soup_can_yalehand0_clean,35,0.28382092706962503,0.2823455171386016,6.585704681883459,6.864607417300891,0.4733489420312962,0.4933951361922102,0.44881889763779526,0.4845360824742268,-0.0014754099310234081,0.27890273541743227,MODE_1_ACCEPT,no_recovery_admission,relative_quality_restart_v1_1_development,0.0,0,0,0,False,0,0.2823455171386016,0,0,0,9.875527117401361,0.641845166683197,10.517372284084558,0.28382092706962503,0.2776975441445817,0.28382092706962503,0.2838209126990973,0.28382092706962503,0.2763808268832946
tomato_soup_can_yalehand0_clean,37,0.2882204497578287,0.30010097266461033,6.713149338133843,6.724846164340764,0.4825090541404242,0.4833497660425842,0.44881889763779526,0.44881889763779526,0.011880522906781654,0.011696826206921251,MODE_1_ACCEPT,no_recovery_admission,relative_quality_restart_v1_1_development,0.0,0,0,0,False,0,0.2882204497578287,0,0,0,9.878988843411207,0.605992041528225,10.484980884939432,0.2882204497578287,0.2793647016595784,0.2882204497578287,0.28822043498481087,0.2882204497578287,0.2759927445627163
tomato_soup_can_yalehand0_clean,39,0.25655523935299995,0.30330798559276684,7.0285195962002796,6.654879890600978,0.5051763593438503,0.4783209250525372,0.4845360824742268,0.44881889763779526,0.046752746239766885,-0.3736397055993015,MODE_1_ACCEPT,no_recovery_admission,relative_quality_restart_v1_1_development,0.0,0,0,0,False,0,0.25655523935299995,0,0,0,10.460689198225737,0.6240466609597206,11.084735859185457,0.25655523935299995,0.26942973717705515,0.25655523935299995,0.25655522509045037,0.25655523935299995,0.25655523935299995
tomato_soup_can_yalehand0_clean,41,0.27621218461932595,0.2271928964386536,6.696205323588625,7.520631701484471,0.4812911994466349,0.5405470228717579,0.44881889763779526,0.6206896551724138,-0.04901928818067236,0.824426377895846,MODE_1_ACCEPT,no_recovery_admission,relative_quality_restart_v1_1_development,0.0,0,0,0,False,0,0.2271928964386536,0,0,0,9.56204580143094,0.7311515510082245,10.293197352439165,0.27621218461932595,0.26731391575300506,0.27621218461932595,0.27621217945334564,0.27621218461932595,0.25774562573468335
tomato_soup_can_yalehand0_clean,43,0.28785159156655304,0.299788904648563,6.748436157455659,5.928969997713546,0.48504530187706796,0.42614599519976887,0.44881889763779526,0.27419354838709675,0.01193731308200996,-0.8194661597421131,MODE_1_ACCEPT,no_recovery_admission,relative_quality_restart_v1_1_development,0.0,0,0,0,False,0,0.28785159156655304,0,0,0,11.340086814016104,0.607319176197052,11.947405990213156,0.28785159156655304,0.276445265571839,0.28785159156655304,0.28785158225579,0.28785159156655304,0.2838051087671105
tomato_soup_can_yalehand0_clean,45,0.2766735878342117,0.30234105333762984,6.478211732380552,7.081850057104193,0.4656228631406052,0.5090094977043286,0.44881889763779526,0.5714285714285714,0.02566746550341814,0.603638324723641,MODE_1_ACCEPT,no_recovery_admission,relative_quality_restart_v1_1_development,0.0,0,0,0,False,0,0.2766735878342117,0,0,0,9.798975195735693,0.6129681132733822,10.411943309009075,0.2766735878342117,0.28096647358172055,0.2766735878342117,0.2766735687754033,0.2766735878342117,0.2766735878342117
