episode,recovery_frame,recovery_trigger,raw_recovery_generated,raw_recovery_error_cm,accepted_recovery,accepted_recovery_error_cm,recovery_used,B1_error_cm,B5_operational_error_cm,raw_minus_B1_cm,accepted_minus_B1_cm,operational_minus_B1_cm
tomato_soup_can_yalehand0_black10,169,blackout_exit,True,0.3092008911358477,False,,False,10.91598672674298,0.3792446972881029,-10.606785835607132,,-10.536742029454878
tomato_soup_can_yalehand0_black10_2,420,blackout_exit,True,0.44646571395930396,False,,False,10.657053182637268,1.0558063235021609,-10.210587468677964,,-9.601246859135108
tomato_soup_can_yalehand0_black10_3,500,blackout_exit,True,0.42671268883924823,False,,False,13.164109030005115,7.3934090016646605,-12.737396341165866,,-5.770700028340454
tomato_soup_can_yalehand0_black10_4,669,blackout_exit,True,0.34824375325219137,True,0.34824375325219137,True,12.581453670887722,0.34824375325219137,-12.23320991763553,-12.23320991763553,-12.23320991763553
tomato_soup_can_yalehand0_black10_5,806,blackout_exit,True,0.35028757484903483,False,,False,11.233211165026527,2.7890440653320523,-10.88292359017749,,-8.444167099694475
