episode,AUC_B1_percent,AUC_B5_percent,Delta_B5_minus_B1_percentage_points,Paired_95CI_low,Paired_95CI_high
cracker_box_yalehand0_black10,0.4040212028154755,92.58870777333476,92.18468657051929,,
cracker_box_yalehand0_black10_2,0.3918387113564204,92.78181723547212,92.3899785241157,,
cracker_box_yalehand0_black10_3,0.38889680939417176,92.03698800533769,91.64809119594352,,
cracker_box_yalehand0_black10_4,0.38836877570864,92.65516458432812,92.26679580861948,,
cracker_box_yalehand0_black10_5,0.3953840803878483,92.15775685255716,91.76237277216931,,
PAIRED_MEAN,,,92.05038497427347,91.79468843372388,92.29964704719792
