episode,recovery_frame,recovery_trigger,raw_recovery_generated,raw_recovery_error_cm,accepted_recovery,accepted_recovery_error_cm,recovery_used,B1_error_cm,B5_operational_error_cm,raw_minus_B1_cm,accepted_minus_B1_cm,operational_minus_B1_cm
cracker_box_reorient_black10,1579908951442253069,blackout_exit,True,0.4114020725128069,True,0.4114020725128069,True,2.1288288924287855,0.4114020725128069,-1.7174268199159786,-1.7174268199159786,-1.7174268199159786
cracker_box_reorient_black10_2,1579908960965741309,blackout_exit,True,0.276436688511399,True,0.276436688511399,True,47.708507904048744,0.276436688511399,-47.43207121553735,-47.43207121553735,-47.43207121553735
cracker_box_reorient_black10_3,1579908955061541775,blackout_exit,True,0.3933255919458329,True,0.3933255919458329,True,2.1468265258576134,0.3933255919458329,-1.7535009339117804,-1.7535009339117804,-1.7535009339117804
cracker_box_reorient_black10_4,1579908956858690945,blackout_exit,True,0.39897146136850753,True,0.39897146136850753,True,14.69849615644938,0.39897146136850753,-14.299524695080873,-14.299524695080873,-14.299524695080873
cracker_box_reorient_black10_5,1579908963939619743,blackout_exit,True,0.3327729350860034,True,0.3327729350860034,True,46.2137408215132,0.3327729350860034,-45.88096788642719,-45.88096788642719,-45.88096788642719
