episode,AUC_B1_percent,AUC_B5_percent,Delta_B5_minus_B1_percentage_points,Paired_95CI_low,Paired_95CI_high
cracker_box_reorient_black10,53.438905572238916,53.798465131798466,0.35955955955954977,,
cracker_box_reorient_black10_2,53.825158491825164,54.32218885552219,0.4970303636970286,,
cracker_box_reorient_black10_3,53.438905572238916,53.80807474140808,0.36916916916916165,,
cracker_box_reorient_black10_4,46.85845845845845,48.041775108441776,1.1833166499833254,,
cracker_box_reorient_black10_5,53.8296963630297,54.30964297630965,0.4799466132799495,,
PAIRED_MEAN,,,0.577804471137803,0.3874808141474745,0.8832298965632333
