episode,frame_id,E_obs_cm,E_prior_cm,E_obs_hat_cm,E_prior_hat_cm,e_obs_hat_norm,e_prior_hat_norm,p_obs_risk,p_prior_risk,delta_E_gt_cm,delta_E_hat_cm,selected_mode,policy_variant,policy_version,fusion_alpha,forced_streak_reset,motion_history_reset,restart_zero_velocity_prior,output_uncertain,output_quality_unverified,both_candidates_bad,local_candidate_oracle_cm,b6_oracle_source,b6_oracle_version,is_blackout,recovery_attempted,observer_source,observer_restart,observer_wall_ms,sam2_frame_wall_ms,sam2_propagated_frames_total,sam2_cached_frames_consumed,sam2_timing_scope,sam2_cache_receipt_sha256,perception_runtime_version,relocalization_attempted,relocalization_generated,relocalization_used,relocalization_raw_error_cm,relocalization_failure_reason,relocalization_cache_hit,relocalization_wall_ms,sam2_cache_hit,quality_wall_ms,transition_wall_ms,policy_wall_ms,error_b1_obs_cm,error_b2_cm,error_b3_cm,error_b4_cm,error_b5_ours_cm,error_b6_oracle_cm
tomato_soup_can_yalehand0_clean,0,0.235674222667439,0.235674222667439,0.4189782329276102,0.4189782329276102,0.030114150705237444,0.030114150705237444,0.0019588638589618022,0.0019588638589618022,0.0,0.0,MODE_4_TRUSTED_FUSION,no_observer_reseed,four_mode_relocalization_v2,0.5,0,0,0,False,0,0,0.235674222667439,observation,b5_obs_prior_output_hindsight_v1,0,0,precomputed,0,0.0,11.730820871889591,0,1,cache_read_only_not_online_fps,5d61097d517826b73f88b885f2e011457be911de5520e22cfdb296d187c61710,cached_perception_v2,0,0,0,,,0,0.0,0,317.2393022105098,3.8122162222862244,332.7823393046856,0.235674222667439,0.235674222667439,0.235674222667439,0.23567422266743912,0.235674222667439,0.235674222667439
tomato_soup_can_yalehand0_clean,1,0.24891644592907372,0.24891644592907372,0.4045624382219008,0.4045624382219008,0.029078012356784137,0.029078012356784137,0.0,0.0,0.0,0.0,MODE_4_TRUSTED_FUSION,no_observer_reseed,four_mode_relocalization_v2,0.5,0,0,0,False,0,0,0.24891644592907372,observation,b5_obs_prior_output_hindsight_v1,0,0,precomputed,0,0.0,1.8979236483573914,0,2,cache_read_only_not_online_fps,5d61097d517826b73f88b885f2e011457be911de5520e22cfdb296d187c61710,cached_perception_v2,0,0,0,,,0,0.0,0,9.721318259835243,0.7460908964276314,12.365332804620266,0.24891644592907372,0.24891644592907372,0.24891644592907372,0.24891644592907372,0.24891644592907372,0.24891644592907372
tomato_soup_can_yalehand0_clean,9,0.27019713611543333,0.2795724388328622,0.4029749023369587,0.39146469561131914,0.028963907873228834,0.028136609286468516,0.0,0.0,0.009375302717428868,-0.011510206725639571,MODE_4_TRUSTED_FUSION,no_observer_reseed,four_mode_relocalization_v2,0.5070663354008301,0,0,0,False,0,0,0.27019713611543333,observation,b5_obs_prior_output_hindsight_v1,0,0,precomputed,0,0.0,2.2490015253424644,0,3,cache_read_only_not_online_fps,5d61097d517826b73f88b885f2e011457be911de5520e22cfdb296d187c61710,cached_perception_v2,0,0,0,,,0,0.0,0,10.726863518357277,0.8320249617099762,13.807890005409718,0.27019713611543333,0.27030614430037603,0.27019713611543333,0.2701971367219182,0.2703616667523652,0.27019713611543333
tomato_soup_can_yalehand0_clean,11,0.278464779267232,0.2962670462707342,0.3638850061890913,0.39841052318573544,0.02615431317084165,0.02863584213894156,0.0,0.0,0.01780226700350218,0.034525516996644134,MODE_4_TRUSTED_FUSION,no_observer_reseed,four_mode_relocalization_v2,0.4779332006254495,0,0,0,False,0,0,0.278464779267232,observation,b5_obs_prior_output_hindsight_v1,0,0,precomputed,0,0.0,1.70192401856184,0,4,cache_read_only_not_online_fps,5d61097d517826b73f88b885f2e011457be911de5520e22cfdb296d187c61710,cached_perception_v2,0,0,0,,,0,0.0,0,10.713440366089344,1.5598256140947342,13.975189998745918,0.278464779267232,0.28533647108205634,0.278464779267232,0.2784647782854908,0.2850125151595379,0.278464779267232
tomato_soup_can_yalehand0_clean,13,0.26588702377141743,0.30089647404351627,0.38112545210293797,0.3517339421392379,0.02739347393307813,0.025280952825915328,0.0,0.0,0.03500945027209884,-0.029391509963700047,MODE_4_TRUSTED_FUSION,no_observer_reseed,four_mode_relocalization_v2,0.519519919780828,0,0,0,False,0,0,0.26588702377141743,observation,b5_obs_prior_output_hindsight_v1,0,0,precomputed,0,0.0,3.415140323340893,0,5,cache_read_only_not_online_fps,5d61097d517826b73f88b885f2e011457be911de5520e22cfdb296d187c61710,cached_perception_v2,0,0,0,,,0,0.0,0,16.360502690076828,0.8597644045948982,20.63540741801262,0.26588702377141743,0.28171369559532716,0.26588702377141743,0.2658870185457216,0.282167351574451,0.26588702377141743
tomato_soup_can_yalehand0_clean,15,0.2725109236374861,0.28249869243107484,0.391407835766626,0.35092532623892375,0.02813252247288825,0.025222833383970668,0.0,0.0,0.009987768793588758,-0.04048250952770227,MODE_4_TRUSTED_FUSION,no_observer_reseed,four_mode_relocalization_v2,0.526551717507081,0,0,0,False,0,0,0.2725109236374861,observation,b5_obs_prior_output_hindsight_v1,0,0,precomputed,0,0.0,2.5826236233115196,0,6,cache_read_only_not_online_fps,5d61097d517826b73f88b885f2e011457be911de5520e22cfdb296d187c61710,cached_perception_v2,0,0,0,,,0,0.0,0,11.646844446659088,1.1125961318612099,15.342064201831818,0.2725109236374861,0.2746165702875972,0.2725109236374861,0.27251092132156457,0.27538114344053677,0.2725109236374861
tomato_soup_can_yalehand0_clean,17,0.2930528140311376,0.27113717855719605,0.35903200912749456,0.38902871630248265,0.02580550296210164,0.02796152274913564,0.0,0.0,-0.02191563547394154,0.02999670717498809,MODE_4_TRUSTED_FUSION,no_observer_reseed,four_mode_relocalization_v2,0.4804724378022354,0,0,0,False,0,0,0.27113717855719605,prior,b5_obs_prior_output_hindsight_v1,0,0,precomputed,0,0.0,2.118932083249092,0,7,cache_read_only_not_online_fps,5d61097d517826b73f88b885f2e011457be911de5520e22cfdb296d187c61710,cached_perception_v2,0,0,0,,,0,0.0,0,12.403230182826519,1.1657299473881721,15.687892213463783,0.2930528140311376,0.2807326938197684,0.2930528140311376,0.2930528071162194,0.2816782755413677,0.27113717855719605
tomato_soup_can_yalehand0_clean,19,0.27204631701306015,0.2887999631177932,0.3762211207186982,0.3751337062700537,0.027040974058844952,0.0269628159112087,0.0,0.0,0.016753646104733066,-0.0010874144486444637,MODE_4_TRUSTED_FUSION,no_observer_reseed,four_mode_relocalization_v2,0.5007048730432463,0,0,0,False,0,0,0.27204631701306015,observation,b5_obs_prior_output_hindsight_v1,0,0,precomputed,0,0.0,2.4878503754734993,0,8,cache_read_only_not_online_fps,5d61097d517826b73f88b885f2e011457be911de5520e22cfdb296d187c61710,cached_perception_v2,0,0,0,,,0,0.0,0,14.924462884664536,1.0640984401106834,18.47641170024872,0.27204631701306015,0.27930588209437923,0.27204631701306015,0.2720463086771513,0.279946604660016,0.27204631701306015
tomato_soup_can_yalehand0_clean,21,0.27732240673666786,0.2781411825996557,0.39925878332120074,0.37911143429796995,0.028696811018823827,0.02724871596969172,0.0,0.0,0.0008187758629878417,-0.020147349023230787,MODE_4_TRUSTED_FUSION,no_observer_reseed,four_mode_relocalization_v2,0.5126177984715615,0,0,0,False,0,0,0.27732240673666786,policy_output,b5_obs_prior_output_hindsight_v1,0,0,precomputed,0,0.0,2.6990948244929314,0,9,cache_read_only_not_online_fps,5d61097d517826b73f88b885f2e011457be911de5520e22cfdb296d187c61710,cached_perception_v2,0,0,0,,,0,0.0,0,13.749673031270504,1.1868225410580635,17.6355903968215,0.27732240673666786,0.2771369421192549,0.27732240673666786,0.27732240182157764,0.27730905662731914,0.27730905662731914
tomato_soup_can_yalehand0_clean,23,0.28687032605037693,0.27559836365411133,0.3660937101385497,0.4021250013781137,0.02631306424278274,0.028902821058812853,0.0,0.0,-0.0112719623962656,0.036031291239564,MODE_4_TRUSTED_FUSION,no_observer_reseed,four_mode_relocalization_v2,0.4771438493446611,0,0,0,False,0,0,0.27559836365411133,prior,b5_obs_prior_output_hindsight_v1,0,0,precomputed,0,0.0,2.5809966027736664,0,10,cache_read_only_not_online_fps,5d61097d517826b73f88b885f2e011457be911de5520e22cfdb296d187c61710,cached_perception_v2,0,0,0,,,0,0.0,0,13.61057348549366,1.117468811571598,17.309038899838924,0.28687032605037693,0.28098372993383497,0.28687032605037693,0.2868703179060671,0.28111273866701764,0.27559836365411133
