episode,recovery_frame,recovery_trigger,raw_recovery_generated,raw_recovery_error_cm,accepted_recovery,accepted_recovery_error_cm,recovery_used,B1_error_cm,B5_operational_error_cm,raw_minus_B1_cm,accepted_minus_B1_cm,operational_minus_B1_cm
tomato_soup_can_yalehand0_black10,169,blackout_exit,True,0.3092008911358477,False,,False,10.91598672674298,0.36321759257083336,-10.606785835607132,,-10.552769134172147
tomato_soup_can_yalehand0_black10_2,420,blackout_exit,True,0.44646571395930396,False,,False,10.657053182637268,0.7636547568645715,-10.210587468677964,,-9.893398425772697
tomato_soup_can_yalehand0_black10_3,500,blackout_exit,True,0.42671268883924823,False,,False,13.164109030005115,1.5901917815274877,-12.737396341165866,,-11.573917248477628
tomato_soup_can_yalehand0_black10_4,669,blackout_exit,True,0.34824375325219137,True,0.34824375325219137,True,12.581453670887722,0.34824375325219137,-12.23320991763553,-12.23320991763553,-12.23320991763553
tomato_soup_can_yalehand0_black10_5,806,blackout_exit,True,0.35028757484903483,False,,False,11.233211165026527,0.3659713798598579,-10.88292359017749,,-10.867239785166669
