variant,base_sequence,object_id,episode,frames,auc_percent,b1_auc_percent,failure_1cm_percent,failure_2cm_percent,both_candidates_bad_percent,ordinary_policy_ms,measured_cached_path_ms,runtime_scope,observer_ms,observer_restarts,relocalization_calls,relocalization_generated,relocalization_used,relocalization_total_ms,uncertain_percent,quality_diagnostic_ms,recovery_transition_ms,sam2_cache_hits
mode3_history_reset,cracker_box_reorient,003_cracker_box,cracker_box_reorient_clean,375,95.68034701368035,53.83076409743076,1.0666666666666667,0.0,4.533333333333333,72.67824081859688,329.28278606881696,cached_masks_excludes_sam2_preprocessing_not_online_fps,52.94242202490568,28,28,28,28,96218.63567270339,0.0,16.019017609457176,,0
mode3_history_reset,cracker_box_reorient,003_cracker_box,cracker_box_reorient_black10,375,95.1528862195529,53.43890557223891,1.0666666666666667,0.0,4.266666666666667,96.73428168031857,348.53355905165273,cached_masks_excludes_sam2_preprocessing_not_online_fps,72.72886947542429,28,27,27,27,66473.97260833532,2.666666666666667,18.31443812449773,28651.387027464807,1
mode3_history_reset,cracker_box_reorient,003_cracker_box,cracker_box_reorient_black10_2,375,95.59252585919252,53.825158491825164,2.666666666666667,0.8,5.333333333333334,71.98567401596416,315.33812944591045,cached_masks_excludes_sam2_preprocessing_not_online_fps,53.03310088068247,26,25,25,25,88728.82463224232,2.666666666666667,15.33910334855318,2486.869025975466,1
mode3_history_reset,cracker_box_reorient,003_cracker_box,cracker_box_reorient_black10_3,375,95.66886886886888,53.43890557223891,0.8,0.0,4.0,82.98349787475746,344.12812118728954,cached_masks_excludes_sam2_preprocessing_not_online_fps,61.583938320477806,29,28,28,28,68758.59968550503,2.666666666666667,16.519573633869488,29643.141192384064,1
mode3_history_reset,cracker_box_reorient,003_cracker_box,cracker_box_reorient_black10_4,375,94.65905905905906,46.85845845845846,3.2,1.866666666666667,6.666666666666667,78.5416452187127,348.5445740049084,cached_masks_excludes_sam2_preprocessing_not_online_fps,58.72218008836111,30,29,29,29,71287.37069573253,2.666666666666667,16.083302247027557,30092.441854067147,1
mode3_history_reset,cracker_box_reorient,003_cracker_box,cracker_box_reorient_black10_5,375,95.72305638972307,53.829696363029704,0.8,0.0,4.266666666666667,80.08909387972908,348.56943343828124,cached_masks_excludes_sam2_preprocessing_not_online_fps,60.123996856311955,30,29,29,29,98397.49859832227,2.666666666666667,15.879759885370731,2488.387458026409,1
mode3_history_reset,cracker_box_reorient,003_cracker_box,cracker_box_reorient_occ40,375,94.65238571905239,54.00613947280614,1.0666666666666667,0.0,4.533333333333333,78.18688075630027,364.93466231475276,cached_masks_excludes_sam2_preprocessing_not_online_fps,59.192972200612225,33,33,33,33,107675.72259157896,0.0,15.093728500107924,,0
mode3_history_reset,cracker_box_reorient,003_cracker_box,cracker_box_reorient_occ60,375,93.92712712712714,50.00960960960961,3.733333333333334,0.0,8.799999999999999,49.18144296444073,957.8491352970401,cached_masks_excludes_sam2_preprocessing_not_online_fps,75.59703661004703,121,121,121,121,322844.79834418744,0.0,18.0592972189188,,0
mode3_history_reset,cracker_box_reorient,003_cracker_box,cracker_box_reorient_drop60,375,96.01001001001002,13.054788121454788,0.26666666666666666,0.0,4.0,126.36377721655128,870.94964509209,cached_masks_excludes_sam2_preprocessing_not_online_fps,85.75234083086252,103,103,103,103,284797.5733578205,0.0,21.375252939760685,,0
mode3_history_reset,cracker_box_yalehand0,003_cracker_box,cracker_box_yalehand0_clean,1327,91.53350788618309,0.38980200999794057,11.077618688771665,5.87792012057272,12.509419743782967,74.69611626678117,1365.2505500378268,cached_masks_excludes_sam2_preprocessing_not_online_fps,61.22948750348224,681,708,681,681,1698216.2423646078,2.0346646571213265,21.07683123323081,,0
mode3_history_reset,cracker_box_yalehand0,003_cracker_box,cracker_box_yalehand0_black10,1327,92.08515222079653,0.4040212028154755,16.126601356443103,4.747550866616428,17.483044461190655,70.65854367954056,1332.9997461263902,cached_masks_excludes_sam2_preprocessing_not_online_fps,55.17027605487807,665,691,664,664,1661545.7640327513,2.7882441597588548,20.401004061787848,2463.8792742043734,1
mode3_history_reset,cracker_box_yalehand0,003_cracker_box,cracker_box_yalehand0_black10_2,1327,91.5553081340572,0.3918387113564204,11.152976639035419,5.87792012057272,12.584777694046723,70.07082274531403,1343.9690732048332,cached_masks_excludes_sam2_preprocessing_not_online_fps,56.58864990345567,668,694,667,667,1674707.4775891379,2.7882441597588548,19.935500130798463,2456.1423445120454,1
mode3_history_reset,cracker_box_yalehand0,003_cracker_box,cracker_box_yalehand0_black10_3,1327,91.741477724899,0.3888968093941718,16.654107008289373,5.275056518462698,18.08590806330068,70.87965365175063,1346.2205148247979,cached_masks_excludes_sam2_preprocessing_not_online_fps,58.18523125219094,668,694,667,667,1675040.9821867943,2.7882441597588548,20.640689915448945,2476.888758130372,1
mode3_history_reset,cracker_box_yalehand0,003_cracker_box,cracker_box_yalehand0_black10_4,1327,91.73680085511282,0.38836877570864003,17.03089675960814,5.275056518462698,18.38733986435569,70.79550419617796,1338.1263423386818,cached_masks_excludes_sam2_preprocessing_not_online_fps,57.13103623666324,664,690,663,663,1665512.7585455775,2.7882441597588548,20.69375653257811,2484.445678070188,1
mode3_history_reset,cracker_box_yalehand0,003_cracker_box,cracker_box_yalehand0_black10_5,1327,92.10295449933732,0.3953840803878483,15.44837980406933,4.747550866616428,16.88018085908063,70.86238947505905,1365.032072720127,cached_masks_excludes_sam2_preprocessing_not_online_fps,56.41226271643235,680,707,680,680,1702359.7769821063,2.8636021100226077,20.746881706526427,2483.502207323909,1
mode3_history_reset,cracker_box_yalehand0,003_cracker_box,cracker_box_yalehand0_occ40,1327,90.60695963484207,0.3927439119601892,28.560663149962323,2.93896006028636,30.21853805576488,71.28181834413668,1356.779300209104,cached_masks_excludes_sam2_preprocessing_not_online_fps,57.36603572566031,677,704,677,677,1692367.8955798969,2.0346646571213265,20.92076059481369,,0
mode3_history_reset,cracker_box_yalehand0,003_cracker_box,cracker_box_yalehand0_occ60,1327,88.91521513978184,0.3888213760105244,16.201959306706858,9.495101733232856,17.784476262245665,71.16218547275858,1350.4252251793478,cached_masks_excludes_sam2_preprocessing_not_online_fps,56.72069280685544,673,700,673,673,1685417.7179709077,2.0346646571213265,20.5555935127109,,0
mode3_history_reset,cracker_box_yalehand0,003_cracker_box,cracker_box_yalehand0_drop60,1327,93.5456933949775,0.3890099594696429,4.295403165033911,2.3360964581763377,6.631499623210249,69.93523779848631,1750.0993687590724,cached_masks_excludes_sam2_preprocessing_not_online_fps,58.39833798421759,888,916,888,888,2213505.6575471535,2.110022607385079,20.88453876487658,,0
mode3_history_reset,sugar_box_yalehand0,004_sugar_box,sugar_box_yalehand0_clean,1002,93.47790904677133,91.22146098194001,17.764471057884233,0.7984031936127743,17.065868263473057,87.20427723480267,121.64448831367963,cached_masks_excludes_sam2_preprocessing_not_online_fps,62.53429399171245,3,3,3,3,34612.00053896755,0.0,20.992636875790392,,0
mode3_history_reset,sugar_box_yalehand0,004_sugar_box,sugar_box_yalehand0_black10,1002,93.09429189668711,11.605417793042543,15.568862275449103,3.093812375249501,15.06986027944112,82.52965563155314,120.53209408362974,cached_masks_excludes_sam2_preprocessing_not_online_fps,58.44809852276526,5,4,4,4,35788.2515527308,0.998003992015968,20.26634786776202,2428.490597754717,1
mode3_history_reset,sugar_box_yalehand0,004_sugar_box,sugar_box_yalehand0_black10_2,1002,93.45013676351002,20.41117964271657,17.465069860279442,1.5968063872255487,16.966067864271455,80.18999326253731,116.55517504689936,cached_masks_excludes_sam2_preprocessing_not_online_fps,55.52958524665106,4,3,3,3,34075.06645657122,0.998003992015968,20.429448466264677,2464.096473529935,1
mode3_history_reset,sugar_box_yalehand0,004_sugar_box,sugar_box_yalehand0_black10_3,1002,93.45673018327709,28.15020609431787,18.063872255489024,0.39920159680638717,17.465069860279442,84.37450980685487,125.04188948777502,cached_masks_excludes_sam2_preprocessing_not_online_fps,59.83985192374793,4,3,3,3,38413.43501303345,0.998003992015968,19.99860732423926,2462.8309784457088,1
mode3_history_reset,sugar_box_yalehand0,004_sugar_box,sugar_box_yalehand0_black10_4,1002,93.4663206120292,43.490796185406964,17.864271457085827,1.1976047904191618,17.065868263473057,82.03947313413592,119.43216574751956,cached_masks_excludes_sam2_preprocessing_not_online_fps,57.208152721169405,4,3,3,3,35087.89537847042,0.998003992015968,20.287053867758154,2477.6352383196354,1
mode3_history_reset,sugar_box_yalehand0,004_sugar_box,sugar_box_yalehand0_black10_5,1002,93.45273417129704,53.79965794137451,18.163672654690618,0.19960079840319359,17.56487025948104,82.34178918770296,118.8092039128442,cached_masks_excludes_sam2_preprocessing_not_online_fps,57.71526250385953,4,3,3,3,34182.714423164725,0.998003992015968,20.75318163428121,2464.362352155149,1
mode3_history_reset,sugar_box_yalehand0,004_sugar_box,sugar_box_yalehand0_occ40,1002,89.45956934978892,8.342524160887434,21.25748502994012,6.786427145708583,20.35928143712575,83.636712798486,322.62328732386976,cached_masks_excludes_sam2_preprocessing_not_online_fps,57.8176835217251,88,88,88,88,240699.18250013143,0.0,20.729050268893115,,0
mode3_history_reset,sugar_box_yalehand0,004_sugar_box,sugar_box_yalehand0_occ60,1002,74.23865981750214,8.083083083083084,42.91417165668663,33.63273453093812,42.21556886227545,86.17309757768093,402.36211768602453,cached_masks_excludes_sam2_preprocessing_not_online_fps,58.99780927534529,120,120,120,120,318601.9963994622,0.0,21.130314719549077,,0
mode3_history_reset,sugar_box_yalehand0,004_sugar_box,sugar_box_yalehand0_drop60,1002,91.87755619891347,2.9485073896251546,20.35928143712575,3.093812375249501,23.253493013972058,69.10627841051866,799.1082360754217,cached_masks_excludes_sam2_preprocessing_not_online_fps,59.87932766878795,284,284,284,284,717365.8532183617,0.0,20.149892888509644,,0
mode3_history_reset,sugar_box1,004_sugar_box,sugar_box1_clean,907,94.02837236354327,90.99049435322863,14.332965821389196,0.6615214994487321,12.348401323042998,31.43731205652204,204.99544279586192,cached_masks_excludes_sam2_preprocessing_not_online_fps,19.46915115836634,53,53,53,53,155410.57418100536,0.0,11.28543909051781,,0
mode3_history_reset,sugar_box1,004_sugar_box,sugar_box1_black10,907,94.18453734881518,10.059342694403334,13.78169790518192,0.2205071664829107,11.245865490628445,80.84598007388631,251.2926688508152,cached_masks_excludes_sam2_preprocessing_not_online_fps,56.88355022953061,52,51,51,51,125535.32297629863,1.1025358324145533,19.85270237548086,29616.64753500372,1
mode3_history_reset,sugar_box1,004_sugar_box,sugar_box1_black10_2,907,94.04007094194526,86.28843838325648,13.78169790518192,0.5512679162072767,12.017640573318634,69.257244394669,243.4796393164069,cached_masks_excludes_sam2_preprocessing_not_online_fps,48.045237874150146,52,52,52,52,127553.22121735662,1.2127894156560088,17.972863159145515,30399.985416792333,1
mode3_history_reset,sugar_box1,004_sugar_box,sugar_box1_black10_3,907,94.05519080271009,35.8187294240216,14.002205071664827,0.6615214994487321,12.127894156560089,63.600550270453965,238.1530086137149,cached_masks_excludes_sam2_preprocessing_not_online_fps,43.33195888335676,53,52,52,52,128188.90533130616,1.1025358324145533,16.919422343315798,29728.513021953404,1
mode3_history_reset,sugar_box1,004_sugar_box,sugar_box1_black10_4,907,78.07620189097587,52.695197954293874,40.242557883131205,30.209481808158767,40.132304299889746,13.891809575725347,19.114204128955663,cached_masks_excludes_sam2_preprocessing_not_online_fps,0.0,0,106,0,0,4855.956012383103,12.899669239250274,10.822455207750513,27.940534986555576,1
mode3_history_reset,sugar_box1,004_sugar_box,sugar_box1_black10_5,907,65.36862110180743,64.49486973191495,33.73759647188533,33.18632855567806,33.62734288864388,13.801715755380132,27.67179125987708,cached_masks_excludes_sam2_preprocessing_not_online_fps,0.0,0,292,0,0,12885.382949374616,33.40683572216097,10.721211174817174,49.50423538684845,1
