variant,base_sequence,object_id,auc_percent,b1_auc_percent,failure_1cm_percent,failure_2cm_percent,both_candidates_bad_percent,ordinary_policy_ms,measured_cached_path_ms,observer_ms,observer_restarts,relocalization_calls,relocalization_generated,relocalization_used,relocalization_total_ms,uncertain_percent,quality_diagnostic_ms,recovery_transition_ms,sam2_cache_hits
mode3_history_reset,cracker_box_reorient,003_cracker_box,95.22958514069626,48.03249175101027,1.6296296296296298,0.29629629629629634,5.155555555555555,81.86050382504123,469.7922273223047,64.40853969863167,47.55555555555556,47.0,47.0,47.0,133909.22179849198,1.4814814814814818,16.96483038972925,18672.44531158358,0.5555555555555556
mode3_history_reset,cracker_box_yalehand0,003_cracker_box,91.53589660999859,0.3920985374556503,15.172067319768903,5.17457925144436,16.729464958553123,71.14914129222277,1394.3224659333534,57.46689002042621,696.0,722.6666666666666,695.5555555555555,695.5555555555555,1740963.8080887704,2.4700661475341206,20.650617383641308,2472.9716524481773,0.5555555555555556
mode3_history_reset,sugar_box1,004_sugar_box,80.02603240260964,51.58206105161881,27.47764302339826,17.064804606149703,26.938625505328922,52.22783937244426,221.21651309188562,33.30950908938795,53.111111111111114,97.11111111111111,52.888888888888886,52.888888888888886,143374.76015442776,5.5249295602107065,15.398615207826587,17964.518148824573,0.5555555555555556
mode3_history_reset,sugar_box_yalehand0,004_sugar_box,90.66376755997516,29.783648141377128,21.046795298292306,5.64426702151253,20.78066090042138,81.9550874493636,249.5676286308515,58.663340597307105,57.333333333333336,56.77777777777778,56.77777777777778,56.77777777777778,165425.15505343262,0.5544466622310933,20.52628154589417,2459.483128041029,0.5555555555555556
mode3_history_reset,tomato_soup_can_yalehand0,005_tomato_soup_can,73.93496962813987,38.31855555861672,25.220863064899763,24.68569486918111,25.22935779816514,47.42040191018405,65.3179129847489,27.8335188522921,1.7777777777777777,1.6666666666666667,1.6666666666666667,1.6666666666666667,7148.987242745028,0.4587155963302752,15.763641841237465,29381.078752316535,0.5555555555555556
